round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,53501.4448,81.0000,17.2000,9,1778.1131,0 -> 11 -> 11 -> 33 -> 33 -> 48 -> 48 -> 49 -> 49 -> 26 -> 26 -> 16 -> 16 -> 37 -> 37 -> 35 -> 35 -> 13 -> 13 -> 0
2,107165.7468,250.0000,31.0200,9,2180.4414,0 -> 11 -> 11 -> 36 -> 36 -> 29 -> 29 -> 19 -> 19 -> 30 -> 30 -> 50 -> 50 -> 6 -> 6 -> 32 -> 32 -> 25 -> 25 -> 0
3,68137.3658,395.0000,41.9400,9,1788.0538,0 -> 33 -> 33 -> 48 -> 48 -> 49 -> 49 -> 26 -> 26 -> 1 -> 1 -> 18 -> 18 -> 39 -> 39 -> 15 -> 15 -> 40 -> 40 -> 0
4,103644.5907,550.0000,49.7600,9,2171.6695,0 -> 11 -> 11 -> 36 -> 36 -> 43 -> 43 -> 44 -> 44 -> 17 -> 17 -> 7 -> 7 -> 10 -> 10 -> 2 -> 2 -> 23 -> 23 -> 0
5,68640.4089,707.0000,54.4400,9,2526.9694,0 -> 33 -> 33 -> 3 -> 3 -> 31 -> 31 -> 5 -> 5 -> 24 -> 24 -> 9 -> 9 -> 38 -> 38 -> 41 -> 41 -> 13 -> 13 -> 0
6,106982.7332,671.0000,59.8400,9,2240.5368,0 -> 11 -> 11 -> 36 -> 36 -> 29 -> 29 -> 19 -> 19 -> 30 -> 30 -> 50 -> 50 -> 6 -> 6 -> 22 -> 22 -> 4 -> 4 -> 0
7,64036.7410,783.0000,63.0000,9,1990.6556,0 -> 48 -> 48 -> 49 -> 49 -> 26 -> 26 -> 16 -> 16 -> 37 -> 37 -> 35 -> 35 -> 1 -> 1 -> 18 -> 18 -> 39 -> 39 -> 0
8,110887.4966,596.0000,69.9000,9,2220.5236,0 -> 33 -> 33 -> 11 -> 11 -> 36 -> 36 -> 43 -> 43 -> 44 -> 44 -> 17 -> 17 -> 7 -> 7 -> 10 -> 10 -> 2 -> 2 -> 0
9,141061.0146,767.0000,73.3800,9,2550.8112,0 -> 15 -> 15 -> 40 -> 40 -> 31 -> 31 -> 3 -> 3 -> 13 -> 13 -> 5 -> 5 -> 24 -> 24 -> 22 -> 22 -> 32 -> 32 -> 0
10,122284.3968,844.0000,75.3200,9,2215.0749,0 -> 11 -> 11 -> 33 -> 33 -> 48 -> 48 -> 49 -> 49 -> 26 -> 26 -> 42 -> 42 -> 4 -> 4 -> 34 -> 34 -> 25 -> 25 -> 0
11,105234.4539,1161.0000,70.9200,9,2329.6596,0 -> 36 -> 36 -> 29 -> 29 -> 19 -> 19 -> 30 -> 30 -> 50 -> 50 -> 46 -> 46 -> 47 -> 47 -> 21 -> 21 -> 23 -> 23 -> 0
12,73582.4391,713.0000,75.4800,9,2097.9931,0 -> 11 -> 11 -> 33 -> 33 -> 18 -> 18 -> 1 -> 1 -> 13 -> 13 -> 35 -> 35 -> 16 -> 16 -> 37 -> 37 -> 6 -> 6 -> 0
13,130573.6733,715.0000,80.0000,9,2550.2499,0 -> 43 -> 43 -> 44 -> 44 -> 17 -> 17 -> 7 -> 7 -> 10 -> 10 -> 2 -> 2 -> 32 -> 32 -> 25 -> 25 -> 42 -> 42 -> 0
14,69776.0815,764.0000,83.5400,9,1983.1985,0 -> 36 -> 36 -> 11 -> 11 -> 49 -> 49 -> 26 -> 26 -> 48 -> 48 -> 39 -> 39 -> 15 -> 15 -> 40 -> 40 -> 31 -> 31 -> 0
15,125002.9257,1149.0000,79.3800,9,3123.1177,0 -> 33 -> 33 -> 3 -> 3 -> 5 -> 5 -> 9 -> 9 -> 38 -> 38 -> 41 -> 41 -> 24 -> 24 -> 22 -> 22 -> 4 -> 4 -> 0
16,139756.3437,991.0000,78.3800,9,2528.1996,0 -> 11 -> 11 -> 29 -> 29 -> 19 -> 19 -> 30 -> 30 -> 50 -> 50 -> 6 -> 6 -> 46 -> 46 -> 34 -> 34 -> 28 -> 28 -> 0
17,125154.4968,746.0000,82.2800,9,2275.3238,0 -> 36 -> 36 -> 43 -> 43 -> 44 -> 44 -> 17 -> 17 -> 7 -> 7 -> 10 -> 10 -> 2 -> 2 -> 23 -> 23 -> 47 -> 47 -> 0
18,40075.0125,892.0000,83.2600,9,1717.3946,0 -> 33 -> 33 -> 18 -> 18 -> 1 -> 1 -> 13 -> 13 -> 35 -> 35 -> 16 -> 16 -> 37 -> 37 -> 26 -> 26 -> 49 -> 49 -> 0
19,88906.8519,745.0000,87.1800,9,2069.9826,0 -> 11 -> 11 -> 48 -> 48 -> 39 -> 39 -> 15 -> 15 -> 40 -> 40 -> 31 -> 31 -> 3 -> 3 -> 5 -> 5 -> 24 -> 24 -> 0
20,101743.4215,692.0000,92.1600,9,2268.4633,0 -> 36 -> 36 -> 29 -> 29 -> 19 -> 19 -> 30 -> 30 -> 50 -> 50 -> 21 -> 21 -> 47 -> 47 -> 23 -> 23 -> 10 -> 10 -> 0
21,124126.4512,784.0000,95.3000,9,2704.3021,0 -> 33 -> 33 -> 11 -> 11 -> 43 -> 43 -> 44 -> 44 -> 17 -> 17 -> 7 -> 7 -> 2 -> 2 -> 32 -> 32 -> 25 -> 25 -> 0
22,96685.2684,699.0000,100.1400,9,2110.8950,0 -> 26 -> 26 -> 49 -> 49 -> 48 -> 48 -> 1 -> 1 -> 13 -> 13 -> 35 -> 35 -> 16 -> 16 -> 37 -> 37 -> 22 -> 22 -> 0
23,105923.7588,1054.0000,97.8800,9,2783.0235,0 -> 36 -> 36 -> 29 -> 29 -> 6 -> 6 -> 42 -> 42 -> 4 -> 4 -> 34 -> 34 -> 46 -> 46 -> 9 -> 9 -> 24 -> 24 -> 0
