round,sensor_id,aoi_before,aoi_after,visited
1,1,0,15,1
1,2,0,19,0
1,3,0,3,1
1,4,0,5,1
1,5,0,13,1
1,6,0,17,1
1,7,0,9,1
1,8,0,1,1
1,9,0,11,1
1,10,0,7,1
2,1,15,13,1
2,2,19,5,1
2,3,3,17,1
2,4,5,15,1
2,5,13,1,1
2,6,17,11,1
2,7,9,7,1
2,8,1,20,0
2,9,11,3,1
2,10,7,9,1
3,1,13,3,1
3,2,5,17,1
3,3,17,9,1
3,4,15,7,1
3,5,1,20,0
3,6,11,1,1
3,7,7,15,1
3,8,20,11,1
3,9,3,5,1
3,10,9,13,1
4,1,3,9,1
4,2,17,5,1
4,3,9,3,1
4,4,7,15,1
4,5,20,11,1
4,6,1,20,0
4,7,15,7,1
4,8,11,1,1
4,9,5,13,1
4,10,13,17,1
5,1,9,7,1
5,2,5,15,1
5,3,3,17,1
5,4,15,1,1
5,5,11,5,1
5,6,20,9,1
5,7,7,13,1
5,8,1,20,0
5,9,13,3,1
5,10,17,11,1
6,1,7,15,1
6,2,15,7,1
6,3,17,13,1
6,4,1,20,0
6,5,5,1,1
6,6,9,17,1
6,7,13,5,1
6,8,20,11,1
6,9,3,9,1
6,10,11,3,1
7,1,15,15,1
7,2,7,7,1
7,3,13,13,1
7,4,20,17,1
7,5,1,20,0
7,6,17,1,1
7,7,5,5,1
7,8,11,11,1
7,9,9,9,1
7,10,3,3,1
8,1,15,11,1
8,2,7,15,1
8,3,13,13,1
8,4,17,5,1
8,5,20,17,1
8,6,1,20,0
8,7,5,9,1
8,8,11,1,1
8,9,9,3,1
8,10,3,7,1
9,1,11,3,1
9,2,15,7,1
9,3,13,9,1
9,4,5,11,1
9,5,17,15,1
9,6,20,1,1
9,7,9,5,1
9,8,1,20,0
9,9,3,17,1
9,10,7,13,1
10,1,3,9,1
10,2,7,17,1
10,3,9,1,1
10,4,11,11,1
10,5,15,7,1
10,6,1,20,0
10,7,5,15,1
10,8,20,3,1
10,9,17,5,1
10,10,13,13,1
11,1,9,3,1
11,2,17,7,1
11,3,1,20,0
11,4,11,13,1
11,5,7,1,1
11,6,20,5,1
11,7,15,9,1
11,8,3,17,1
11,9,5,15,1
11,10,13,11,1
12,1,3,15,1
12,2,7,11,1
12,3,20,13,1
12,4,13,5,1
12,5,1,20,0
12,6,5,17,1
12,7,9,9,1
12,8,17,1,1
12,9,15,3,1
12,10,11,7,1
13,1,15,15,1
13,2,11,11,1
13,3,13,13,1
13,4,5,5,1
13,5,20,1,1
13,6,17,17,1
13,7,9,7,1
13,8,1,20,0
13,9,3,9,1
13,10,7,3,1
14,1,15,15,1
14,2,11,11,1
14,3,13,13,1
14,4,5,5,1
14,5,1,20,0
14,6,17,17,1
14,7,7,9,1
14,8,20,1,1
14,9,9,3,1
14,10,3,7,1
15,1,15,15,1
15,2,11,11,1
15,3,13,13,1
15,4,5,5,1
15,5,20,1,1
15,6,17,17,1
15,7,9,7,1
15,8,1,20,0
15,9,3,9,1
15,10,7,3,1
16,1,15,15,1
16,2,11,11,1
16,3,13,13,1
16,4,5,5,1
16,5,1,20,0
16,6,17,17,1
16,7,7,9,1
16,8,20,1,1
16,9,9,3,1
16,10,3,7,1
17,1,15,15,1
17,2,11,11,1
17,3,13,13,1
17,4,5,5,1
17,5,20,1,1
17,6,17,17,1
17,7,9,7,1
17,8,1,20,0
17,9,3,9,1
17,10,7,3,1
18,1,15,15,1
18,2,11,11,1
18,3,13,13,1
18,4,5,5,1
18,5,1,20,0
18,6,17,17,1
18,7,7,9,1
18,8,20,1,1
18,9,9,3,1
18,10,3,7,1
19,1,15,15,1
19,2,11,11,1
19,3,13,13,1
19,4,5,5,1
19,5,20,1,1
19,6,17,17,1
19,7,9,7,1
19,8,1,20,0
19,9,3,9,1
19,10,7,3,1
20,1,15,15,1
20,2,11,11,1
20,3,13,13,1
20,4,5,5,1
20,5,1,20,0
20,6,17,17,1
20,7,7,9,1
20,8,20,1,1
20,9,9,3,1
20,10,3,7,1
21,1,15,15,1
21,2,11,11,1
