round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,73322.5900,81.0000,18.5500,9,1995.3684,0 -> 105 -> 105 -> 8 -> 8 -> 156 -> 156 -> 112 -> 112 -> 30 -> 30 -> 82 -> 82 -> 76 -> 76 -> 52 -> 52 -> 4 -> 4 -> 0
2,78129.2085,252.0000,36.2450,9,2307.6138,0 -> 33 -> 33 -> 10 -> 10 -> 135 -> 135 -> 169 -> 169 -> 131 -> 131 -> 134 -> 134 -> 106 -> 106 -> 75 -> 75 -> 39 -> 39 -> 0
3,120381.3222,423.0000,53.0850,9,4091.5434,0 -> 1 -> 1 -> 35 -> 35 -> 55 -> 55 -> 186 -> 186 -> 27 -> 27 -> 50 -> 50 -> 79 -> 79 -> 48 -> 48 -> 114 -> 114 -> 0
4,112913.6253,522.0000,69.4300,9,3814.9162,0 -> 105 -> 105 -> 6 -> 6 -> 8 -> 8 -> 156 -> 156 -> 112 -> 112 -> 30 -> 30 -> 82 -> 82 -> 76 -> 76 -> 52 -> 52 -> 0
5,95397.7379,523.0000,85.7700,9,3281.7453,0 -> 4 -> 4 -> 33 -> 33 -> 10 -> 10 -> 135 -> 135 -> 169 -> 169 -> 131 -> 131 -> 134 -> 134 -> 106 -> 106 -> 75 -> 75 -> 0
6,118770.2925,523.0000,102.1100,9,4185.3187,0 -> 39 -> 39 -> 1 -> 1 -> 35 -> 35 -> 55 -> 55 -> 186 -> 186 -> 27 -> 27 -> 50 -> 50 -> 79 -> 79 -> 48 -> 48 -> 0
7,110036.8589,509.0000,118.5200,9,3528.4013,0 -> 114 -> 114 -> 105 -> 105 -> 8 -> 8 -> 156 -> 156 -> 112 -> 112 -> 30 -> 30 -> 82 -> 82 -> 76 -> 76 -> 52 -> 52 -> 0
8,136207.3814,629.0000,134.3300,9,4075.8606,0 -> 4 -> 4 -> 6 -> 6 -> 168 -> 168 -> 33 -> 33 -> 10 -> 10 -> 135 -> 135 -> 169 -> 169 -> 131 -> 131 -> 134 -> 134 -> 0
9,117453.8477,651.0000,150.0300,9,3974.6695,0 -> 106 -> 106 -> 75 -> 75 -> 39 -> 39 -> 1 -> 1 -> 123 -> 123 -> 35 -> 35 -> 55 -> 55 -> 186 -> 186 -> 27 -> 27 -> 0
10,138815.4418,532.0000,166.3250,9,4440.3403,0 -> 79 -> 79 -> 50 -> 50 -> 105 -> 105 -> 8 -> 8 -> 156 -> 156 -> 112 -> 112 -> 30 -> 30 -> 82 -> 82 -> 76 -> 76 -> 0
11,124366.7010,582.0000,182.3700,9,4023.5672,0 -> 48 -> 48 -> 114 -> 114 -> 52 -> 52 -> 4 -> 4 -> 6 -> 6 -> 33 -> 33 -> 10 -> 10 -> 135 -> 135 -> 169 -> 169 -> 0
12,135600.0015,565.0000,198.5000,9,4337.2652,0 -> 131 -> 131 -> 134 -> 134 -> 106 -> 106 -> 75 -> 75 -> 39 -> 39 -> 168 -> 168 -> 1 -> 1 -> 35 -> 35 -> 55 -> 55 -> 0
13,123575.2063,542.0000,214.7450,9,4096.8489,0 -> 79 -> 79 -> 27 -> 27 -> 186 -> 186 -> 50 -> 50 -> 105 -> 105 -> 8 -> 8 -> 156 -> 156 -> 112 -> 112 -> 30 -> 30 -> 0
