round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,93265.9289,81.0000,18.1000,9,958.9592,0 -> 37 -> 37 -> 56 -> 56 -> 7 -> 7 -> 78 -> 78 -> 3 -> 3 -> 54 -> 54 -> 12 -> 12 -> 53 -> 53 -> 21 -> 21 -> 0
2,93222.8556,252.0000,34.4900,9,1303.5790,0 -> 83 -> 83 -> 11 -> 11 -> 44 -> 44 -> 55 -> 55 -> 1 -> 1 -> 74 -> 74 -> 99 -> 99 -> 49 -> 49 -> 97 -> 97 -> 0
3,93651.5221,423.0000,49.1700,9,1638.8730,0 -> 63 -> 63 -> 19 -> 19 -> 95 -> 95 -> 32 -> 32 -> 28 -> 28 -> 38 -> 38 -> 2 -> 2 -> 8 -> 8 -> 41 -> 41 -> 0
4,96401.4336,594.0000,62.1400,9,1817.6995,0 -> 25 -> 25 -> 48 -> 48 -> 30 -> 30 -> 92 -> 92 -> 51 -> 51 -> 77 -> 77 -> 57 -> 57 -> 84 -> 84 -> 47 -> 47 -> 0
5,102098.8452,765.0000,73.4000,9,2334.1109,0 -> 42 -> 42 -> 76 -> 76 -> 40 -> 40 -> 89 -> 89 -> 9 -> 9 -> 17 -> 17 -> 75 -> 75 -> 13 -> 13 -> 61 -> 61 -> 0
6,99843.3928,936.0000,82.9500,9,1947.3325,0 -> 67 -> 67 -> 20 -> 20 -> 27 -> 27 -> 18 -> 18 -> 33 -> 33 -> 50 -> 50 -> 24 -> 24 -> 22 -> 22 -> 6 -> 6 -> 0
7,102502.3092,1107.0000,90.7900,9,2179.7452,0 -> 31 -> 31 -> 87 -> 87 -> 43 -> 43 -> 65 -> 65 -> 5 -> 5 -> 52 -> 52 -> 73 -> 73 -> 100 -> 100 -> 35 -> 35 -> 0
8,108017.3089,1278.0000,96.9200,9,2509.2790,0 -> 80 -> 80 -> 16 -> 16 -> 4 -> 4 -> 45 -> 45 -> 91 -> 91 -> 66 -> 66 -> 39 -> 39 -> 81 -> 81 -> 62 -> 62 -> 0
9,113915.6942,1449.0000,101.3400,9,3036.4310,0 -> 15 -> 15 -> 85 -> 85 -> 96 -> 96 -> 58 -> 58 -> 29 -> 29 -> 70 -> 70 -> 88 -> 88 -> 23 -> 23 -> 26 -> 26 -> 0
10,113466.2667,1620.0000,104.0500,9,3258.1492,0 -> 71 -> 71 -> 69 -> 69 -> 36 -> 36 -> 68 -> 68 -> 93 -> 93 -> 46 -> 46 -> 59 -> 59 -> 72 -> 72 -> 60 -> 60 -> 0
