round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,122233.7491,81.0000,17.2000,9,1778.1131,0 -> 11 -> 11 -> 33 -> 33 -> 48 -> 48 -> 49 -> 49 -> 26 -> 26 -> 16 -> 16 -> 37 -> 37 -> 35 -> 35 -> 13 -> 13 -> 0
2,124972.2551,250.0000,31.0200,9,2180.4414,0 -> 11 -> 11 -> 36 -> 36 -> 29 -> 29 -> 19 -> 19 -> 30 -> 30 -> 50 -> 50 -> 6 -> 6 -> 32 -> 32 -> 25 -> 25 -> 0
3,123391.2350,395.0000,41.9400,9,1788.0538,0 -> 33 -> 33 -> 48 -> 48 -> 49 -> 49 -> 26 -> 26 -> 1 -> 1 -> 18 -> 18 -> 39 -> 39 -> 15 -> 15 -> 40 -> 40 -> 0
4,124794.7258,550.0000,49.7600,9,2171.6695,0 -> 11 -> 11 -> 36 -> 36 -> 43 -> 43 -> 44 -> 44 -> 17 -> 17 -> 7 -> 7 -> 10 -> 10 -> 2 -> 2 -> 23 -> 23 -> 0
5,119106.7800,707.0000,54.4400,9,2526.9694,0 -> 33 -> 33 -> 3 -> 3 -> 31 -> 31 -> 5 -> 5 -> 24 -> 24 -> 9 -> 9 -> 38 -> 38 -> 41 -> 41 -> 13 -> 13 -> 0
6,124745.6769,671.0000,59.8400,9,2240.5368,0 -> 11 -> 11 -> 36 -> 36 -> 29 -> 29 -> 19 -> 19 -> 30 -> 30 -> 50 -> 50 -> 6 -> 6 -> 22 -> 22 -> 4 -> 4 -> 0
7,122143.3986,783.0000,63.0000,9,1990.6556,0 -> 48 -> 48 -> 49 -> 49 -> 26 -> 26 -> 16 -> 16 -> 37 -> 37 -> 35 -> 35 -> 1 -> 1 -> 18 -> 18 -> 39 -> 39 -> 0
8,125095.0831,596.0000,69.9000,9,2220.5236,0 -> 33 -> 33 -> 11 -> 11 -> 36 -> 36 -> 43 -> 43 -> 44 -> 44 -> 17 -> 17 -> 7 -> 7 -> 10 -> 10 -> 2 -> 2 -> 0
9,139575.6295,1336.0000,62.0000,9,3084.9519,0 -> 42 -> 42 -> 4 -> 4 -> 34 -> 34 -> 28 -> 28 -> 27 -> 27 -> 12 -> 12 -> 45 -> 45 -> 20 -> 20 -> 8 -> 8 -> 0
10,123593.3310,682.0000,67.1800,9,1764.7735,0 -> 11 -> 11 -> 33 -> 33 -> 48 -> 48 -> 49 -> 49 -> 26 -> 26 -> 13 -> 13 -> 3 -> 3 -> 31 -> 31 -> 40 -> 40 -> 0
11,125072.8371,1432.0000,57.3600,9,2647.1319,0 -> 46 -> 46 -> 32 -> 32 -> 25 -> 25 -> 14 -> 14 -> 47 -> 47 -> 21 -> 21 -> 23 -> 23 -> 50 -> 50 -> 30 -> 30 -> 0
12,127000.6318,771.0000,60.7600,9,2222.8720,0 -> 36 -> 36 -> 29 -> 29 -> 19 -> 19 -> 6 -> 6 -> 22 -> 22 -> 4 -> 4 -> 42 -> 42 -> 34 -> 34 -> 28 -> 28 -> 0
13,121926.3917,904.0000,61.5000,9,2010.8709,0 -> 11 -> 11 -> 33 -> 33 -> 15 -> 15 -> 40 -> 40 -> 39 -> 39 -> 18 -> 18 -> 1 -> 1 -> 35 -> 35 -> 16 -> 16 -> 0
14,127409.0378,822.0000,63.8800,9,2322.8794,0 -> 43 -> 43 -> 44 -> 44 -> 17 -> 17 -> 7 -> 7 -> 10 -> 10 -> 2 -> 2 -> 23 -> 23 -> 47 -> 47 -> 21 -> 21 -> 0
15,122058.8506,1356.0000,55.5800,9,2785.8364,0 -> 5 -> 5 -> 24 -> 24 -> 9 -> 9 -> 38 -> 38 -> 41 -> 41 -> 31 -> 31 -> 3 -> 3 -> 13 -> 13 -> 37 -> 37 -> 0
16,123108.3362,714.0000,60.1200,9,1892.1972,0 -> 11 -> 11 -> 36 -> 36 -> 26 -> 26 -> 49 -> 49 -> 48 -> 48 -> 1 -> 1 -> 18 -> 18 -> 39 -> 39 -> 15 -> 15 -> 0
17,124543.8146,913.0000,60.6800,9,2350.1148,0 -> 33 -> 33 -> 29 -> 29 -> 19 -> 19 -> 30 -> 30 -> 50 -> 50 -> 6 -> 6 -> 32 -> 32 -> 25 -> 25 -> 42 -> 42 -> 0
18,124794.7258,627.0000,66.9600,9,2171.6695,0 -> 11 -> 11 -> 36 -> 36 -> 43 -> 43 -> 44 -> 44 -> 17 -> 17 -> 7 -> 7 -> 10 -> 10 -> 2 -> 2 -> 23 -> 23 -> 0
