round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,38688.4940,81.0000,17.8000,9,1043.5538,0 -> 57 -> 57 -> 63 -> 63 -> 69 -> 69 -> 47 -> 47 -> 49 -> 49 -> 16 -> 16 -> 46 -> 46 -> 13 -> 13 -> 21 -> 21 -> 0
2,34191.8986,252.0000,33.3200,9,936.8808,0 -> 28 -> 28 -> 53 -> 53 -> 23 -> 23 -> 9 -> 9 -> 48 -> 48 -> 65 -> 65 -> 50 -> 50 -> 62 -> 62 -> 75 -> 75 -> 0
3,64228.6029,423.0000,46.5600,9,1688.3088,0 -> 29 -> 29 -> 56 -> 56 -> 27 -> 27 -> 34 -> 34 -> 6 -> 6 -> 40 -> 40 -> 64 -> 64 -> 70 -> 70 -> 11 -> 11 -> 0
4,44578.1152,594.0000,57.5200,9,1366.8383,0 -> 55 -> 55 -> 36 -> 36 -> 20 -> 20 -> 17 -> 17 -> 32 -> 32 -> 38 -> 38 -> 54 -> 54 -> 52 -> 52 -> 45 -> 45 -> 0
5,86248.3886,765.0000,66.2000,9,2133.9141,0 -> 42 -> 42 -> 30 -> 30 -> 61 -> 61 -> 68 -> 68 -> 60 -> 60 -> 18 -> 18 -> 41 -> 41 -> 31 -> 31 -> 67 -> 67 -> 0
6,72559.8999,936.0000,72.6000,9,1811.9404,0 -> 37 -> 37 -> 22 -> 22 -> 3 -> 3 -> 8 -> 8 -> 19 -> 19 -> 73 -> 73 -> 43 -> 43 -> 72 -> 72 -> 35 -> 35 -> 0
7,124574.7119,1107.0000,76.7200,9,2476.8040,0 -> 71 -> 71 -> 5 -> 5 -> 15 -> 15 -> 7 -> 7 -> 24 -> 24 -> 4 -> 4 -> 12 -> 12 -> 26 -> 26 -> 39 -> 39 -> 0
8,125386.2192,1272.0000,78.6400,9,2081.1116,0 -> 33 -> 33 -> 25 -> 25 -> 44 -> 44 -> 58 -> 58 -> 10 -> 10 -> 74 -> 74 -> 2 -> 2 -> 57 -> 57 -> 63 -> 63 -> 0
9,110969.2160,1365.0000,79.3200,9,2413.2293,0 -> 69 -> 69 -> 51 -> 51 -> 66 -> 66 -> 47 -> 47 -> 49 -> 49 -> 16 -> 16 -> 46 -> 46 -> 13 -> 13 -> 21 -> 21 -> 0
10,90754.7416,1396.0000,79.5867,9,2199.9273,0 -> 28 -> 28 -> 53 -> 53 -> 23 -> 23 -> 9 -> 9 -> 48 -> 48 -> 65 -> 65 -> 14 -> 14 -> 50 -> 50 -> 62 -> 62 -> 0
11,63341.4021,1378.0000,80.0933,9,1820.0676,0 -> 75 -> 75 -> 29 -> 29 -> 56 -> 56 -> 27 -> 27 -> 34 -> 34 -> 6 -> 6 -> 40 -> 40 -> 64 -> 64 -> 70 -> 70 -> 0
12,93519.9245,1378.0000,80.6000,9,2293.4930,0 -> 11 -> 11 -> 55 -> 55 -> 36 -> 36 -> 20 -> 20 -> 17 -> 17 -> 32 -> 32 -> 38 -> 38 -> 54 -> 54 -> 52 -> 52 -> 0
13,113733.9539,1378.0000,81.1067,9,2745.8280,0 -> 45 -> 45 -> 42 -> 42 -> 30 -> 30 -> 61 -> 61 -> 68 -> 68 -> 60 -> 60 -> 18 -> 18 -> 41 -> 41 -> 31 -> 31 -> 0
14,125328.6694,1378.0000,81.6133,9,2418.7402,0 -> 67 -> 67 -> 37 -> 37 -> 22 -> 22 -> 3 -> 3 -> 8 -> 8 -> 19 -> 19 -> 73 -> 73 -> 43 -> 43 -> 72 -> 72 -> 0
15,121310.5106,1378.0000,82.1200,9,2602.4580,0 -> 35 -> 35 -> 71 -> 71 -> 5 -> 5 -> 15 -> 15 -> 7 -> 7 -> 24 -> 24 -> 4 -> 4 -> 12 -> 12 -> 26 -> 26 -> 0
16,125386.2192,1359.0000,82.8800,9,2081.1116,0 -> 33 -> 33 -> 25 -> 25 -> 44 -> 44 -> 58 -> 58 -> 10 -> 10 -> 74 -> 74 -> 2 -> 2 -> 57 -> 57 -> 63 -> 63 -> 0
17,107983.3990,1397.0000,83.1333,9,2567.6953,0 -> 69 -> 69 -> 51 -> 51 -> 39 -> 39 -> 66 -> 66 -> 47 -> 47 -> 49 -> 49 -> 16 -> 16 -> 46 -> 46 -> 13 -> 13 -> 0
18,51099.6593,1374.0000,83.6933,9,1635.3164,0 -> 21 -> 21 -> 28 -> 28 -> 53 -> 53 -> 23 -> 23 -> 9 -> 9 -> 48 -> 48 -> 65 -> 65 -> 50 -> 50 -> 62 -> 62 -> 0
19,104962.4833,1382.0000,84.1467,9,2747.3465,0 -> 75 -> 75 -> 14 -> 14 -> 29 -> 29 -> 56 -> 56 -> 27 -> 27 -> 34 -> 34 -> 6 -> 6 -> 40 -> 40 -> 64 -> 64 -> 0
20,91175.4941,1378.0000,84.6533,9,2369.2494,0 -> 70 -> 70 -> 11 -> 11 -> 55 -> 55 -> 36 -> 36 -> 20 -> 20 -> 17 -> 17 -> 32 -> 32 -> 38 -> 38 -> 54 -> 54 -> 0
21,104884.3856,1378.0000,85.1600,9,2653.0713,0 -> 52 -> 52 -> 45 -> 45 -> 42 -> 42 -> 30 -> 30 -> 61 -> 61 -> 68 -> 68 -> 60 -> 60 -> 18 -> 18 -> 41 -> 41 -> 0
22,118524.7058,1378.0000,85.6667,9,2385.6739,0 -> 31 -> 31 -> 67 -> 67 -> 37 -> 37 -> 22 -> 22 -> 3 -> 3 -> 8 -> 8 -> 19 -> 19 -> 73 -> 73 -> 43 -> 43 -> 0
23,140130.1484,1369.0000,86.2933,9,2933.0123,0 -> 72 -> 72 -> 35 -> 35 -> 71 -> 71 -> 5 -> 5 -> 15 -> 15 -> 7 -> 7 -> 24 -> 24 -> 33 -> 33 -> 26 -> 26 -> 0
24,127018.8524,1340.0000,87.3067,9,2156.3215,0 -> 25 -> 25 -> 44 -> 44 -> 58 -> 58 -> 10 -> 10 -> 74 -> 74 -> 2 -> 2 -> 57 -> 57 -> 63 -> 63 -> 69 -> 69 -> 0
25,121000.2944,1334.0000,88.4000,9,2712.0597,0 -> 47 -> 47 -> 4 -> 4 -> 49 -> 49 -> 16 -> 16 -> 46 -> 46 -> 13 -> 13 -> 21 -> 21 -> 28 -> 28 -> 53 -> 53 -> 0
26,100370.7864,1410.0000,88.4800,9,2353.7956,0 -> 23 -> 23 -> 9 -> 9 -> 48 -> 48 -> 39 -> 39 -> 51 -> 51 -> 66 -> 66 -> 65 -> 65 -> 50 -> 50 -> 62 -> 62 -> 0
27,96124.8922,1437.0000,88.2000,9,2856.2886,0 -> 75 -> 75 -> 12 -> 12 -> 14 -> 14 -> 29 -> 29 -> 56 -> 56 -> 27 -> 27 -> 34 -> 34 -> 6 -> 6 -> 40 -> 40 -> 0
