round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,19,0
1,3,0,19,0
1,4,0,19,0
1,5,0,15,1
1,6,0,1,1
1,7,0,19,0
1,8,0,19,0
1,9,0,19,0
1,10,0,19,0
1,11,0,19,0
1,12,0,19,0
1,13,0,19,0
1,14,0,13,1
1,15,0,17,1
1,16,0,19,0
1,17,0,11,1
1,18,0,7,1
1,19,0,19,0
1,20,0,9,1
1,21,0,5,1
1,22,0,19,0
1,23,0,19,0
1,24,0,19,0
1,25,0,19,0
1,26,0,19,0
1,27,0,3,1
1,28,0,19,0
1,29,0,19,0
1,30,0,19,0
2,1,19,38,0
2,2,19,9,1
2,3,19,38,0
2,4,19,38,0
2,5,15,34,0
2,6,1,20,0
2,7,19,1,1
2,8,19,38,0
2,9,19,38,0
2,10,19,3,1
2,11,19,38,0
2,12,19,15,1
2,13,19,38,0
2,14,13,32,0
2,15,17,13,1
2,16,19,5,1
2,17,11,30,0
2,18,7,26,0
2,19,19,38,0
2,20,9,28,0
2,21,5,24,0
2,22,19,17,1
2,23,19,11,1
2,24,19,38,0
2,25,19,7,1
2,26,19,38,0
2,27,3,22,0
2,28,19,38,0
2,29,19,38,0
2,30,19,38,0
3,1,38,7,1
3,2,9,28,0
3,3,38,15,1
3,4,38,3,1
3,5,34,53,0
3,6,20,39,0
3,7,1,20,0
3,8,38,1,1
3,9,38,57,0
3,10,3,22,0
3,11,38,11,1
3,12,15,34,0
3,13,38,57,0
3,14,32,51,0
3,15,13,32,0
3,16,5,24,0
3,17,30,49,0
3,18,26,45,0
3,19,38,5,1
3,20,28,47,0
3,21,24,43,0
3,22,17,36,0
3,23,11,30,0
3,24,38,57,0
3,25,7,26,0
3,26,38,17,1
3,27,22,41,0
3,28,38,57,0
3,29,38,9,1
3,30,38,13,1
4,1,7,26,0
4,2,28,47,0
4,3,15,34,0
4,4,3,22,0
4,5,53,15,1
4,6,39,58,0
4,7,20,39,0
4,8,1,20,0
4,9,57,5,1
4,10,22,41,0
4,11,11,30,0
4,12,34,53,0
4,13,57,7,1
4,14,51,1,1
4,15,32,51,0
4,16,24,43,0
4,17,49,17,1
4,18,45,13,1
4,19,5,24,0
4,20,47,11,1
4,21,43,62,0
4,22,36,55,0
4,23,30,49,0
4,24,57,9,1
4,25,26,45,0
4,26,17,36,0
4,27,41,60,0
4,28,57,3,1
4,29,9,28,0
4,30,13,32,0
5,1,26,45,0
5,2,47,11,1
