round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,1,1
1,3,0,3,1
1,4,0,19,0
1,5,0,19,0
1,6,0,19,0
1,7,0,5,1
1,8,0,19,0
1,9,0,17,1
1,10,0,19,0
1,11,0,19,0
1,12,0,13,1
1,13,0,11,1
1,14,0,7,1
1,15,0,9,1
1,16,0,19,0
1,17,0,19,0
1,18,0,19,0
1,19,0,15,1
1,20,0,19,0
2,1,19,38,0
2,2,1,1,1
2,3,3,3,1
2,4,19,38,0
2,5,19,38,0
2,6,19,38,0
2,7,5,5,1
2,8,19,38,0
2,9,17,17,1
2,10,19,38,0
2,11,19,38,0
2,12,13,13,1
2,13,11,11,1
2,14,7,7,1
2,15,9,9,1
2,16,19,38,0
2,17,19,38,0
2,18,19,38,0
2,19,15,15,1
2,20,19,38,0
3,1,38,57,0
3,2,1,1,1
3,3,3,3,1
3,4,38,57,0
3,5,38,57,0
3,6,38,57,0
3,7,5,5,1
3,8,38,57,0
3,9,17,17,1
3,10,38,57,0
3,11,38,57,0
3,12,13,13,1
3,13,11,11,1
3,14,7,7,1
3,15,9,9,1
3,16,38,57,0
3,17,38,57,0
3,18,38,57,0
3,19,15,15,1
3,20,38,57,0
4,1,57,76,0
4,2,1,1,1
4,3,3,3,1
4,4,57,76,0
4,5,57,76,0
4,6,57,76,0
4,7,5,5,1
4,8,57,76,0
4,9,17,17,1
4,10,57,76,0
4,11,57,76,0
4,12,13,13,1
4,13,11,11,1
4,14,7,7,1
4,15,9,9,1
4,16,57,76,0
4,17,57,76,0
4,18,57,76,0
4,19,15,15,1
4,20,57,76,0
5,1,76,95,0
5,2,1,1,1
5,3,3,3,1
5,4,76,95,0
5,5,76,95,0
5,6,76,95,0
5,7,5,5,1
5,8,76,95,0
5,9,17,17,1
5,10,76,95,0
5,11,76,95,0
5,12,13,13,1
5,13,11,11,1
5,14,7,7,1
5,15,9,9,1
5,16,76,95,0
5,17,76,95,0
5,18,76,95,0
5,19,15,15,1
5,20,76,95,0
6,1,95,114,0
6,2,1,1,1
6,3,3,3,1
6,4,95,114,0
6,5,95,114,0
6,6,95,114,0
6,7,5,5,1
6,8,95,114,0
6,9,17,17,1
6,10,95,114,0
6,11,95,114,0
6,12,13,13,1
6,13,11,11,1
6,14,7,7,1
6,15,9,9,1
6,16,95,114,0
6,17,95,114,0
6,18,95,114,0
6,19,15,15,1
6,20,95,114,0
7,1,114,133,0
7,2,1,1,1
7,3,3,3,1
7,4,114,133,0
7,5,114,133,0
7,6,114,133,0
7,7,5,5,1
7,8,114,133,0
7,9,17,17,1
7,10,114,133,0
7,11,114,133,0
7,12,13,13,1
7,13,11,11,1
7,14,7,7,1
7,15,9,9,1
7,16,114,133,0
7,17,114,133,0
7,18,114,133,0
7,19,15,15,1
7,20,114,133,0
8,1,133,152,0
8,2,1,1,1
8,3,3,3,1
8,4,133,152,0
8,5,133,152,0
8,6,133,152,0
8,7,5,5,1
8,8,133,152,0
8,9,17,17,1
8,10,133,152,0
8,11,133,152,0
8,12,13,13,1
8,13,11,11,1
8,14,7,7,1
8,15,9,9,1
8,16,133,152,0
8,17,133,152,0
8,18,133,152,0
8,19,15,15,1
8,20,133,152,0
9,1,152,171,0
9,2,1,1,1
9,3,3,3,1
9,4,152,171,0
9,5,152,171,0
9,6,152,171,0
9,7,5,5,1
9,8,152,171,0
9,9,17,17,1
9,10,152,171,0
9,11,152,171,0
9,12,13,13,1
9,13,11,11,1
9,14,7,7,1
9,15,9,9,1
9,16,152,171,0
9,17,152,171,0
9,18,152,171,0
9,19,15,15,1
9,20,152,171,0
10,1,171,190,0
10,2,1,1,1
10,3,3,3,1
10,4,171,190,0
10,5,171,190,0
10,6,171,190,0
10,7,5,5,1
10,8,171,190,0
10,9,17,17,1
10,10,171,190,0
10,11,171,190,0
10,12,13,13,1
10,13,11,11,1
10,14,7,7,1
10,15,9,9,1
10,16,171,190,0
10,17,171,190,0
10,18,171,190,0
10,19,15,15,1
10,20,171,190,0
11,1,190,209,0
11,2,1,1,1
11,3,3,3,1
11,4,190,209,0
11,5,190,209,0
11,6,190,209,0
11,7,5,5,1
11,8,190,209,0
11,9,17,17,1
11,10,190,209,0
11,11,190,209,0
11,12,13,13,1
11,13,11,11,1
11,14,7,7,1
11,15,9,9,1
11,16,190,209,0
11,17,190,209,0
11,18,190,209,0
11,19,15,15,1
11,20,190,209,0
12,1,209,228,0
12,2,1,1,1
12,3,3,3,1
12,4,209,228,0
12,5,209,228,0
12,6,209,228,0
12,7,5,5,1
12,8,209,228,0
12,9,17,17,1
12,10,209,228,0
12,11,209,228,0
12,12,13,13,1
12,13,11,11,1
12,14,7,7,1
12,15,9,9,1
12,16,209,228,0
12,17,209,228,0
12,18,209,228,0
12,19,15,15,1
12,20,209,228,0
13,1,228,247,0
13,2,1,1,1
13,3,3,3,1
13,4,228,247,0
13,5,228,247,0
13,6,228,247,0
13,7,5,5,1
13,8,228,247,0
13,9,17,17,1
13,10,228,247,0
13,11,228,247,0
13,12,13,13,1
13,13,11,11,1
13,14,7,7,1
13,15,9,9,1
13,16,228,247,0
13,17,228,247,0
13,18,228,247,0
13,19,15,15,1
13,20,228,247,0
14,1,247,266,0
14,2,1,1,1
14,3,3,3,1
14,4,247,266,0
14,5,247,266,0
14,6,247,266,0
14,7,5,5,1
14,8,247,266,0
14,9,17,17,1
14,10,247,266,0
14,11,247,266,0
14,12,13,13,1
14,13,11,11,1
14,14,7,7,1
14,15,9,9,1
14,16,247,266,0
14,17,247,266,0
14,18,247,266,0
14,19,15,15,1
14,20,247,266,0
15,1,266,285,0
15,2,1,1,1
15,3,3,3,1
15,4,266,285,0
15,5,266,285,0
15,6,266,285,0
15,7,5,5,1
15,8,266,285,0
15,9,17,17,1
15,10,266,285,0
15,11,266,285,0
15,12,13,13,1
15,13,11,11,1
15,14,7,7,1
15,15,9,9,1
15,16,266,285,0
15,17,266,285,0
15,18,266,285,0
15,19,15,15,1
15,20,266,285,0
16,1,285,304,0
16,2,1,1,1
16,3,3,3,1
16,4,285,304,0
16,5,285,304,0
16,6,285,304,0
16,7,5,5,1
16,8,285,304,0
16,9,17,17,1
16,10,285,304,0
16,11,285,304,0
16,12,13,13,1
16,13,11,11,1
16,14,7,7,1
16,15,9,9,1
16,16,285,304,0
16,17,285,304,0
16,18,285,304,0
16,19,15,15,1
16,20,285,304,0
17,1,304,323,0
17,2,1,1,1
17,3,3,3,1
17,4,304,323,0
17,5,304,323,0
17,6,304,323,0
17,7,5,5,1
17,8,304,323,0
17,9,17,17,1
17,10,304,323,0
17,11,304,323,0
17,12,13,13,1
17,13,11,11,1
17,14,7,7,1
17,15,9,9,1
17,16,304,323,0
17,17,304,323,0
17,18,304,323,0
17,19,15,15,1
17,20,304,323,0
18,1,323,342,0
18,2,1,1,1
18,3,3,3,1
18,4,323,342,0
18,5,323,342,0
18,6,323,342,0
18,7,5,5,1
18,8,323,342,0
18,9,17,17,1
18,10,323,342,0
18,11,323,342,0
18,12,13,13,1
18,13,11,11,1
18,14,7,7,1
18,15,9,9,1
18,16,323,342,0
18,17,323,342,0
18,18,323,342,0
18,19,15,15,1
18,20,323,342,0
19,1,342,361,0
19,2,1,1,1
19,3,3,3,1
19,4,342,361,0
19,5,342,361,0
19,6,342,361,0
19,7,5,5,1
19,8,342,361,0
19,9,17,17,1
19,10,342,361,0
19,11,342,361,0
19,12,13,13,1
19,13,11,11,1
19,14,7,7,1
19,15,9,9,1
19,16,342,361,0
19,17,342,361,0
19,18,342,361,0
19,19,15,15,1
19,20,342,361,0
20,1,361,380,0
20,2,1,1,1
20,3,3,3,1
20,4,361,380,0
20,5,361,380,0
20,6,361,380,0
20,7,5,5,1
20,8,361,380,0
20,9,17,17,1
20,10,361,380,0
20,11,361,380,0
20,12,13,13,1
20,13,11,11,1
20,14,7,7,1
20,15,9,9,1
20,16,361,380,0
20,17,361,380,0
20,18,361,380,0
20,19,15,15,1
20,20,361,380,0
21,1,380,399,0
21,2,1,1,1
21,3,3,3,1
21,4,380,399,0
21,5,380,399,0
21,6,380,399,0
21,7,5,5,1
21,8,380,399,0
21,9,17,17,1
21,10,380,399,0
21,11,380,399,0
21,12,13,13,1
21,13,11,11,1
21,14,7,7,1
21,15,9,9,1
21,16,380,399,0
21,17,380,399,0
21,18,380,399,0
21,19,15,15,1
21,20,380,399,0
22,1,399,418,0
22,2,1,1,1
22,3,3,3,1
22,4,399,418,0
22,5,399,418,0
22,6,399,418,0
22,7,5,5,1
22,8,399,418,0
22,9,17,17,1
22,10,399,418,0
22,11,399,418,0
22,12,13,13,1
22,13,11,11,1
22,14,7,7,1
22,15,9,9,1
22,16,399,418,0
22,17,399,418,0
22,18,399,418,0
22,19,15,15,1
22,20,399,418,0
23,1,418,437,0
23,2,1,1,1
23,3,3,3,1
23,4,418,437,0
23,5,418,437,0
23,6,418,437,0
23,7,5,5,1
23,8,418,437,0
23,9,17,17,1
23,10,418,437,0
23,11,418,437,0
23,12,13,13,1
23,13,11,11,1
23,14,7,7,1
23,15,9,9,1
23,16,418,437,0
23,17,418,437,0
23,18,418,437,0
23,19,15,15,1
23,20,418,437,0
24,1,437,456,0
24,2,1,1,1
24,3,3,3,1
24,4,437,456,0
24,5,437,456,0
24,6,437,456,0
24,7,5,5,1
24,8,437,456,0
24,9,17,17,1
24,10,437,456,0
24,11,437,456,0
24,12,13,13,1
24,13,11,11,1
24,14,7,7,1
24,15,9,9,1
24,16,437,456,0
24,17,437,456,0
24,18,437,456,0
24,19,15,15,1
24,20,437,456,0
25,1,456,475,0
25,2,1,1,1
25,3,3,3,1
25,4,456,475,0
25,5,456,475,0
25,6,456,475,0
25,7,5,5,1
25,8,456,475,0
25,9,17,17,1
25,10,456,475,0
25,11,456,475,0
25,12,13,13,1
25,13,11,11,1
