round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,29302.7945,81.0000,10.0000,9,1423.2021,0 -> 4 -> 4 -> 10 -> 10 -> 9 -> 9 -> 1 -> 1 -> 7 -> 7 -> 8 -> 8 -> 2 -> 2 -> 3 -> 3 -> 6 -> 6 -> 0
2,29621.2726,180.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
3,29632.8652,181.0000,10.1000,9,1527.9728,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 0
4,29621.2726,181.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
5,29632.8652,181.0000,10.1000,9,1527.9728,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 0
6,29621.2726,181.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
7,29632.8652,181.0000,10.1000,9,1527.9728,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 0
8,29621.2726,181.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
9,29632.8652,181.0000,10.1000,9,1527.9728,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 0
10,29621.2726,181.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
11,29632.8652,181.0000,10.1000,9,1527.9728,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 0
12,29621.2726,181.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
13,29632.8652,181.0000,10.1000,9,1527.9728,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 0
14,29621.2726,181.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
15,29632.8652,181.0000,10.1000,9,1527.9728,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 0
16,29621.2726,181.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
17,29632.8652,181.0000,10.1000,9,1527.9728,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 0
18,29621.2726,181.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
19,29632.8652,181.0000,10.1000,9,1527.9728,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 0
20,29621.2726,181.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
21,29632.8652,181.0000,10.1000,9,1527.9728,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 0
22,29621.2726,181.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
23,29632.8652,181.0000,10.1000,9,1527.9728,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 0
24,29621.2726,181.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
25,29632.8652,181.0000,10.1000,9,1527.9728,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 0
26,29621.2726,181.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
27,29632.8652,181.0000,10.1000,9,1527.9728,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 0
28,29621.2726,181.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
29,29632.8652,181.0000,10.1000,9,1527.9728,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 0
30,29621.2726,181.0000,10.1000,9,1524.8213,0 -> 3 -> 3 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 10 -> 10 -> 4 -> 4 -> 0
