round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,108674.3526,25.0000,18.4000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
2,108674.3526,90.0000,35.5000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
3,108674.3526,90.0000,52.6000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
4,108674.3526,90.0000,69.7000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
5,108674.3526,90.0000,86.8000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
6,108674.3526,90.0000,103.9000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
7,108674.3526,90.0000,121.0000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
8,108674.3526,90.0000,138.1000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
9,108674.3526,90.0000,155.2000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
10,108674.3526,90.0000,172.3000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
11,108674.3526,90.0000,189.4000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
12,108674.3526,90.0000,206.5000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
13,108674.3526,90.0000,223.6000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
14,108674.3526,90.0000,240.7000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
15,108674.3526,90.0000,257.8000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
16,108674.3526,90.0000,274.9000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
17,108674.3526,90.0000,292.0000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
18,108674.3526,90.0000,309.1000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
19,108674.3526,90.0000,326.2000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
20,108674.3526,90.0000,343.3000,5,3557.7420,0 -> 26 -> 26 -> 21 -> 21 -> 22 -> 22 -> 30 -> 30 -> 25 -> 25 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0 -> 0
