round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,78358.4952,81.0000,17.2000,9,2407.7878,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 8 -> 8 -> 13 -> 13 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 17 -> 17 -> 0
2,123193.2472,252.0000,30.9800,9,3524.9352,0 -> 9 -> 9 -> 42 -> 42 -> 32 -> 32 -> 27 -> 27 -> 19 -> 19 -> 40 -> 40 -> 2 -> 2 -> 10 -> 10 -> 48 -> 48 -> 0
3,118157.2449,367.0000,42.4600,9,3725.1308,0 -> 22 -> 22 -> 29 -> 29 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 8 -> 8 -> 13 -> 13 -> 16 -> 16 -> 3 -> 3 -> 0
4,134096.8553,299.0000,55.3000,9,4811.5380,0 -> 20 -> 20 -> 21 -> 21 -> 17 -> 17 -> 9 -> 9 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 8 -> 8 -> 13 -> 13 -> 0
5,129358.1797,485.0000,64.4200,9,4142.7006,0 -> 42 -> 42 -> 32 -> 32 -> 27 -> 27 -> 19 -> 19 -> 40 -> 40 -> 2 -> 2 -> 10 -> 10 -> 48 -> 48 -> 22 -> 22 -> 0
6,121553.8948,388.0000,75.4800,9,4180.6038,0 -> 29 -> 29 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 17 -> 17 -> 9 -> 9 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 0
7,120445.5908,366.0000,86.9800,9,5067.4501,0 -> 20 -> 20 -> 8 -> 8 -> 13 -> 13 -> 42 -> 42 -> 32 -> 32 -> 27 -> 27 -> 22 -> 22 -> 16 -> 16 -> 3 -> 3 -> 0
8,117396.2463,295.0000,99.9000,9,4344.1436,0 -> 29 -> 29 -> 21 -> 21 -> 17 -> 17 -> 9 -> 9 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 8 -> 8 -> 13 -> 13 -> 0
9,109095.2169,350.0000,111.7200,9,4626.0375,0 -> 20 -> 20 -> 19 -> 19 -> 42 -> 42 -> 32 -> 32 -> 27 -> 27 -> 22 -> 22 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 0
10,132381.2617,312.0000,124.3000,9,4929.0976,0 -> 29 -> 29 -> 17 -> 17 -> 9 -> 9 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 8 -> 8 -> 13 -> 13 -> 42 -> 42 -> 0
11,121987.7558,316.0000,136.8000,9,5136.6112,0 -> 20 -> 20 -> 19 -> 19 -> 32 -> 32 -> 27 -> 27 -> 22 -> 22 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 17 -> 17 -> 0
12,133452.6306,291.0000,149.8000,9,4569.9388,0 -> 29 -> 29 -> 15 -> 15 -> 9 -> 9 -> 12 -> 12 -> 49 -> 49 -> 8 -> 8 -> 13 -> 13 -> 16 -> 16 -> 3 -> 3 -> 0
13,112959.6655,696.0000,154.7000,9,5002.1665,0 -> 42 -> 42 -> 40 -> 40 -> 10 -> 10 -> 48 -> 48 -> 20 -> 20 -> 19 -> 19 -> 32 -> 32 -> 27 -> 27 -> 22 -> 22 -> 0
14,112005.9555,594.0000,161.6400,9,5186.3443,0 -> 21 -> 21 -> 25 -> 25 -> 17 -> 17 -> 29 -> 29 -> 15 -> 15 -> 9 -> 9 -> 12 -> 12 -> 49 -> 49 -> 8 -> 8 -> 0
