round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,5,1
1,3,0,19,0
1,4,0,3,1
1,5,0,19,0
1,6,0,19,0
1,7,0,19,0
1,8,0,9,1
1,9,0,19,0
1,10,0,1,1
1,11,0,7,1
1,12,0,17,1
1,13,0,11,1
1,14,0,19,0
1,15,0,15,1
1,16,0,13,1
1,17,0,19,0
1,18,0,19,0
1,19,0,19,0
1,20,0,19,0
2,1,19,17,1
2,2,5,24,0
2,3,19,38,0
2,4,3,22,0
2,5,19,11,1
2,6,19,15,1
2,7,19,1,1
2,8,9,28,0
2,9,19,38,0
2,10,1,20,0
2,11,7,26,0
2,12,17,36,0
2,13,11,30,0
2,14,19,7,1
2,15,15,34,0
2,16,13,32,0
2,17,19,9,1
2,18,19,5,1
2,19,19,3,1
2,20,19,13,1
3,1,17,36,0
3,2,24,13,1
3,3,38,1,1
3,4,22,41,0
3,5,11,30,0
3,6,15,34,0
3,7,1,20,0
3,8,28,5,1
3,9,38,3,1
3,10,20,39,0
3,11,26,7,1
3,12,36,11,1
3,13,30,9,1
3,14,7,26,0
3,15,34,17,1
3,16,32,15,1
3,17,9,28,0
3,18,5,24,0
3,19,3,22,0
3,20,13,32,0
4,1,36,5,1
4,2,13,32,0
4,3,1,20,0
4,4,41,7,1
4,5,30,15,1
4,6,34,1,1
4,7,20,39,0
4,8,5,24,0
4,9,3,22,0
4,10,39,17,1
4,11,7,26,0
4,12,11,30,0
4,13,9,28,0
4,14,26,11,1
4,15,17,36,0
4,16,15,34,0
4,17,28,13,1
4,18,24,9,1
4,19,22,41,0
4,20,32,3,1
5,1,5,24,0
5,2,32,9,1
5,3,20,39,0
5,4,7,26,0
5,5,15,34,0
5,6,1,20,0
5,7,39,5,1
5,8,24,15,1
5,9,22,41,0
5,10,17,36,0
5,11,26,11,1
5,12,30,7,1
5,13,28,13,1
5,14,11,30,0
5,15,36,3,1
5,16,34,17,1
5,17,13,32,0
5,18,9,28,0
5,19,41,1,1
5,20,3,22,0
6,1,24,7,1
6,2,9,28,0
6,3,39,13,1
6,4,26,17,1
6,5,34,15,1
6,6,20,39,0
6,7,5,24,0
6,8,15,34,0
6,9,41,9,1
6,10,36,1,1
6,11,11,30,0
6,12,7,26,0
6,13,13,32,0
6,14,30,3,1
6,15,3,22,0
6,16,17,36,0
6,17,32,11,1
6,18,28,5,1
6,19,1,20,0
6,20,22,41,0
7,1,7,26,0
7,2,28,3,1
7,3,13,32,0
7,4,17,36,0
7,5,15,34,0
7,6,39,11,1
7,7,24,1,1
7,8,34,9,1
7,9,9,28,0
7,10,1,20,0
7,11,30,17,1
7,12,26,13,1
7,13,32,7,1
7,14,3,22,0
7,15,22,41,0
7,16,36,5,1
7,17,11,30,0
7,18,5,24,0
7,19,20,39,0
