round,sensor_id,aoi_before,aoi_after,visited
1,1,0,9,1
1,2,0,19,0
1,3,0,1,1
1,4,0,17,1
1,5,0,19,0
1,6,0,19,0
1,7,0,15,1
1,8,0,19,0
1,9,0,19,0
1,10,0,19,0
1,11,0,19,0
1,12,0,7,1
1,13,0,5,1
1,14,0,13,1
1,15,0,19,0
1,16,0,19,0
1,17,0,11,1
1,18,0,19,0
1,19,0,19,0
1,20,0,3,1
2,1,9,28,0
2,2,19,5,1
2,3,1,20,0
2,4,17,36,0
2,5,19,13,1
2,6,19,1,1
2,7,15,34,0
2,8,19,9,1
2,9,19,7,1
2,10,19,38,0
2,11,19,3,1
2,12,7,26,0
2,13,5,24,0
2,14,13,32,0
2,15,19,15,1
2,16,19,38,0
2,17,11,30,0
2,18,19,11,1
2,19,19,17,1
2,20,3,22,0
3,1,28,11,1
3,2,5,24,0
3,3,20,39,0
3,4,36,15,1
3,5,13,32,0
3,6,1,20,0
3,7,34,5,1
3,8,9,28,0
3,9,7,26,0
3,10,38,3,1
3,11,3,22,0
3,12,26,7,1
3,13,24,1,1
3,14,32,17,1
3,15,15,34,0
3,16,38,9,1
3,17,30,13,1
3,18,11,30,0
3,19,17,36,0
3,20,22,41,0
4,1,11,30,0
4,2,24,11,1
4,3,39,17,1
4,4,15,34,0
4,5,32,7,1
4,6,20,39,0
4,7,5,24,0
4,8,28,9,1
4,9,26,1,1
4,10,3,22,0
4,11,22,41,0
4,12,7,26,0
4,13,1,20,0
4,14,17,36,0
4,15,34,13,1
4,16,9,28,0
4,17,13,32,0
4,18,30,3,1
4,19,36,5,1
4,20,41,15,1
5,1,30,5,1
5,2,11,30,0
5,3,17,36,0
5,4,34,13,1
5,5,7,26,0
5,6,39,11,1
5,7,24,1,1
5,8,9,28,0
5,9,1,20,0
5,10,22,41,0
5,11,41,9,1
5,12,26,15,1
5,13,20,39,0
5,14,36,17,1
5,15,13,32,0
5,16,28,3,1
5,17,32,7,1
5,18,3,22,0
5,19,5,24,0
5,20,15,34,0
6,1,5,24,0
6,2,30,9,1
6,3,36,1,1
6,4,13,32,0
6,5,26,13,1
6,6,11,30,0
6,7,1,20,0
6,8,28,3,1
6,9,20,39,0
6,10,41,17,1
6,11,9,28,0
6,12,15,34,0
6,13,39,5,1
6,14,17,36,0
6,15,32,7,1
6,16,3,22,0
6,17,7,26,0
6,18,22,41,0
6,19,24,11,1
6,20,34,15,1
7,1,24,1,1
7,2,9,28,0
7,3,1,20,0
7,4,32,3,1
7,5,13,32,0
7,6,30,13,1
7,7,20,39,0
7,8,3,22,0
7,9,39,17,1
7,10,17,36,0
7,11,28,9,1
7,12,34,11,1
7,13,5,24,0
7,14,36,5,1
7,15,7,26,0
7,16,22,41,0
7,17,26,15,1
7,18,41,7,1
7,19,11,30,0
