round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,3,1
1,3,0,5,1
1,4,0,19,0
1,5,0,1,1
1,6,0,19,0
1,7,0,7,1
1,8,0,19,0
1,9,0,17,1
1,10,0,19,0
1,11,0,19,0
1,12,0,15,1
1,13,0,13,1
1,14,0,9,1
1,15,0,11,1
2,1,19,38,0
2,2,3,9,1
2,3,5,24,0
2,4,19,38,0
2,5,1,7,1
2,6,19,17,1
2,7,7,26,0
2,8,19,38,0
2,9,17,11,1
2,10,19,38,0
2,11,19,15,1
2,12,15,34,0
2,13,13,32,0
2,14,9,13,1
2,15,11,30,0
3,1,38,57,0
3,2,9,28,0
3,3,24,7,1
3,4,38,15,1
3,5,7,26,0
3,6,17,5,1
3,7,26,9,1
3,8,38,57,0
3,9,11,30,0
3,10,38,57,0
3,11,15,3,1
3,12,34,17,1
3,13,32,13,1
3,14,13,1,1
3,15,30,11,1
4,1,57,76,0
4,2,28,15,1
4,3,7,1,1
4,4,15,9,1
4,5,26,13,1
4,6,5,24,0
4,7,9,3,1
4,8,57,76,0
4,9,30,17,1
4,10,57,76,0
4,11,3,22,0
4,12,17,11,1
4,13,13,7,1
4,14,1,20,0
4,15,11,5,1
5,1,76,95,0
5,2,15,9,1
5,3,1,20,0
5,4,9,28,0
5,5,13,7,1
5,6,24,17,1
5,7,3,22,0
5,8,76,95,0
5,9,17,11,1
5,10,76,95,0
5,11,22,15,1
5,12,11,30,0
5,13,7,26,0
5,14,20,13,1
5,15,5,24,0
6,1,95,114,0
6,2,9,28,0
6,3,20,7,1
6,4,28,15,1
6,5,7,26,0
6,6,17,5,1
6,7,22,9,1
6,8,95,114,0
6,9,11,30,0
6,10,95,114,0
6,11,15,3,1
6,12,30,17,1
6,13,26,13,1
6,14,13,1,1
6,15,24,11,1
7,1,114,133,0
7,2,28,15,1
7,3,7,1,1
7,4,15,9,1
7,5,26,13,1
7,6,5,24,0
7,7,9,3,1
7,8,114,133,0
7,9,30,17,1
7,10,114,133,0
7,11,3,22,0
7,12,17,11,1
7,13,13,7,1
7,14,1,20,0
7,15,11,5,1
8,1,133,152,0
8,2,15,9,1
8,3,1,20,0
8,4,9,28,0
8,5,13,7,1
8,6,24,17,1
8,7,3,22,0
8,8,133,152,0
8,9,17,11,1
8,10,133,152,0
8,11,22,15,1
8,12,11,30,0
8,13,7,26,0
8,14,20,13,1
8,15,5,24,0
9,1,152,171,0
9,2,9,28,0
9,3,20,7,1
9,4,28,15,1
9,5,7,26,0
9,6,17,5,1
9,7,22,9,1
9,8,152,171,0
9,9,11,30,0
9,10,152,171,0
9,11,15,3,1
9,12,30,17,1
9,13,26,13,1
9,14,13,1,1
9,15,24,11,1
10,1,171,190,0
10,2,28,15,1
10,3,7,1,1
10,4,15,9,1
10,5,26,13,1
10,6,5,24,0
10,7,9,3,1
10,8,171,190,0
10,9,30,17,1
