round,sensor_id,aoi_before,aoi_after,visited
1,1,0,17,1
1,2,0,11,1
1,3,0,19,0
1,4,0,7,1
1,5,0,5,1
1,6,0,3,1
1,7,0,19,0
1,8,0,9,1
1,9,0,19,0
1,10,0,19,0
1,11,0,19,0
1,12,0,1,1
1,13,0,15,1
1,14,0,13,1
1,15,0,19,0
2,1,17,5,1
2,2,11,30,0
2,3,19,9,1
2,4,7,26,0
2,5,5,24,0
2,6,3,22,0
2,7,19,7,1
2,8,9,28,0
2,9,19,11,1
2,10,19,15,1
2,11,19,17,1
2,12,1,20,0
2,13,15,3,1
2,14,13,1,1
2,15,19,13,1
3,1,5,24,0
3,2,30,17,1
3,3,9,28,0
3,4,26,13,1
3,5,24,11,1
3,6,22,9,1
3,7,7,26,0
3,8,28,15,1
3,9,11,30,0
3,10,15,3,1
3,11,17,5,1
3,12,20,7,1
3,13,3,22,0
3,14,1,20,0
3,15,13,1,1
4,1,24,11,1
4,2,17,5,1
4,3,28,15,1
4,4,13,1,1
4,5,11,30,0
4,6,9,28,0
4,7,26,13,1
4,8,15,3,1
4,9,30,17,1
4,10,3,22,0
4,11,5,24,0
4,12,7,26,0
4,13,22,9,1
4,14,20,7,1
4,15,1,20,0
5,1,11,30,0
5,2,5,24,0
5,3,15,3,1
5,4,1,20,0
5,5,30,17,1
5,6,28,15,1
5,7,13,1,1
5,8,3,22,0
5,9,17,5,1
5,10,22,9,1
5,11,24,11,1
5,12,26,13,1
5,13,9,28,0
5,14,7,26,0
5,15,20,7,1
6,1,30,17,1
6,2,24,11,1
6,3,3,22,0
6,4,20,7,1
6,5,17,5,1
6,6,15,3,1
6,7,1,20,0
6,8,22,9,1
6,9,5,24,0
6,10,9,28,0
6,11,11,30,0
6,12,13,1,1
6,13,28,15,1
6,14,26,13,1
6,15,7,26,0
7,1,17,5,1
7,2,11,30,0
7,3,22,9,1
7,4,7,26,0
7,5,5,24,0
7,6,3,22,0
7,7,20,7,1
7,8,9,28,0
7,9,24,11,1
7,10,28,15,1
7,11,30,17,1
7,12,1,20,0
7,13,15,3,1
7,14,13,1,1
7,15,26,13,1
8,1,5,24,0
8,2,30,17,1
8,3,9,28,0
8,4,26,13,1
8,5,24,11,1
8,6,22,9,1
8,7,7,26,0
8,8,28,15,1
8,9,11,30,0
8,10,15,3,1
8,11,17,5,1
8,12,20,7,1
8,13,3,22,0
8,14,1,20,0
8,15,13,1,1
9,1,24,11,1
9,2,17,5,1
9,3,28,15,1
9,4,13,1,1
9,5,11,30,0
9,6,9,28,0
9,7,26,13,1
9,8,15,3,1
9,9,30,17,1
9,10,3,22,0
9,11,5,24,0
9,12,7,26,0
9,13,22,9,1
9,14,20,7,1
9,15,1,20,0
10,1,11,30,0
10,2,5,24,0
10,3,15,3,1
10,4,1,20,0
10,5,30,17,1
10,6,28,15,1
10,7,13,1,1
10,8,3,22,0
10,9,17,5,1
10,10,22,9,1
10,11,24,11,1
10,12,26,13,1
10,13,9,28,0
10,14,7,26,0
10,15,20,7,1
11,1,30,17,1
11,2,24,11,1
11,3,3,22,0
11,4,20,7,1
11,5,17,5,1
11,6,15,3,1
11,7,1,20,0
11,8,22,9,1
11,9,5,24,0
11,10,9,28,0
11,11,11,30,0
11,12,13,1,1
11,13,28,15,1
11,14,26,13,1
11,15,7,26,0
12,1,17,5,1
12,2,11,30,0
12,3,22,9,1
12,4,7,26,0
12,5,5,24,0
12,6,3,22,0
12,7,20,7,1
12,8,9,28,0
12,9,24,11,1
12,10,28,15,1
12,11,30,17,1
12,12,1,20,0
12,13,15,3,1
12,14,13,1,1
12,15,26,13,1
13,1,5,24,0
13,2,30,17,1
13,3,9,28,0
13,4,26,13,1
13,5,24,11,1
13,6,22,9,1
13,7,7,26,0
13,8,28,15,1
13,9,11,30,0
13,10,15,3,1
13,11,17,5,1
13,12,20,7,1
13,13,3,22,0
13,14,1,20,0
13,15,13,1,1
14,1,24,11,1
14,2,17,5,1
14,3,28,15,1
14,4,13,1,1
14,5,11,30,0
14,6,9,28,0
14,7,26,13,1
14,8,15,3,1
14,9,30,17,1
14,10,3,22,0
14,11,5,24,0
14,12,7,26,0
14,13,22,9,1
14,14,20,7,1
14,15,1,20,0
15,1,11,30,0
15,2,5,24,0
15,3,15,3,1
15,4,1,20,0
15,5,30,17,1
15,6,28,15,1
15,7,13,1,1
15,8,3,22,0
15,9,17,5,1
15,10,22,9,1
15,11,24,11,1
15,12,26,13,1
15,13,9,28,0
15,14,7,26,0
15,15,20,7,1
16,1,30,17,1
16,2,24,11,1
16,3,3,22,0
16,4,20,7,1
16,5,17,5,1
16,6,15,3,1
16,7,1,20,0
16,8,22,9,1
16,9,5,24,0
16,10,9,28,0
16,11,11,30,0
16,12,13,1,1
16,13,28,15,1
16,14,26,13,1
16,15,7,26,0
17,1,17,5,1
17,2,11,30,0
17,3,22,9,1
17,4,7,26,0
17,5,5,24,0
17,6,3,22,0
17,7,20,7,1
17,8,9,28,0
17,9,24,11,1
17,10,28,15,1
17,11,30,17,1
17,12,1,20,0
17,13,15,3,1
17,14,13,1,1
17,15,26,13,1
18,1,5,24,0
18,2,30,17,1
18,3,9,28,0
18,4,26,13,1
18,5,24,11,1
18,6,22,9,1
18,7,7,26,0
18,8,28,15,1
18,9,11,30,0
18,10,15,3,1
18,11,17,5,1
18,12,20,7,1
18,13,3,22,0
18,14,1,20,0
18,15,13,1,1
19,1,24,11,1
19,2,17,5,1
19,3,28,15,1
19,4,13,1,1
19,5,11,30,0
19,6,9,28,0
19,7,26,13,1
19,8,15,3,1
19,9,30,17,1
19,10,3,22,0
19,11,5,24,0
19,12,7,26,0
19,13,22,9,1
19,14,20,7,1
19,15,1,20,0
20,1,11,30,0
20,2,5,24,0
20,3,15,3,1
20,4,1,20,0
20,5,30,17,1
20,6,28,15,1
20,7,13,1,1
20,8,3,22,0
20,9,17,5,1
20,10,22,9,1
20,11,24,11,1
20,12,26,13,1
20,13,9,28,0
20,14,7,26,0
20,15,20,7,1
21,1,30,17,1
21,2,24,11,1
21,3,3,22,0
21,4,20,7,1
21,5,17,5,1
21,6,15,3,1
21,7,1,20,0
21,8,22,9,1
21,9,5,24,0
21,10,9,28,0
21,11,11,30,0
21,12,13,1,1
21,13,28,15,1
21,14,26,13,1
21,15,7,26,0
22,1,17,5,1
22,2,11,30,0
22,3,22,9,1
22,4,7,26,0
22,5,5,24,0
22,6,3,22,0
22,7,20,7,1
22,8,9,28,0
22,9,24,11,1
22,10,28,15,1
22,11,30,17,1
22,12,1,20,0
22,13,15,3,1
22,14,13,1,1
22,15,26,13,1
23,1,5,24,0
23,2,30,17,1
23,3,9,28,0
23,4,26,13,1
23,5,24,11,1
23,6,22,9,1
23,7,7,26,0
23,8,28,15,1
23,9,11,30,0
23,10,15,3,1
23,11,17,5,1
23,12,20,7,1
23,13,3,22,0
23,14,1,20,0
23,15,13,1,1
24,1,24,11,1
24,2,17,5,1
24,3,28,15,1
24,4,13,1,1
24,5,11,30,0
24,6,9,28,0
24,7,26,13,1
24,8,15,3,1
24,9,30,17,1
24,10,3,22,0
24,11,5,24,0
24,12,7,26,0
24,13,22,9,1
24,14,20,7,1
24,15,1,20,0
25,1,11,30,0
25,2,5,24,0
25,3,15,3,1
25,4,1,20,0
25,5,30,17,1
25,6,28,15,1
25,7,13,1,1
25,8,3,22,0
25,9,17,5,1
25,10,22,9,1
25,11,24,11,1
25,12,26,13,1
25,13,9,28,0
25,14,7,26,0
25,15,20,7,1
26,1,30,17,1
26,2,24,11,1
26,3,3,22,0
26,4,20,7,1
26,5,17,5,1
26,6,15,3,1
26,7,1,20,0
26,8,22,9,1
26,9,5,24,0
26,10,9,28,0
26,11,11,30,0
26,12,13,1,1
26,13,28,15,1
26,14,26,13,1
26,15,7,26,0
27,1,17,5,1
27,2,11,30,0
27,3,22,9,1
27,4,7,26,0
27,5,5,24,0
27,6,3,22,0
27,7,20,7,1
27,8,9,28,0
27,9,24,11,1
27,10,28,15,1
27,11,30,17,1
27,12,1,20,0
27,13,15,3,1
27,14,13,1,1
27,15,26,13,1
28,1,5,24,0
28,2,30,17,1
28,3,9,28,0
28,4,26,13,1
28,5,24,11,1
28,6,22,9,1
28,7,7,26,0
28,8,28,15,1
28,9,11,30,0
28,10,15,3,1
28,11,17,5,1
28,12,20,7,1
28,13,3,22,0
28,14,1,20,0
28,15,13,1,1
29,1,24,11,1
29,2,17,5,1
29,3,28,15,1
29,4,13,1,1
29,5,11,30,0
29,6,9,28,0
29,7,26,13,1
29,8,15,3,1
29,9,30,17,1
29,10,3,22,0
29,11,5,24,0
29,12,7,26,0
29,13,22,9,1
29,14,20,7,1
29,15,1,20,0
30,1,11,30,0
30,2,5,24,0
30,3,15,3,1
30,4,1,20,0
30,5,30,17,1
30,6,28,15,1
30,7,13,1,1
30,8,3,22,0
30,9,17,5,1
30,10,22,9,1
30,11,24,11,1
30,12,26,13,1
30,13,9,28,0
30,14,7,26,0
30,15,20,7,1
