round,sensor_id,aoi_before,aoi_after,visited
1,1,0,15,1
1,2,0,19,0
1,3,0,19,0
1,4,0,19,0
1,5,0,19,0
1,6,0,19,0
1,7,0,19,0
1,8,0,19,0
1,9,0,3,1
1,10,0,19,0
1,11,0,19,0
1,12,0,19,0
1,13,0,11,1
1,14,0,19,0
1,15,0,19,0
1,16,0,19,0
1,17,0,13,1
1,18,0,19,0
1,19,0,19,0
1,20,0,9,1
1,21,0,19,0
1,22,0,7,1
1,23,0,17,1
1,24,0,19,0
1,25,0,19,0
1,26,0,5,1
1,27,0,19,0
1,28,0,1,1
1,29,0,19,0
1,30,0,19,0
2,1,15,34,0
2,2,19,38,0
2,3,19,38,0
2,4,19,9,1
2,5,19,1,1
2,6,19,38,0
2,7,19,5,1
2,8,19,38,0
2,9,3,22,0
2,10,19,38,0
2,11,19,7,1
2,12,19,38,0
2,13,11,30,0
2,14,19,15,1
2,15,19,38,0
2,16,19,38,0
2,17,13,32,0
2,18,19,38,0
2,19,19,38,0
2,20,9,28,0
2,21,19,38,0
2,22,7,26,0
2,23,17,36,0
2,24,19,3,1
2,25,19,17,1
2,26,5,24,0
2,27,19,11,1
2,28,1,20,0
2,29,19,38,0
2,30,19,13,1
3,1,34,53,0
3,2,38,3,1
3,3,38,9,1
3,4,9,28,0
3,5,1,20,0
3,6,38,1,1
3,7,5,24,0
3,8,38,7,1
3,9,22,41,0
3,10,38,13,1
3,11,7,26,0
3,12,38,15,1
3,13,30,49,0
3,14,15,34,0
3,15,38,5,1
3,16,38,57,0
3,17,32,51,0
3,18,38,57,0
3,19,38,11,1
3,20,28,47,0
3,21,38,57,0
3,22,26,45,0
3,23,36,55,0
3,24,3,22,0
3,25,17,36,0
3,26,24,43,0
3,27,11,30,0
3,28,20,39,0
3,29,38,17,1
3,30,13,32,0
4,1,53,15,1
4,2,3,22,0
4,3,9,28,0
4,4,28,47,0
4,5,20,39,0
4,6,1,20,0
4,7,24,43,0
4,8,7,26,0
4,9,41,60,0
4,10,13,32,0
4,11,26,45,0
4,12,15,34,0
4,13,49,7,1
4,14,34,53,0
4,15,5,24,0
4,16,57,11,1
4,17,51,9,1
4,18,57,3,1
4,19,11,30,0
4,20,47,5,1
4,21,57,17,1
4,22,45,64,0
4,23,55,13,1
4,24,22,41,0
4,25,36,55,0
4,26,43,1,1
4,27,30,49,0
4,28,39,58,0
4,29,17,36,0
4,30,32,51,0
5,1,15,34,0
5,2,22,41,0
5,3,28,47,0
5,4,47,3,1
5,5,39,58,0
5,6,20,39,0
5,7,43,7,1
5,8,26,45,0
5,9,60,11,1
5,10,32,51,0
5,11,45,64,0
5,12,34,53,0
5,13,7,26,0
5,14,53,9,1
5,15,24,43,0
5,16,11,30,0
5,17,9,28,0
5,18,3,22,0
5,19,30,49,0
5,20,5,24,0
5,21,17,36,0
5,22,64,5,1
5,23,13,32,0
5,24,41,60,0
5,25,55,13,1
5,26,1,20,0
5,27,49,15,1
5,28,58,17,1
5,29,36,55,0
5,30,51,1,1
6,1,34,53,0
6,2,41,60,0
6,3,47,5,1
6,4,3,22,0
6,5,58,17,1
6,6,39,58,0
6,7,7,26,0
6,8,45,3,1
6,9,11,30,0
6,10,51,13,1
6,11,64,9,1
6,12,53,11,1
6,13,26,45,0
6,14,9,28,0
6,15,43,62,0
6,16,30,49,0
6,17,28,47,0
6,18,22,41,0
6,19,49,7,1
6,20,24,43,0
6,21,36,55,0
6,22,5,24,0
6,23,32,51,0
6,24,60,15,1
6,25,13,32,0
6,26,20,39,0
6,27,15,34,0
6,28,17,36,0
6,29,55,1,1
6,30,1,20,0
7,1,53,7,1
7,2,60,11,1
7,3,5,24,0
7,4,22,41,0
7,5,17,36,0
7,6,58,5,1
7,7,26,45,0
7,8,3,22,0
7,9,30,49,0
7,10,13,32,0
7,11,9,28,0
7,12,11,30,0
7,13,45,3,1
7,14,28,47,0
7,15,62,9,1
7,16,49,15,1
7,17,47,17,1
7,18,41,60,0
7,19,7,26,0
7,20,43,62,0
7,21,55,1,1
7,22,24,43,0
