round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,114259.6085,81.0000,17.2000,9,2407.7878,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 8 -> 8 -> 13 -> 13 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 17 -> 17 -> 0
2,65709.0268,222.0000,31.5800,9,2561.2361,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 9 -> 9 -> 42 -> 42 -> 32 -> 32 -> 27 -> 27 -> 8 -> 8 -> 13 -> 13 -> 0
3,107855.2907,234.0000,45.7200,9,2887.7939,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 17 -> 17 -> 42 -> 42 -> 32 -> 32 -> 0
4,89430.1088,242.0000,59.7000,9,2848.5843,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 9 -> 9 -> 27 -> 27 -> 8 -> 8 -> 13 -> 13 -> 16 -> 16 -> 3 -> 3 -> 0
5,70455.5758,234.0000,73.8400,9,2800.5573,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 32 -> 32 -> 42 -> 42 -> 27 -> 27 -> 17 -> 17 -> 21 -> 21 -> 8 -> 8 -> 0
6,130904.7109,236.0000,87.9400,9,3140.5791,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 9 -> 9 -> 13 -> 13 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 32 -> 32 -> 0
7,105543.6462,225.0000,102.2600,9,3089.6523,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 8 -> 8 -> 13 -> 13 -> 16 -> 16 -> 17 -> 17 -> 42 -> 42 -> 9 -> 9 -> 0
8,84665.8033,257.0000,115.9400,9,2675.4033,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 32 -> 32 -> 27 -> 27 -> 3 -> 3 -> 21 -> 21 -> 8 -> 8 -> 13 -> 13 -> 0
9,107855.2907,221.0000,130.3400,9,2887.7939,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 17 -> 17 -> 42 -> 42 -> 32 -> 32 -> 0
10,89430.1088,255.0000,144.0600,9,2848.5843,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 9 -> 9 -> 27 -> 27 -> 8 -> 8 -> 13 -> 13 -> 16 -> 16 -> 3 -> 3 -> 0
11,70455.5758,234.0000,158.2000,9,2800.5573,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 32 -> 32 -> 42 -> 42 -> 27 -> 27 -> 17 -> 17 -> 21 -> 21 -> 8 -> 8 -> 0
12,130904.7109,236.0000,172.3000,9,3140.5791,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 9 -> 9 -> 13 -> 13 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 32 -> 32 -> 0
13,105543.6462,225.0000,186.6200,9,3089.6523,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 8 -> 8 -> 13 -> 13 -> 16 -> 16 -> 17 -> 17 -> 42 -> 42 -> 9 -> 9 -> 0
14,84665.8033,257.0000,200.3000,9,2675.4033,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 32 -> 32 -> 27 -> 27 -> 3 -> 3 -> 21 -> 21 -> 8 -> 8 -> 13 -> 13 -> 0
15,107855.2907,221.0000,214.7000,9,2887.7939,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 17 -> 17 -> 42 -> 42 -> 32 -> 32 -> 0
16,89430.1088,255.0000,228.4200,9,2848.5843,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 9 -> 9 -> 27 -> 27 -> 8 -> 8 -> 13 -> 13 -> 16 -> 16 -> 3 -> 3 -> 0
17,70455.5758,234.0000,242.5600,9,2800.5573,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 32 -> 32 -> 42 -> 42 -> 27 -> 27 -> 17 -> 17 -> 21 -> 21 -> 8 -> 8 -> 0
18,130904.7109,236.0000,256.6600,9,3140.5791,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 9 -> 9 -> 13 -> 13 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 32 -> 32 -> 0
19,105543.6462,225.0000,270.9800,9,3089.6523,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 8 -> 8 -> 13 -> 13 -> 16 -> 16 -> 17 -> 17 -> 42 -> 42 -> 9 -> 9 -> 0
20,84665.8033,257.0000,284.6600,9,2675.4033,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 32 -> 32 -> 27 -> 27 -> 3 -> 3 -> 21 -> 21 -> 8 -> 8 -> 13 -> 13 -> 0
21,107855.2907,221.0000,299.0600,9,2887.7939,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 17 -> 17 -> 42 -> 42 -> 32 -> 32 -> 0
22,89430.1088,255.0000,312.7800,9,2848.5843,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 9 -> 9 -> 27 -> 27 -> 8 -> 8 -> 13 -> 13 -> 16 -> 16 -> 3 -> 3 -> 0
23,70455.5758,234.0000,326.9200,9,2800.5573,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 32 -> 32 -> 42 -> 42 -> 27 -> 27 -> 17 -> 17 -> 21 -> 21 -> 8 -> 8 -> 0
24,130904.7109,236.0000,341.0200,9,3140.5791,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 9 -> 9 -> 13 -> 13 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 32 -> 32 -> 0
25,105543.6462,225.0000,355.3400,9,3089.6523,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 8 -> 8 -> 13 -> 13 -> 16 -> 16 -> 17 -> 17 -> 42 -> 42 -> 9 -> 9 -> 0
26,84665.8033,257.0000,369.0200,9,2675.4033,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 32 -> 32 -> 27 -> 27 -> 3 -> 3 -> 21 -> 21 -> 8 -> 8 -> 13 -> 13 -> 0
27,107855.2907,221.0000,383.4200,9,2887.7939,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 17 -> 17 -> 42 -> 42 -> 32 -> 32 -> 0
28,89430.1088,255.0000,397.1400,9,2848.5843,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 9 -> 9 -> 27 -> 27 -> 8 -> 8 -> 13 -> 13 -> 16 -> 16 -> 3 -> 3 -> 0
29,70455.5758,234.0000,411.2800,9,2800.5573,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 32 -> 32 -> 42 -> 42 -> 27 -> 27 -> 17 -> 17 -> 21 -> 21 -> 8 -> 8 -> 0
30,130904.7109,236.0000,425.3800,9,3140.5791,0 -> 15 -> 15 -> 12 -> 12 -> 49 -> 49 -> 9 -> 9 -> 13 -> 13 -> 16 -> 16 -> 3 -> 3 -> 21 -> 21 -> 32 -> 32 -> 0
