round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,30693.2633,81.0000,14.2632,9,1719.2511,0 -> 3 -> 3 -> 4 -> 4 -> 7 -> 7 -> 5 -> 5 -> 9 -> 9 -> 11 -> 11 -> 13 -> 13 -> 6 -> 6 -> 18 -> 18 -> 0
2,44987.4023,250.0000,19.6316,9,2197.1718,0 -> 8 -> 8 -> 19 -> 19 -> 2 -> 2 -> 1 -> 1 -> 14 -> 14 -> 15 -> 15 -> 12 -> 12 -> 16 -> 16 -> 3 -> 3 -> 0
3,36485.1507,353.0000,19.5789,9,1997.6240,0 -> 6 -> 6 -> 13 -> 13 -> 11 -> 11 -> 17 -> 17 -> 10 -> 10 -> 9 -> 9 -> 5 -> 5 -> 7 -> 7 -> 4 -> 4 -> 0
4,41594.9087,352.0000,19.5789,9,2105.4622,0 -> 18 -> 18 -> 1 -> 1 -> 2 -> 2 -> 19 -> 19 -> 14 -> 14 -> 16 -> 16 -> 12 -> 12 -> 15 -> 15 -> 8 -> 8 -> 0
5,37307.2625,350.0000,19.6842,9,2020.8985,0 -> 3 -> 3 -> 6 -> 6 -> 13 -> 13 -> 11 -> 11 -> 17 -> 17 -> 10 -> 10 -> 9 -> 9 -> 5 -> 5 -> 4 -> 4 -> 0
6,39499.4027,352.0000,19.6842,9,2046.1286,0 -> 18 -> 18 -> 1 -> 1 -> 2 -> 2 -> 19 -> 19 -> 14 -> 14 -> 16 -> 16 -> 12 -> 12 -> 7 -> 7 -> 8 -> 8 -> 0
7,36401.7945,352.0000,19.6842,9,2039.8239,0 -> 3 -> 3 -> 6 -> 6 -> 13 -> 13 -> 11 -> 11 -> 17 -> 17 -> 10 -> 10 -> 9 -> 9 -> 15 -> 15 -> 4 -> 4 -> 0
8,41780.2223,354.0000,19.5789,9,2189.1307,0 -> 18 -> 18 -> 1 -> 1 -> 2 -> 2 -> 19 -> 19 -> 14 -> 14 -> 5 -> 5 -> 12 -> 12 -> 7 -> 7 -> 16 -> 16 -> 0
9,37474.5017,350.0000,19.6842,9,1959.0440,0 -> 8 -> 8 -> 6 -> 6 -> 13 -> 13 -> 11 -> 11 -> 17 -> 17 -> 10 -> 10 -> 9 -> 9 -> 4 -> 4 -> 3 -> 3 -> 0
10,43070.7234,352.0000,19.6842,9,2268.7320,0 -> 16 -> 16 -> 12 -> 12 -> 5 -> 5 -> 15 -> 15 -> 14 -> 14 -> 19 -> 19 -> 2 -> 2 -> 1 -> 1 -> 18 -> 18 -> 0
11,36805.2928,354.0000,19.5789,9,2052.2856,0 -> 8 -> 8 -> 6 -> 6 -> 13 -> 13 -> 11 -> 11 -> 17 -> 17 -> 10 -> 10 -> 9 -> 9 -> 7 -> 7 -> 4 -> 4 -> 0
12,43646.3456,350.0000,19.6842,9,2237.7121,0 -> 18 -> 18 -> 2 -> 2 -> 19 -> 19 -> 14 -> 14 -> 15 -> 15 -> 5 -> 5 -> 12 -> 12 -> 16 -> 16 -> 3 -> 3 -> 0
13,39430.6659,352.0000,19.6842,9,2115.6838,0 -> 8 -> 8 -> 6 -> 6 -> 1 -> 1 -> 13 -> 13 -> 11 -> 11 -> 17 -> 17 -> 10 -> 10 -> 9 -> 9 -> 4 -> 4 -> 0
14,41966.3978,354.0000,19.5789,9,2245.0603,0 -> 18 -> 18 -> 2 -> 2 -> 19 -> 19 -> 14 -> 14 -> 7 -> 7 -> 12 -> 12 -> 5 -> 5 -> 15 -> 15 -> 16 -> 16 -> 0
15,38633.3380,352.0000,19.5789,9,2022.7857,0 -> 8 -> 8 -> 9 -> 9 -> 10 -> 10 -> 17 -> 17 -> 11 -> 11 -> 13 -> 13 -> 1 -> 1 -> 6 -> 6 -> 3 -> 3 -> 0
16,40894.2280,350.0000,19.6842,9,2305.4845,0 -> 18 -> 18 -> 2 -> 2 -> 19 -> 19 -> 14 -> 14 -> 4 -> 4 -> 12 -> 12 -> 5 -> 5 -> 7 -> 7 -> 16 -> 16 -> 0
