round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,49994.3599,45.0000,9.4000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
2,49994.3599,54.0000,17.0000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
3,49994.3599,54.0000,24.6000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
4,49994.3599,54.0000,32.2000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
5,49994.3599,54.0000,39.8000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
6,49994.3599,54.0000,47.4000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
7,49994.3599,54.0000,55.0000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
8,49994.3599,54.0000,62.6000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
9,49994.3599,54.0000,70.2000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
10,49994.3599,54.0000,77.8000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
11,49994.3599,54.0000,85.4000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
12,49994.3599,54.0000,93.0000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
13,49994.3599,54.0000,100.6000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
14,49994.3599,54.0000,108.2000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
15,49994.3599,54.0000,115.8000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
16,49994.3599,54.0000,123.4000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
17,49994.3599,54.0000,131.0000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
18,49994.3599,54.0000,138.6000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
19,49994.3599,54.0000,146.2000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
20,49994.3599,54.0000,153.8000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
21,49994.3599,54.0000,161.4000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
22,49994.3599,54.0000,169.0000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
23,49994.3599,54.0000,176.6000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
24,49994.3599,54.0000,184.2000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
25,49994.3599,54.0000,191.8000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
26,49994.3599,54.0000,199.4000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
27,49994.3599,54.0000,207.0000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
28,49994.3599,54.0000,214.6000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
29,49994.3599,54.0000,222.2000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
30,49994.3599,54.0000,229.8000,3,3359.5260,0 -> 5 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
