round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,49149.5461,81.0000,10.0000,9,2331.3984,0 -> 7 -> 7 -> 6 -> 6 -> 1 -> 1 -> 2 -> 2 -> 5 -> 5 -> 9 -> 9 -> 8 -> 8 -> 4 -> 4 -> 10 -> 10 -> 0
2,109480.6885,180.0002,10.1000,9,3200.8365,0 -> 4 -> 4 -> 7 -> 7 -> 6 -> 6 -> 1 -> 1 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 9 -> 9 -> 8 -> 8 -> 0
3,99877.0528,181.0005,10.1000,9,3543.7342,0 -> 10 -> 10 -> 7 -> 7 -> 6 -> 6 -> 1 -> 1 -> 5 -> 5 -> 3 -> 3 -> 4 -> 4 -> 9 -> 9 -> 2 -> 2 -> 0
4,120577.7189,181.0000,10.1000,9,3620.5903,0 -> 8 -> 8 -> 3 -> 3 -> 9 -> 9 -> 5 -> 5 -> 4 -> 4 -> 6 -> 6 -> 10 -> 10 -> 7 -> 7 -> 1 -> 1 -> 0
5,91208.3647,181.0002,10.1000,9,3120.2020,0 -> 8 -> 8 -> 9 -> 9 -> 3 -> 3 -> 5 -> 5 -> 2 -> 2 -> 6 -> 6 -> 10 -> 10 -> 7 -> 7 -> 4 -> 4 -> 0
6,127676.2411,181.0004,10.1000,9,3700.1412,0 -> 1 -> 1 -> 6 -> 6 -> 8 -> 8 -> 7 -> 7 -> 2 -> 2 -> 9 -> 9 -> 3 -> 3 -> 5 -> 5 -> 10 -> 10 -> 0
7,128668.5051,181.0000,10.1000,9,3855.4485,0 -> 8 -> 8 -> 3 -> 3 -> 5 -> 5 -> 2 -> 2 -> 9 -> 9 -> 6 -> 6 -> 4 -> 4 -> 1 -> 1 -> 7 -> 7 -> 0
8,140551.9199,181.0000,10.1000,9,4170.3986,0 -> 1 -> 1 -> 2 -> 2 -> 3 -> 3 -> 5 -> 5 -> 9 -> 9 -> 6 -> 6 -> 10 -> 10 -> 8 -> 8 -> 4 -> 4 -> 0
9,132931.1191,181.0004,10.1000,9,3924.3867,0 -> 1 -> 1 -> 9 -> 9 -> 3 -> 3 -> 2 -> 2 -> 6 -> 6 -> 7 -> 7 -> 5 -> 5 -> 8 -> 8 -> 10 -> 10 -> 0
10,120365.5235,181.0007,10.1000,9,3379.1292,0 -> 4 -> 4 -> 7 -> 7 -> 6 -> 6 -> 8 -> 8 -> 5 -> 5 -> 9 -> 9 -> 3 -> 3 -> 1 -> 1 -> 2 -> 2 -> 0
11,118014.6079,181.0006,10.1000,9,3320.1764,0 -> 10 -> 10 -> 4 -> 4 -> 6 -> 6 -> 7 -> 7 -> 3 -> 3 -> 8 -> 8 -> 9 -> 9 -> 5 -> 5 -> 1 -> 1 -> 0
12,130776.3591,181.0000,10.1000,9,3546.1282,0 -> 3 -> 3 -> 2 -> 2 -> 4 -> 4 -> 7 -> 7 -> 6 -> 6 -> 8 -> 8 -> 9 -> 9 -> 5 -> 5 -> 10 -> 10 -> 0
13,105859.4246,181.0006,10.1000,9,3083.3864,0 -> 1 -> 1 -> 6 -> 6 -> 4 -> 4 -> 7 -> 7 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 3 -> 3 -> 9 -> 9 -> 0
14,137963.7253,181.0008,10.1000,9,4247.7685,0 -> 10 -> 10 -> 7 -> 7 -> 5 -> 5 -> 1 -> 1 -> 4 -> 4 -> 6 -> 6 -> 2 -> 2 -> 3 -> 3 -> 8 -> 8 -> 0
15,74409.7240,181.0003,10.1000,9,2916.8525,0 -> 10 -> 10 -> 5 -> 5 -> 3 -> 3 -> 9 -> 9 -> 4 -> 4 -> 2 -> 2 -> 1 -> 1 -> 6 -> 6 -> 7 -> 7 -> 0
16,127416.3078,181.0009,10.1000,9,3999.2572,0 -> 10 -> 10 -> 8 -> 8 -> 3 -> 3 -> 5 -> 5 -> 6 -> 6 -> 4 -> 4 -> 9 -> 9 -> 2 -> 2 -> 1 -> 1 -> 0
17,110510.2230,181.0002,10.1000,9,3570.6287,0 -> 10 -> 10 -> 7 -> 7 -> 5 -> 5 -> 2 -> 2 -> 6 -> 6 -> 8 -> 8 -> 3 -> 3 -> 9 -> 9 -> 4 -> 4 -> 0
18,137681.8952,173.0000,11.0000,8,3584.3215,0 -> 0 -> 10 -> 10 -> 6 -> 6 -> 3 -> 3 -> 5 -> 5 -> 9 -> 8 -> 8 -> 1 -> 1 -> 7 -> 7 -> 2 -> 2 -> 0
19,140379.7469,190.0004,10.1000,9,3762.2476,0 -> 7 -> 7 -> 10 -> 10 -> 1 -> 1 -> 4 -> 4 -> 8 -> 8 -> 9 -> 9 -> 5 -> 5 -> 3 -> 3 -> 6 -> 6 -> 0
20,88210.1679,181.0004,10.1000,9,3034.1765,0 -> 7 -> 7 -> 4 -> 4 -> 10 -> 10 -> 1 -> 1 -> 5 -> 5 -> 8 -> 8 -> 9 -> 9 -> 3 -> 3 -> 2 -> 2 -> 0
21,74333.7674,181.0002,10.1000,9,2842.5223,0 -> 7 -> 7 -> 6 -> 6 -> 1 -> 1 -> 4 -> 4 -> 9 -> 9 -> 8 -> 8 -> 3 -> 3 -> 5 -> 5 -> 10 -> 10 -> 0
22,119163.5089,181.0004,10.1000,9,3737.5548,0 -> 7 -> 7 -> 6 -> 6 -> 4 -> 4 -> 5 -> 5 -> 8 -> 8 -> 2 -> 2 -> 9 -> 9 -> 3 -> 3 -> 1 -> 1 -> 0
23,123737.6179,181.0002,10.1000,9,3501.2659,0 -> 7 -> 7 -> 3 -> 3 -> 9 -> 9 -> 8 -> 8 -> 2 -> 2 -> 6 -> 6 -> 5 -> 5 -> 4 -> 4 -> 10 -> 10 -> 0
24,119619.7052,181.0006,10.1000,9,3382.0880,0 -> 7 -> 7 -> 4 -> 4 -> 1 -> 1 -> 6 -> 6 -> 5 -> 5 -> 9 -> 9 -> 2 -> 2 -> 8 -> 8 -> 3 -> 3 -> 0
25,121053.2944,181.0004,10.1000,9,3785.6333,0 -> 7 -> 7 -> 1 -> 1 -> 2 -> 2 -> 10 -> 10 -> 6 -> 6 -> 4 -> 4 -> 5 -> 5 -> 8 -> 8 -> 9 -> 9 -> 0
26,137364.3238,181.0002,10.1000,9,4013.7304,0 -> 10 -> 10 -> 7 -> 7 -> 1 -> 1 -> 2 -> 2 -> 6 -> 6 -> 5 -> 5 -> 4 -> 4 -> 8 -> 8 -> 3 -> 3 -> 0
27,137437.9861,181.0003,10.1000,9,4090.3098,0 -> 2 -> 2 -> 9 -> 9 -> 1 -> 1 -> 4 -> 4 -> 10 -> 10 -> 8 -> 8 -> 5 -> 5 -> 6 -> 6 -> 7 -> 7 -> 0
28,114575.0620,181.0001,10.1000,9,3224.9412,0 -> 3 -> 3 -> 9 -> 9 -> 2 -> 2 -> 8 -> 8 -> 5 -> 5 -> 1 -> 1 -> 6 -> 6 -> 10 -> 10 -> 4 -> 4 -> 0
29,129085.6040,181.0004,10.1000,9,3476.4484,0 -> 10 -> 10 -> 8 -> 8 -> 3 -> 3 -> 7 -> 7 -> 1 -> 1 -> 6 -> 6 -> 2 -> 2 -> 5 -> 5 -> 9 -> 9 -> 0
30,90786.2287,181.0003,10.1000,9,3560.4356,0 -> 4 -> 4 -> 1 -> 1 -> 8 -> 8 -> 5 -> 5 -> 3 -> 3 -> 2 -> 2 -> 6 -> 6 -> 10 -> 10 -> 7 -> 7 -> 0
