round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,29094.5450,81.0000,10.0000,9,1418.3231,0 -> 4 -> 4 -> 9 -> 9 -> 7 -> 7 -> 1 -> 1 -> 5 -> 5 -> 8 -> 8 -> 2 -> 2 -> 3 -> 3 -> 6 -> 6 -> 0
2,35352.6381,180.0006,10.1000,9,1717.9558,0 -> 9 -> 9 -> 7 -> 7 -> 5 -> 5 -> 4 -> 4 -> 10 -> 10 -> 8 -> 8 -> 1 -> 1 -> 2 -> 2 -> 3 -> 3 -> 0
3,36968.1367,181.0000,10.1000,9,1772.1390,0 -> 5 -> 5 -> 9 -> 9 -> 7 -> 7 -> 2 -> 2 -> 8 -> 8 -> 10 -> 10 -> 1 -> 1 -> 6 -> 6 -> 4 -> 4 -> 0
4,42292.5525,181.0004,10.1000,9,2122.4551,0 -> 1 -> 1 -> 8 -> 8 -> 5 -> 5 -> 10 -> 10 -> 3 -> 3 -> 9 -> 9 -> 7 -> 7 -> 6 -> 6 -> 2 -> 2 -> 0
5,40533.4422,181.0007,10.1000,9,1933.1913,0 -> 5 -> 5 -> 10 -> 10 -> 9 -> 9 -> 4 -> 4 -> 3 -> 3 -> 6 -> 6 -> 7 -> 7 -> 1 -> 1 -> 8 -> 8 -> 0
6,42383.5795,181.0006,10.1000,9,2246.9054,0 -> 10 -> 10 -> 6 -> 6 -> 1 -> 1 -> 3 -> 3 -> 9 -> 9 -> 5 -> 5 -> 4 -> 4 -> 2 -> 2 -> 7 -> 7 -> 0
7,49569.0617,181.0010,10.1000,9,2485.7642,0 -> 1 -> 1 -> 6 -> 6 -> 5 -> 5 -> 10 -> 10 -> 2 -> 2 -> 3 -> 3 -> 4 -> 4 -> 9 -> 9 -> 8 -> 8 -> 0
8,42027.1090,181.0010,10.1000,9,2301.5869,0 -> 1 -> 1 -> 5 -> 5 -> 3 -> 3 -> 10 -> 10 -> 9 -> 9 -> 4 -> 4 -> 2 -> 2 -> 6 -> 6 -> 7 -> 7 -> 0
9,38286.3625,181.0008,10.1000,9,2096.4924,0 -> 3 -> 3 -> 8 -> 8 -> 1 -> 1 -> 6 -> 6 -> 5 -> 5 -> 10 -> 10 -> 2 -> 2 -> 9 -> 9 -> 4 -> 4 -> 0
10,36338.5048,181.0002,10.1000,9,1952.8582,0 -> 9 -> 9 -> 5 -> 5 -> 2 -> 2 -> 3 -> 3 -> 8 -> 8 -> 10 -> 10 -> 1 -> 1 -> 7 -> 7 -> 6 -> 6 -> 0
11,34813.4388,181.0004,10.1000,9,1871.2777,0 -> 2 -> 2 -> 4 -> 4 -> 9 -> 9 -> 5 -> 5 -> 8 -> 8 -> 1 -> 1 -> 10 -> 10 -> 7 -> 7 -> 3 -> 3 -> 0
12,45284.2201,181.0002,10.1000,9,2130.8290,0 -> 8 -> 8 -> 7 -> 7 -> 10 -> 10 -> 9 -> 9 -> 2 -> 2 -> 4 -> 4 -> 6 -> 6 -> 5 -> 5 -> 1 -> 1 -> 0
13,38800.0000,181.0004,10.1000,9,1788.9929,0 -> 5 -> 5 -> 8 -> 8 -> 9 -> 9 -> 6 -> 6 -> 3 -> 3 -> 4 -> 4 -> 2 -> 2 -> 7 -> 7 -> 10 -> 10 -> 0
14,39082.2793,181.0014,10.1000,9,1735.3945,0 -> 1 -> 1 -> 9 -> 9 -> 5 -> 5 -> 8 -> 8 -> 2 -> 2 -> 4 -> 4 -> 6 -> 6 -> 3 -> 3 -> 7 -> 7 -> 0
15,41479.8606,181.0010,10.1000,9,2225.2960,0 -> 10 -> 10 -> 6 -> 6 -> 1 -> 1 -> 4 -> 4 -> 8 -> 8 -> 5 -> 5 -> 9 -> 9 -> 2 -> 2 -> 3 -> 3 -> 0
16,39496.1089,181.0008,10.1000,9,2136.5543,0 -> 2 -> 2 -> 1 -> 1 -> 9 -> 9 -> 5 -> 5 -> 6 -> 6 -> 4 -> 4 -> 8 -> 8 -> 10 -> 10 -> 7 -> 7 -> 0
17,38141.6206,181.0002,10.1000,9,2220.5181,0 -> 6 -> 6 -> 5 -> 5 -> 8 -> 8 -> 3 -> 3 -> 1 -> 1 -> 4 -> 4 -> 9 -> 9 -> 10 -> 10 -> 2 -> 2 -> 0
18,43476.5915,181.0005,10.1000,9,2355.5386,0 -> 10 -> 10 -> 8 -> 8 -> 5 -> 5 -> 4 -> 4 -> 1 -> 1 -> 3 -> 3 -> 6 -> 6 -> 7 -> 7 -> 9 -> 9 -> 0
19,37340.9418,181.0005,10.1000,9,1906.6076,0 -> 6 -> 6 -> 4 -> 4 -> 7 -> 7 -> 5 -> 5 -> 10 -> 10 -> 8 -> 8 -> 3 -> 3 -> 1 -> 1 -> 2 -> 2 -> 0
20,38243.9627,181.0003,10.1000,9,1955.6471,0 -> 6 -> 6 -> 1 -> 1 -> 5 -> 5 -> 9 -> 9 -> 4 -> 4 -> 3 -> 3 -> 7 -> 7 -> 8 -> 8 -> 10 -> 10 -> 0
21,41648.1675,181.0006,10.1000,9,2110.3284,0 -> 1 -> 1 -> 2 -> 2 -> 6 -> 6 -> 9 -> 9 -> 5 -> 5 -> 8 -> 8 -> 4 -> 4 -> 3 -> 3 -> 7 -> 7 -> 0
22,43327.4537,181.0007,10.1000,9,2239.8166,0 -> 1 -> 1 -> 10 -> 10 -> 6 -> 6 -> 2 -> 2 -> 8 -> 8 -> 4 -> 4 -> 3 -> 3 -> 5 -> 5 -> 9 -> 9 -> 0
23,38825.0136,181.0007,10.1000,9,2256.3351,0 -> 7 -> 7 -> 4 -> 4 -> 10 -> 10 -> 6 -> 6 -> 8 -> 8 -> 3 -> 3 -> 2 -> 2 -> 1 -> 1 -> 5 -> 5 -> 0
24,43118.7375,181.0003,10.1000,9,2030.2349,0 -> 1 -> 1 -> 8 -> 8 -> 3 -> 3 -> 6 -> 6 -> 10 -> 10 -> 7 -> 7 -> 2 -> 2 -> 4 -> 4 -> 9 -> 9 -> 0
25,37902.5952,181.0003,10.1000,9,1774.8543,0 -> 6 -> 6 -> 3 -> 3 -> 7 -> 7 -> 2 -> 2 -> 10 -> 10 -> 4 -> 4 -> 5 -> 5 -> 1 -> 1 -> 8 -> 8 -> 0
26,39378.8694,181.0003,10.1000,9,2026.1840,0 -> 10 -> 10 -> 2 -> 2 -> 6 -> 6 -> 9 -> 9 -> 3 -> 3 -> 5 -> 5 -> 7 -> 7 -> 1 -> 1 -> 4 -> 4 -> 0
27,34698.8518,181.0005,10.1000,9,1748.9770,0 -> 3 -> 3 -> 10 -> 10 -> 8 -> 8 -> 1 -> 1 -> 7 -> 7 -> 9 -> 9 -> 6 -> 6 -> 2 -> 2 -> 5 -> 5 -> 0
28,43507.6562,181.0000,10.1000,9,2038.4044,0 -> 10 -> 10 -> 9 -> 9 -> 1 -> 1 -> 4 -> 4 -> 6 -> 6 -> 2 -> 2 -> 7 -> 7 -> 3 -> 3 -> 8 -> 8 -> 0
29,38409.8937,181.0003,10.1000,9,1877.8571,0 -> 5 -> 5 -> 2 -> 2 -> 3 -> 3 -> 10 -> 10 -> 9 -> 9 -> 1 -> 1 -> 4 -> 4 -> 6 -> 6 -> 7 -> 7 -> 0
30,33382.2706,181.0003,10.1000,9,1602.7749,0 -> 4 -> 4 -> 6 -> 6 -> 3 -> 3 -> 5 -> 5 -> 8 -> 8 -> 9 -> 9 -> 1 -> 1 -> 10 -> 10 -> 2 -> 2 -> 0
