round,sensor_id,aoi_before,aoi_after,visited
1,1,0,5,1
1,2,0,17,1
1,3,0,11,1
1,4,0,7,1
1,5,0,19,0
1,6,0,13,1
1,7,0,15,1
1,8,0,1,1
1,9,0,3,1
1,10,0,9,1
2,1,5,5,1
2,2,17,17,1
2,3,11,11,1
2,4,7,7,1
2,5,19,38,0
2,6,13,13,1
2,7,15,15,1
2,8,1,1,1
2,9,3,3,1
2,10,9,9,1
3,1,5,5,1
3,2,17,17,1
3,3,11,11,1
3,4,7,7,1
3,5,38,57,0
3,6,13,13,1
3,7,15,15,1
3,8,1,1,1
3,9,3,3,1
3,10,9,9,1
4,1,5,5,1
4,2,17,17,1
4,3,11,11,1
4,4,7,7,1
4,5,57,76,0
4,6,13,13,1
4,7,15,15,1
4,8,1,1,1
4,9,3,3,1
4,10,9,9,1
5,1,5,5,1
5,2,17,17,1
5,3,11,11,1
5,4,7,7,1
5,5,76,95,0
5,6,13,13,1
5,7,15,15,1
5,8,1,1,1
5,9,3,3,1
5,10,9,9,1
6,1,5,5,1
6,2,17,17,1
6,3,11,11,1
6,4,7,7,1
6,5,95,114,0
6,6,13,13,1
6,7,15,15,1
6,8,1,1,1
6,9,3,3,1
6,10,9,9,1
7,1,5,5,1
7,2,17,17,1
7,3,11,11,1
7,4,7,7,1
7,5,114,133,0
7,6,13,13,1
7,7,15,15,1
7,8,1,1,1
7,9,3,3,1
7,10,9,9,1
8,1,5,5,1
8,2,17,17,1
8,3,11,11,1
8,4,7,7,1
8,5,133,152,0
8,6,13,13,1
8,7,15,15,1
8,8,1,1,1
8,9,3,3,1
8,10,9,9,1
9,1,5,5,1
9,2,17,17,1
9,3,11,11,1
9,4,7,7,1
9,5,152,171,0
9,6,13,13,1
9,7,15,15,1
9,8,1,1,1
9,9,3,3,1
9,10,9,9,1
10,1,5,5,1
10,2,17,17,1
10,3,11,11,1
10,4,7,7,1
10,5,171,190,0
10,6,13,13,1
10,7,15,15,1
10,8,1,1,1
10,9,3,3,1
10,10,9,9,1
11,1,5,5,1
11,2,17,17,1
11,3,11,11,1
11,4,7,7,1
11,5,190,209,0
11,6,13,13,1
11,7,15,15,1
11,8,1,1,1
11,9,3,3,1
11,10,9,9,1
12,1,5,5,1
12,2,17,17,1
12,3,11,11,1
12,4,7,7,1
12,5,209,228,0
12,6,13,13,1
12,7,15,15,1
12,8,1,1,1
12,9,3,3,1
12,10,9,9,1
13,1,5,5,1
13,2,17,17,1
13,3,11,11,1
13,4,7,7,1
13,5,228,247,0
13,6,13,13,1
13,7,15,15,1
13,8,1,1,1
13,9,3,3,1
13,10,9,9,1
14,1,5,5,1
14,2,17,17,1
14,3,11,11,1
14,4,7,7,1
14,5,247,266,0
14,6,13,13,1
14,7,15,15,1
14,8,1,1,1
14,9,3,3,1
14,10,9,9,1
15,1,5,5,1
15,2,17,17,1
15,3,11,11,1
15,4,7,7,1
15,5,266,285,0
15,6,13,13,1
15,7,15,15,1
15,8,1,1,1
15,9,3,3,1
15,10,9,9,1
16,1,5,5,1
16,2,17,17,1
16,3,11,11,1
16,4,7,7,1
16,5,285,304,0
16,6,13,13,1
16,7,15,15,1
16,8,1,1,1
16,9,3,3,1
16,10,9,9,1
17,1,5,5,1
17,2,17,17,1
17,3,11,11,1
17,4,7,7,1
17,5,304,323,0
17,6,13,13,1
17,7,15,15,1
17,8,1,1,1
17,9,3,3,1
17,10,9,9,1
18,1,5,5,1
18,2,17,17,1
18,3,11,11,1
18,4,7,7,1
18,5,323,342,0
18,6,13,13,1
18,7,15,15,1
18,8,1,1,1
18,9,3,3,1
18,10,9,9,1
19,1,5,5,1
19,2,17,17,1
19,3,11,11,1
19,4,7,7,1
19,5,342,361,0
19,6,13,13,1
19,7,15,15,1
19,8,1,1,1
19,9,3,3,1
19,10,9,9,1
20,1,5,5,1
20,2,17,17,1
20,3,11,11,1
20,4,7,7,1
20,5,361,380,0
20,6,13,13,1
20,7,15,15,1
20,8,1,1,1
20,9,3,3,1
20,10,9,9,1
21,1,5,5,1
21,2,17,17,1
21,3,11,11,1
21,4,7,7,1
21,5,380,399,0
21,6,13,13,1
21,7,15,15,1
21,8,1,1,1
21,9,3,3,1
21,10,9,9,1
22,1,5,5,1
22,2,17,17,1
22,3,11,11,1
22,4,7,7,1
22,5,399,418,0
22,6,13,13,1
22,7,15,15,1
22,8,1,1,1
22,9,3,3,1
22,10,9,9,1
23,1,5,5,1
23,2,17,17,1
23,3,11,11,1
23,4,7,7,1
23,5,418,437,0
23,6,13,13,1
23,7,15,15,1
23,8,1,1,1
23,9,3,3,1
23,10,9,9,1
24,1,5,5,1
24,2,17,17,1
24,3,11,11,1
24,4,7,7,1
24,5,437,456,0
24,6,13,13,1
24,7,15,15,1
24,8,1,1,1
24,9,3,3,1
24,10,9,9,1
25,1,5,5,1
25,2,17,17,1
25,3,11,11,1
25,4,7,7,1
25,5,456,475,0
25,6,13,13,1
25,7,15,15,1
25,8,1,1,1
25,9,3,3,1
25,10,9,9,1
26,1,5,5,1
26,2,17,17,1
26,3,11,11,1
26,4,7,7,1
26,5,475,494,0
26,6,13,13,1
