round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,30040.2120,81.0000,10.0000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
2,30040.2120,162.0000,11.9000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
3,30040.2120,162.0000,13.8000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
4,30040.2120,162.0000,15.7000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
5,30040.2120,162.0000,17.6000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
6,30040.2120,162.0000,19.5000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
7,30040.2120,162.0000,21.4000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
8,30040.2120,162.0000,23.3000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
9,30040.2120,162.0000,25.2000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
10,30040.2120,162.0000,27.1000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
11,30040.2120,162.0000,29.0000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
12,30040.2120,162.0000,30.9000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
13,30040.2120,162.0000,32.8000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
14,30040.2120,162.0000,34.7000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
15,30040.2120,162.0000,36.6000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
16,30040.2120,162.0000,38.5000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
17,30040.2120,162.0000,40.4000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
18,30040.2120,162.0000,42.3000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
19,30040.2120,162.0000,44.2000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
20,30040.2120,162.0000,46.1000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
21,30040.2120,162.0000,48.0000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
22,30040.2120,162.0000,49.9000,9,627.0544,0 -> 2 -> 2 -> 7 -> 7 -> 6 -> 6 -> 3 -> 3 -> 10 -> 10 -> 4 -> 4 -> 1 -> 1 -> 9 -> 9 -> 8 -> 8 -> 0
