round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,37134.6213,81.0000,16.0000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
2,37134.6213,162.0000,29.3000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
3,37134.6213,162.0000,42.6000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
4,37134.6213,162.0000,55.9000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
5,37134.6213,162.0000,69.2000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
6,37134.6213,162.0000,82.5000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
7,37134.6213,162.0000,95.8000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
8,37134.6213,162.0000,109.1000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
9,37134.6213,162.0000,122.4000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
10,37134.6213,162.0000,135.7000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
11,37134.6213,162.0000,149.0000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
12,37134.6213,162.0000,162.3000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
13,37134.6213,162.0000,175.6000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
14,37134.6213,162.0000,188.9000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
15,37134.6213,162.0000,202.2000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
16,37134.6213,162.0000,215.5000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
17,37134.6213,162.0000,228.8000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
18,37134.6213,162.0000,242.1000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
19,37134.6213,162.0000,255.4000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
20,37134.6213,162.0000,268.7000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
21,37134.6213,162.0000,282.0000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
22,37134.6213,162.0000,295.3000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
23,37134.6213,162.0000,308.6000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
24,37134.6213,162.0000,321.9000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
25,37134.6213,162.0000,335.2000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
26,37134.6213,162.0000,348.5000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
