round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,17,1
1,3,0,19,0
1,4,0,19,0
1,5,0,19,0
1,6,0,19,0
1,7,0,15,1
1,8,0,5,1
1,9,0,19,0
1,10,0,19,0
1,11,0,19,0
1,12,0,19,0
1,13,0,19,0
1,14,0,19,0
1,15,0,11,1
1,16,0,9,1
1,17,0,7,1
1,18,0,19,0
1,19,0,19,0
1,20,0,19,0
1,21,0,13,1
1,22,0,19,0
1,23,0,19,0
1,24,0,19,0
1,25,0,19,0
1,26,0,3,1
1,27,0,19,0
1,28,0,19,0
1,29,0,1,1
1,30,0,19,0
2,1,19,38,0
2,2,17,17,1
2,3,19,38,0
2,4,19,38,0
2,5,19,38,0
2,6,19,38,0
2,7,15,15,1
2,8,5,5,1
2,9,19,38,0
2,10,19,38,0
2,11,19,38,0
2,12,19,38,0
2,13,19,38,0
2,14,19,38,0
2,15,11,11,1
2,16,9,9,1
2,17,7,7,1
2,18,19,38,0
2,19,19,38,0
2,20,19,38,0
2,21,13,13,1
2,22,19,38,0
2,23,19,38,0
2,24,19,38,0
2,25,19,38,0
2,26,3,3,1
2,27,19,38,0
2,28,19,38,0
2,29,1,1,1
2,30,19,38,0
3,1,38,57,0
3,2,17,17,1
3,3,38,57,0
3,4,38,57,0
3,5,38,57,0
3,6,38,57,0
3,7,15,15,1
3,8,5,5,1
3,9,38,57,0
3,10,38,57,0
3,11,38,57,0
3,12,38,57,0
3,13,38,57,0
3,14,38,57,0
3,15,11,11,1
3,16,9,9,1
3,17,7,7,1
3,18,38,57,0
3,19,38,57,0
3,20,38,57,0
3,21,13,13,1
3,22,38,57,0
3,23,38,57,0
3,24,38,57,0
3,25,38,57,0
3,26,3,3,1
3,27,38,57,0
3,28,38,57,0
3,29,1,1,1
3,30,38,57,0
4,1,57,76,0
4,2,17,17,1
4,3,57,76,0
4,4,57,76,0
4,5,57,76,0
4,6,57,76,0
4,7,15,15,1
4,8,5,5,1
4,9,57,76,0
4,10,57,76,0
4,11,57,76,0
4,12,57,76,0
4,13,57,76,0
4,14,57,76,0
4,15,11,11,1
4,16,9,9,1
4,17,7,7,1
4,18,57,76,0
4,19,57,76,0
4,20,57,76,0
4,21,13,13,1
4,22,57,76,0
4,23,57,76,0
4,24,57,76,0
4,25,57,76,0
4,26,3,3,1
4,27,57,76,0
4,28,57,76,0
4,29,1,1,1
4,30,57,76,0
5,1,76,95,0
5,2,17,17,1
5,3,76,95,0
5,4,76,95,0
5,5,76,95,0
5,6,76,95,0
5,7,15,15,1
5,8,5,5,1
5,9,76,95,0
5,10,76,95,0
5,11,76,95,0
5,12,76,95,0
5,13,76,95,0
5,14,76,95,0
5,15,11,11,1
5,16,9,9,1
5,17,7,7,1
5,18,76,95,0
5,19,76,95,0
5,20,76,95,0
5,21,13,13,1
5,22,76,95,0
5,23,76,95,0
5,24,76,95,0
5,25,76,95,0
5,26,3,3,1
5,27,76,95,0
5,28,76,95,0
5,29,1,1,1
5,30,76,95,0
6,1,95,114,0
6,2,17,17,1
6,3,95,114,0
6,4,95,114,0
6,5,95,114,0
6,6,95,114,0
6,7,15,15,1
6,8,5,5,1
6,9,95,114,0
6,10,95,114,0
6,11,95,114,0
6,12,95,114,0
6,13,95,114,0
6,14,95,114,0
6,15,11,11,1
6,16,9,9,1
6,17,7,7,1
6,18,95,114,0
6,19,95,114,0
6,20,95,114,0
6,21,13,13,1
6,22,95,114,0
6,23,95,114,0
6,24,95,114,0
6,25,95,114,0
6,26,3,3,1
6,27,95,114,0
6,28,95,114,0
6,29,1,1,1
6,30,95,114,0
7,1,114,133,0
7,2,17,17,1
7,3,114,133,0
7,4,114,133,0
7,5,114,133,0
7,6,114,133,0
7,7,15,15,1
7,8,5,5,1
7,9,114,133,0
7,10,114,133,0
7,11,114,133,0
7,12,114,133,0
7,13,114,133,0
7,14,114,133,0
7,15,11,11,1
7,16,9,9,1
7,17,7,7,1
7,18,114,133,0
7,19,114,133,0
7,20,114,133,0
7,21,13,13,1
7,22,114,133,0
7,23,114,133,0
7,24,114,133,0
7,25,114,133,0
7,26,3,3,1
7,27,114,133,0
7,28,114,133,0
7,29,1,1,1
7,30,114,133,0
8,1,133,152,0
8,2,17,17,1
8,3,133,152,0
8,4,133,152,0
8,5,133,152,0
8,6,133,152,0
8,7,15,15,1
8,8,5,5,1
8,9,133,152,0
8,10,133,152,0
8,11,133,152,0
8,12,133,152,0
8,13,133,152,0
8,14,133,152,0
8,15,11,11,1
8,16,9,9,1
8,17,7,7,1
8,18,133,152,0
8,19,133,152,0
8,20,133,152,0
8,21,13,13,1
8,22,133,152,0
8,23,133,152,0
8,24,133,152,0
8,25,133,152,0
8,26,3,3,1
8,27,133,152,0
8,28,133,152,0
8,29,1,1,1
8,30,133,152,0
9,1,152,171,0
9,2,17,17,1
9,3,152,171,0
9,4,152,171,0
9,5,152,171,0
9,6,152,171,0
9,7,15,15,1
9,8,5,5,1
9,9,152,171,0
9,10,152,171,0
9,11,152,171,0
9,12,152,171,0
9,13,152,171,0
9,14,152,171,0
9,15,11,11,1
9,16,9,9,1
9,17,7,7,1
9,18,152,171,0
9,19,152,171,0
9,20,152,171,0
9,21,13,13,1
9,22,152,171,0
9,23,152,171,0
9,24,152,171,0
9,25,152,171,0
9,26,3,3,1
9,27,152,171,0
9,28,152,171,0
9,29,1,1,1
9,30,152,171,0
10,1,171,190,0
10,2,17,17,1
10,3,171,190,0
10,4,171,190,0
10,5,171,190,0
10,6,171,190,0
10,7,15,15,1
10,8,5,5,1
10,9,171,190,0
10,10,171,190,0
10,11,171,190,0
10,12,171,190,0
10,13,171,190,0
10,14,171,190,0
10,15,11,11,1
10,16,9,9,1
10,17,7,7,1
10,18,171,190,0
10,19,171,190,0
10,20,171,190,0
10,21,13,13,1
10,22,171,190,0
10,23,171,190,0
10,24,171,190,0
10,25,171,190,0
10,26,3,3,1
10,27,171,190,0
10,28,171,190,0
10,29,1,1,1
10,30,171,190,0
11,1,190,209,0
11,2,17,17,1
11,3,190,209,0
11,4,190,209,0
11,5,190,209,0
11,6,190,209,0
11,7,15,15,1
11,8,5,5,1
11,9,190,209,0
11,10,190,209,0
11,11,190,209,0
11,12,190,209,0
11,13,190,209,0
11,14,190,209,0
11,15,11,11,1
11,16,9,9,1
11,17,7,7,1
11,18,190,209,0
11,19,190,209,0
11,20,190,209,0
11,21,13,13,1
11,22,190,209,0
11,23,190,209,0
11,24,190,209,0
11,25,190,209,0
11,26,3,3,1
11,27,190,209,0
11,28,190,209,0
11,29,1,1,1
11,30,190,209,0
12,1,209,228,0
12,2,17,17,1
12,3,209,228,0
12,4,209,228,0
12,5,209,228,0
12,6,209,228,0
12,7,15,15,1
12,8,5,5,1
12,9,209,228,0
12,10,209,228,0
12,11,209,228,0
12,12,209,228,0
12,13,209,228,0
12,14,209,228,0
12,15,11,11,1
12,16,9,9,1
12,17,7,7,1
12,18,209,228,0
12,19,209,228,0
12,20,209,228,0
12,21,13,13,1
12,22,209,228,0
12,23,209,228,0
12,24,209,228,0
12,25,209,228,0
12,26,3,3,1
12,27,209,228,0
12,28,209,228,0
12,29,1,1,1
12,30,209,228,0
13,1,228,247,0
13,2,17,17,1
13,3,228,247,0
