round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,15,1
1,3,0,13,1
1,4,0,11,1
1,5,0,17,1
2,1,19,38,0
2,2,15,15,1
2,3,13,13,1
2,4,11,11,1
2,5,17,17,1
3,1,38,57,0
3,2,15,15,1
3,3,13,13,1
3,4,11,11,1
3,5,17,17,1
4,1,57,76,0
4,2,15,15,1
4,3,13,13,1
4,4,11,11,1
4,5,17,17,1
5,1,76,95,0
5,2,15,15,1
5,3,13,13,1
5,4,11,11,1
5,5,17,17,1
6,1,95,114,0
6,2,15,15,1
6,3,13,13,1
6,4,11,11,1
6,5,17,17,1
7,1,114,133,0
7,2,15,15,1
7,3,13,13,1
7,4,11,11,1
7,5,17,17,1
8,1,133,152,0
8,2,15,15,1
8,3,13,13,1
8,4,11,11,1
8,5,17,17,1
9,1,152,171,0
9,2,15,15,1
9,3,13,13,1
9,4,11,11,1
9,5,17,17,1
10,1,171,190,0
10,2,15,15,1
10,3,13,13,1
10,4,11,11,1
10,5,17,17,1
11,1,190,209,0
11,2,15,15,1
11,3,13,13,1
11,4,11,11,1
11,5,17,17,1
12,1,209,228,0
12,2,15,15,1
12,3,13,13,1
12,4,11,11,1
12,5,17,17,1
13,1,228,247,0
13,2,15,15,1
13,3,13,13,1
13,4,11,11,1
13,5,17,17,1
14,1,247,266,0
14,2,15,15,1
14,3,13,13,1
14,4,11,11,1
14,5,17,17,1
15,1,266,285,0
15,2,15,15,1
15,3,13,13,1
15,4,11,11,1
15,5,17,17,1
16,1,285,304,0
16,2,15,15,1
16,3,13,13,1
16,4,11,11,1
16,5,17,17,1
17,1,304,323,0
17,2,15,15,1
17,3,13,13,1
17,4,11,11,1
17,5,17,17,1
18,1,323,342,0
18,2,15,15,1
18,3,13,13,1
18,4,11,11,1
18,5,17,17,1
19,1,342,361,0
19,2,15,15,1
19,3,13,13,1
19,4,11,11,1
19,5,17,17,1
20,1,361,380,0
20,2,15,15,1
20,3,13,13,1
20,4,11,11,1
20,5,17,17,1
21,1,380,399,0
21,2,15,15,1
21,3,13,13,1
21,4,11,11,1
21,5,17,17,1
22,1,399,418,0
22,2,15,15,1
22,3,13,13,1
22,4,11,11,1
22,5,17,17,1
23,1,418,437,0
23,2,15,15,1
23,3,13,13,1
23,4,11,11,1
23,5,17,17,1
24,1,437,456,0
24,2,15,15,1
24,3,13,13,1
24,4,11,11,1
24,5,17,17,1
25,1,456,475,0
25,2,15,15,1
25,3,13,13,1
25,4,11,11,1
25,5,17,17,1
26,1,475,494,0
26,2,15,15,1
26,3,13,13,1
26,4,11,11,1
26,5,17,17,1
27,1,494,513,0
27,2,15,15,1
27,3,13,13,1
27,4,11,11,1
27,5,17,17,1
28,1,513,532,0
28,2,15,15,1
28,3,13,13,1
28,4,11,11,1
28,5,17,17,1
29,1,532,551,0
29,2,15,15,1
29,3,13,13,1
29,4,11,11,1
29,5,17,17,1
30,1,551,570,0
30,2,15,15,1
30,3,13,13,1
30,4,11,11,1
30,5,17,17,1
