round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,9,1
1,3,0,19,0
1,4,0,13,1
1,5,0,3,1
1,6,0,19,0
1,7,0,19,0
1,8,0,19,0
1,9,0,1,1
1,10,0,17,1
1,11,0,19,0
1,12,0,15,1
1,13,0,19,0
1,14,0,19,0
1,15,0,11,1
1,16,0,19,0
1,17,0,5,1
1,18,0,19,0
1,19,0,19,0
1,20,0,7,1
2,1,19,9,1
2,2,9,28,0
2,3,19,38,0
2,4,13,13,1
2,5,3,22,0
2,6,19,5,1
2,7,19,11,1
2,8,19,38,0
2,9,1,20,0
2,10,17,17,1
2,11,19,38,0
2,12,15,15,1
2,13,19,38,0
2,14,19,1,1
2,15,11,30,0
2,16,19,38,0
2,17,5,24,0
2,18,19,7,1
2,19,19,3,1
2,20,7,26,0
3,1,9,28,0
3,2,28,9,1
3,3,38,57,0
3,4,13,13,1
3,5,22,41,0
3,6,5,24,0
3,7,11,30,0
3,8,38,3,1
3,9,20,39,0
3,10,17,17,1
3,11,38,7,1
3,12,15,15,1
3,13,38,1,1
3,14,1,20,0
3,15,30,11,1
3,16,38,5,1
3,17,24,43,0
3,18,7,26,0
3,19,3,22,0
3,20,26,45,0
4,1,28,9,1
4,2,9,28,0
4,3,57,76,0
4,4,13,13,1
4,5,41,60,0
4,6,24,5,1
4,7,30,11,1
4,8,3,22,0
4,9,39,58,0
4,10,17,17,1
4,11,7,26,0
4,12,15,15,1
4,13,1,20,0
4,14,20,39,0
4,15,11,30,0
4,16,5,24,0
4,17,43,62,0
4,18,26,7,1
4,19,22,3,1
4,20,45,1,1
5,1,9,28,0
5,2,28,1,1
5,3,76,17,1
5,4,13,32,0
5,5,60,11,1
5,6,5,24,0
5,7,11,30,0
5,8,22,9,1
5,9,58,15,1
5,10,17,36,0
5,11,26,5,1
5,12,15,34,0
5,13,20,13,1
5,14,39,58,0
5,15,30,49,0
5,16,24,7,1
5,17,62,3,1
5,18,7,26,0
5,19,3,22,0
5,20,1,20,0
6,1,28,5,1
6,2,1,20,0
6,3,17,36,0
6,4,32,13,1
6,5,11,30,0
6,6,24,1,1
6,7,30,49,0
6,8,9,28,0
6,9,15,34,0
6,10,36,17,1
6,11,5,24,0
6,12,34,15,1
6,13,13,32,0
6,14,58,9,1
6,15,49,11,1
6,16,7,26,0
6,17,3,22,0
6,18,26,3,1
6,19,22,41,0
6,20,20,7,1
7,1,5,13,1
7,2,20,11,1
7,3,36,55,0
7,4,13,32,0
7,5,30,49,0
7,6,1,20,0
7,7,49,17,1
7,8,28,5,1
7,9,34,3,1
7,10,17,36,0
7,11,24,9,1
7,12,15,34,0
7,13,32,1,1
7,14,9,28,0
7,15,11,30,0
7,16,26,7,1
7,17,22,41,0
7,18,3,22,0
7,19,41,15,1
7,20,7,26,0
8,1,13,32,0
8,2,11,30,0
8,3,55,7,1
8,4,32,13,1
8,5,49,9,1
8,6,20,39,0
8,7,17,36,0
8,8,5,24,0
8,9,3,22,0
8,10,36,17,1
8,11,9,28,0
8,12,34,15,1
8,13,1,20,0
8,14,28,1,1
8,15,30,11,1
8,16,7,26,0
8,17,41,5,1
8,18,22,41,0
8,19,15,34,0
8,20,26,3,1
9,1,32,3,1
9,2,30,1,1
9,3,7,26,0
9,4,13,13,1
9,5,9,28,0
9,6,39,7,1
9,7,36,11,1
9,8,24,43,0
9,9,22,41,0
9,10,17,17,1
9,11,28,47,0
9,12,15,15,1
9,13,20,39,0
9,14,1,20,0
9,15,11,30,0
9,16,26,45,0
9,17,5,24,0
9,18,41,5,1
9,19,34,9,1
9,20,3,22,0
10,1,3,22,0
10,2,1,20,0
10,3,26,45,0
10,4,13,13,1
10,5,28,47,0
10,6,7,26,0
10,7,11,30,0
10,8,43,5,1
10,9,41,1,1
10,10,17,17,1
10,11,47,9,1
10,12,15,15,1
10,13,39,3,1
10,14,20,39,0
10,15,30,11,1
10,16,45,7,1
10,17,24,43,0
10,18,5,24,0
10,19,9,28,0
10,20,22,41,0
11,1,22,3,1
11,2,20,39,0
11,3,45,64,0
11,4,13,13,1
11,5,47,66,0
11,6,26,7,1
11,7,30,11,1
11,8,5,24,0
11,9,1,20,0
11,10,17,17,1
11,11,9,28,0
11,12,15,15,1
11,13,3,22,0
11,14,39,58,0
11,15,11,30,0
11,16,7,26,0
11,17,43,62,0
11,18,24,5,1
11,19,28,9,1
