round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,1,1
1,3,0,3,1
1,4,0,19,0
1,5,0,19,0
1,6,0,19,0
1,7,0,5,1
1,8,0,19,0
1,9,0,17,1
1,10,0,19,0
1,11,0,19,0
1,12,0,13,1
1,13,0,11,1
1,14,0,7,1
1,15,0,9,1
1,16,0,19,0
1,17,0,19,0
1,18,0,19,0
1,19,0,15,1
1,20,0,19,0
2,1,19,38,0
2,2,1,20,0
2,3,3,22,0
2,4,19,7,1
2,5,19,38,0
2,6,19,3,1
2,7,5,24,0
2,8,19,9,1
2,9,17,17,1
2,10,19,38,0
2,11,19,38,0
2,12,13,13,1
2,13,11,11,1
2,14,7,26,0
2,15,9,28,0
2,16,19,5,1
2,17,19,38,0
2,18,19,1,1
2,19,15,15,1
2,20,19,38,0
3,1,38,57,0
3,2,20,39,0
3,3,22,11,1
3,4,7,26,0
3,5,38,17,1
3,6,3,22,0
3,7,24,9,1
3,8,9,28,0
3,9,17,36,0
3,10,38,57,0
3,11,38,15,1
3,12,13,1,1
3,13,11,3,1
3,14,26,7,1
3,15,28,5,1
3,16,5,24,0
3,17,38,57,0
3,18,1,20,0
3,19,15,34,0
3,20,38,13,1
4,1,57,76,0
4,2,39,13,1
4,3,11,5,1
4,4,26,45,0
4,5,17,36,0
4,6,22,9,1
4,7,9,3,1
4,8,28,47,0
4,9,36,17,1
4,10,57,76,0
4,11,15,34,0
4,12,1,20,0
4,13,3,22,0
4,14,7,1,1
4,15,5,24,0
4,16,24,7,1
4,17,57,76,0
4,18,20,11,1
4,19,34,15,1
4,20,13,32,0
5,1,76,95,0
5,2,13,32,0
5,3,5,24,0
5,4,45,3,1
5,5,36,17,1
5,6,9,11,1
5,7,3,22,0
5,8,47,66,0
5,9,17,36,0
5,10,76,95,0
5,11,34,15,1
5,12,20,1,1
5,13,22,5,1
5,14,1,20,0
5,15,24,7,1
5,16,7,26,0
5,17,76,95,0
5,18,11,9,1
5,19,15,34,0
5,20,32,13,1
6,1,95,114,0
6,2,32,11,1
6,3,24,9,1
6,4,3,22,0
6,5,17,36,0
6,6,11,1,1
6,7,22,7,1
6,8,66,13,1
6,9,36,17,1
6,10,95,114,0
6,11,15,34,0
6,12,1,20,0
6,13,5,24,0
6,14,20,5,1
6,15,7,26,0
6,16,26,3,1
6,17,95,114,0
6,18,9,28,0
6,19,34,15,1
6,20,13,32,0
7,1,114,133,0
7,2,11,30,0
7,3,9,28,0
7,4,22,1,1
7,5,36,17,1
7,6,1,20,0
7,7,7,26,0
7,8,13,32,0
7,9,17,36,0
7,10,114,133,0
7,11,34,13,1
7,12,20,5,1
7,13,24,7,1
7,14,5,24,0
7,15,26,9,1
7,16,3,22,0
7,17,114,133,0
7,18,28,15,1
7,19,15,3,1
7,20,32,11,1
8,1,133,152,0
8,2,30,15,1
8,3,28,13,1
8,4,1,20,0
8,5,17,36,0
8,6,20,3,1
8,7,26,11,1
8,8,32,51,0
8,9,36,17,1
8,10,133,152,0
8,11,13,32,0
8,12,5,24,0
8,13,7,26,0
8,14,24,9,1
8,15,9,7,1
8,16,22,5,1
8,17,133,152,0
8,18,15,1,1
8,19,3,22,0
8,20,11,30,0
9,1,152,171,0
9,2,15,5,1
9,3,13,3,1
9,4,20,39,0
9,5,36,17,1
9,6,3,22,0
9,7,11,1,1
9,8,51,70,0
9,9,17,36,0
9,10,152,171,0
9,11,32,15,1
9,12,24,9,1
9,13,26,11,1
9,14,9,28,0
9,15,7,26,0
9,16,5,24,0
9,17,152,171,0
9,18,1,20,0
9,19,22,7,1
9,20,30,13,1
10,1,171,190,0
10,2,5,24,0
10,3,3,22,0
10,4,39,15,1
10,5,17,3,1
10,6,22,7,1
10,7,1,20,0
10,8,70,89,0
10,9,36,17,1
10,10,171,190,0
10,11,15,1,1
10,12,9,28,0
10,13,11,30,0
10,14,28,13,1
10,15,26,11,1
10,16,24,9,1
10,17,171,190,0
10,18,20,5,1
10,19,7,26,0
10,20,13,32,0
11,1,190,209,0
11,2,24,43,0
11,3,22,41,0
11,4,15,9,1
11,5,3,22,0
11,6,7,26,0
11,7,20,5,1
11,8,89,11,1
11,9,17,17,1
11,10,190,209,0
11,11,1,20,0
11,12,28,13,1
11,13,30,7,1
11,14,13,3,1
11,15,11,1,1
11,16,9,28,0
11,17,190,209,0
11,18,5,24,0
11,19,26,15,1
11,20,32,51,0
12,1,209,228,0
12,2,43,17,1
12,3,41,15,1
12,4,9,28,0
12,5,22,3,1
12,6,26,7,1
12,7,5,24,0
12,8,11,30,0
12,9,17,1,1
12,10,209,228,0
12,11,20,9,1
12,12,13,32,0
12,13,7,26,0
12,14,3,22,0
12,15,1,20,0
12,16,28,13,1
12,17,209,228,0
12,18,24,5,1
12,19,15,34,0
12,20,51,11,1
13,1,228,247,0
13,2,17,3,1
13,3,15,5,1
13,4,28,47,0
13,5,3,22,0
13,6,7,26,0
13,7,24,9,1
13,8,30,49,0
13,9,1,20,0
13,10,228,247,0
13,11,9,28,0
13,12,32,15,1
13,13,26,13,1
13,14,22,11,1
13,15,20,7,1
13,16,13,1,1
13,17,228,247,0
13,18,5,24,0
13,19,34,17,1
13,20,11,30,0
14,1,247,266,0
14,2,3,22,0
14,3,5,24,0
14,4,47,15,1
14,5,22,41,0
14,6,26,3,1
14,7,9,5,1
14,8,49,68,0
14,9,20,17,1
14,10,247,266,0
14,11,28,47,0
14,12,15,11,1
14,13,13,9,1
14,14,11,7,1
14,15,7,26,0
14,16,1,20,0
14,17,247,266,0
14,18,24,1,1
14,19,17,13,1
14,20,30,49,0
15,1,266,285,0
15,2,22,7,1
15,3,24,9,1
15,4,15,34,0
15,5,41,17,1
15,6,3,22,0
15,7,5,1,1
15,8,68,87,0
15,9,17,36,0
15,10,266,285,0
15,11,47,15,1
15,12,11,30,0
15,13,9,28,0
15,14,7,3,1
15,15,26,5,1
15,16,20,11,1
15,17,266,285,0
15,18,1,20,0
15,19,13,32,0
15,20,49,13,1
16,1,285,304,0
16,2,7,26,0
16,3,9,28,0
16,4,34,9,1
16,5,17,1,1
16,6,22,5,1
16,7,1,20,0
16,8,87,11,1
16,9,36,17,1
16,10,285,304,0
16,11,15,34,0
16,12,30,13,1
16,13,28,7,1
16,14,3,22,0
16,15,5,24,0
16,16,11,30,0
16,17,285,304,0
16,18,20,3,1
16,19,32,15,1
16,20,13,32,0
17,1,304,323,0
17,2,26,15,1
17,3,28,13,1
17,4,9,28,0
17,5,1,20,0
17,6,5,24,0
17,7,20,11,1
17,8,11,30,0
17,9,17,17,1
17,10,304,323,0
17,11,34,1,1
17,12,13,32,0
17,13,7,26,0
17,14,22,9,1
17,15,24,7,1
17,16,30,5,1
17,17,304,323,0
17,18,3,22,0
17,19,15,34,0
17,20,32,3,1
18,1,323,342,0
18,2,15,34,0
18,3,13,32,0
18,4,28,7,1
18,5,20,1,1
18,6,24,5,1
18,7,11,30,0
18,8,30,9,1
18,9,17,17,1
18,10,323,342,0
18,11,1,20,0
18,12,32,13,1
18,13,26,11,1
18,14,9,28,0
18,15,7,26,0
18,16,5,24,0
18,17,323,342,0
18,18,22,3,1
18,19,34,15,1
18,20,3,22,0
19,1,342,361,0
19,2,34,17,1
19,3,32,15,1
19,4,7,26,0
19,5,1,20,0
19,6,5,1,1
19,7,30,13,1
19,8,9,28,0
19,9,17,36,0
19,10,342,361,0
19,11,20,3,1
19,12,13,32,0
19,13,11,30,0
19,14,28,11,1
19,15,26,9,1
19,16,24,7,1
19,17,342,361,0
19,18,3,22,0
19,19,15,34,0
19,20,22,5,1
20,1,361,380,0
20,2,17,5,1
20,3,15,34,0
20,4,26,7,1
20,5,20,1,1
20,6,1,20,0
20,7,13,32,0
20,8,28,9,1
20,9,36,17,1
20,10,361,380,0
20,11,3,22,0
20,12,32,13,1
20,13,30,11,1
20,14,11,30,0
20,15,9,28,0
20,16,7,26,0
20,17,361,380,0
20,18,22,3,1
20,19,34,15,1
20,20,5,24,0
21,1,380,399,0
21,2,5,24,0
21,3,34,15,1
21,4,7,26,0
21,5,1,20,0
21,6,20,5,1
21,7,32,13,1
21,8,9,28,0
21,9,17,17,1
21,10,380,399,0
21,11,22,1,1
21,12,13,32,0
21,13,11,30,0
21,14,30,11,1
21,15,28,9,1
21,16,26,7,1
21,17,380,399,0
21,18,3,22,0
21,19,15,34,0
21,20,24,3,1
22,1,399,418,0
22,2,24,5,1
22,3,15,34,0
22,4,26,7,1
22,5,20,1,1
22,6,5,24,0
22,7,13,32,0
22,8,28,9,1
22,9,17,17,1
22,10,399,418,0
22,11,1,20,0
22,12,32,13,1
22,13,30,11,1
22,14,11,30,0
22,15,9,28,0
22,16,7,26,0
22,17,399,418,0
22,18,22,3,1
22,19,34,15,1
22,20,3,22,0
23,1,418,437,0
23,2,5,24,0
23,3,34,15,1
23,4,7,26,0
23,5,1,20,0
23,6,24,5,1
23,7,32,13,1
23,8,9,28,0
23,9,17,17,1
23,10,418,437,0
23,11,20,1,1
23,12,13,32,0
23,13,11,30,0
23,14,30,11,1
23,15,28,9,1
23,16,26,7,1
23,17,418,437,0
23,18,3,22,0
23,19,15,34,0
23,20,22,3,1
24,1,437,456,0
24,2,24,5,1
24,3,15,34,0
24,4,26,7,1
24,5,20,1,1
24,6,5,24,0
24,7,13,32,0
24,8,28,9,1
24,9,17,17,1
24,10,437,456,0
24,11,1,20,0
24,12,32,13,1
24,13,30,11,1
24,14,11,30,0
24,15,9,28,0
24,16,7,26,0
24,17,437,456,0
24,18,22,3,1
24,19,34,15,1
24,20,3,22,0
25,1,456,475,0
25,2,5,24,0
25,3,34,15,1
25,4,7,26,0
25,5,1,20,0
25,6,24,5,1
25,7,32,13,1
25,8,9,28,0
25,9,17,17,1
25,10,456,475,0
25,11,20,1,1
25,12,13,32,0
25,13,11,30,0
