round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,27881.1471,65.0000,5.0000,5,857.2977,0 -> 5 -> 0 -> 0 -> 3 -> 5 -> 1 -> 0 -> 3 -> 1 -> 1 -> 3 -> 3 -> 4 -> 4 -> 5 -> 5 -> 2 -> 2 -> 0
2,27763.0055,90.0000,5.0000,5,881.7335,0 -> 3 -> 1 -> 2 -> 1 -> 5 -> 3 -> 0 -> 4 -> 5 -> 5 -> 1 -> 1 -> 3 -> 3 -> 4 -> 4 -> 2 -> 2 -> 0
3,27688.3422,90.0000,5.0000,5,883.4014,0 -> 3 -> 5 -> 0 -> 5 -> 4 -> 2 -> 5 -> 3 -> 2 -> 2 -> 3 -> 3 -> 1 -> 1 -> 5 -> 5 -> 4 -> 4 -> 0
4,28376.4754,90.0000,5.0000,5,751.5383,0 -> 1 -> 4 -> 0 -> 1 -> 2 -> 1 -> 4 -> 1 -> 4 -> 4 -> 3 -> 3 -> 2 -> 2 -> 1 -> 1 -> 5 -> 5 -> 0
5,28146.7598,90.0001,5.0000,5,799.5025,0 -> 2 -> 1 -> 4 -> 5 -> 1 -> 0 -> 4 -> 0 -> 3 -> 3 -> 4 -> 4 -> 1 -> 1 -> 2 -> 2 -> 5 -> 5 -> 0
6,28137.4609,90.0000,5.0000,5,793.8235,0 -> 0 -> 2 -> 0 -> 5 -> 1 -> 4 -> 5 -> 0 -> 3 -> 3 -> 1 -> 1 -> 4 -> 4 -> 5 -> 5 -> 2 -> 2 -> 0
7,26704.3846,90.0000,5.0000,5,1106.8918,0 -> 4 -> 3 -> 4 -> 3 -> 4 -> 3 -> 4 -> 3 -> 1 -> 1 -> 4 -> 4 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
8,27895.9986,90.0000,5.0000,5,850.5393,0 -> 3 -> 5 -> 2 -> 3 -> 2 -> 0 -> 2 -> 5 -> 1 -> 1 -> 5 -> 5 -> 2 -> 2 -> 4 -> 4 -> 3 -> 3 -> 0
9,26630.8942,90.0000,5.0000,5,1129.1852,0 -> 4 -> 3 -> 4 -> 3 -> 4 -> 3 -> 4 -> 3 -> 4 -> 4 -> 3 -> 3 -> 2 -> 2 -> 1 -> 1 -> 5 -> 5 -> 0
10,28146.7598,90.0001,5.0000,5,799.5025,0 -> 2 -> 1 -> 4 -> 5 -> 1 -> 0 -> 4 -> 0 -> 3 -> 3 -> 4 -> 4 -> 1 -> 1 -> 2 -> 2 -> 5 -> 5 -> 0
11,28137.4609,90.0000,5.0000,5,793.8235,0 -> 0 -> 2 -> 0 -> 5 -> 1 -> 4 -> 5 -> 0 -> 3 -> 3 -> 1 -> 1 -> 4 -> 4 -> 5 -> 5 -> 2 -> 2 -> 0
12,26704.3846,90.0000,5.0000,5,1106.8918,0 -> 4 -> 3 -> 4 -> 3 -> 4 -> 3 -> 4 -> 3 -> 1 -> 1 -> 4 -> 4 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
13,27895.9986,90.0000,5.0000,5,850.5393,0 -> 3 -> 5 -> 2 -> 3 -> 2 -> 0 -> 2 -> 5 -> 1 -> 1 -> 5 -> 5 -> 2 -> 2 -> 4 -> 4 -> 3 -> 3 -> 0
14,26630.8942,90.0000,5.0000,5,1129.1852,0 -> 4 -> 3 -> 4 -> 3 -> 4 -> 3 -> 4 -> 3 -> 4 -> 4 -> 3 -> 3 -> 2 -> 2 -> 1 -> 1 -> 5 -> 5 -> 0
15,28146.7598,90.0001,5.0000,5,799.5025,0 -> 2 -> 1 -> 4 -> 5 -> 1 -> 0 -> 4 -> 0 -> 3 -> 3 -> 4 -> 4 -> 1 -> 1 -> 2 -> 2 -> 5 -> 5 -> 0
16,28137.4609,90.0000,5.0000,5,793.8235,0 -> 0 -> 2 -> 0 -> 5 -> 1 -> 4 -> 5 -> 0 -> 3 -> 3 -> 1 -> 1 -> 4 -> 4 -> 5 -> 5 -> 2 -> 2 -> 0
17,26704.3846,90.0000,5.0000,5,1106.8918,0 -> 4 -> 3 -> 4 -> 3 -> 4 -> 3 -> 4 -> 3 -> 1 -> 1 -> 4 -> 4 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
18,27895.9986,90.0000,5.0000,5,850.5393,0 -> 3 -> 5 -> 2 -> 3 -> 2 -> 0 -> 2 -> 5 -> 1 -> 1 -> 5 -> 5 -> 2 -> 2 -> 4 -> 4 -> 3 -> 3 -> 0
19,26630.8942,90.0000,5.0000,5,1129.1852,0 -> 4 -> 3 -> 4 -> 3 -> 4 -> 3 -> 4 -> 3 -> 4 -> 4 -> 3 -> 3 -> 2 -> 2 -> 1 -> 1 -> 5 -> 5 -> 0
20,28146.7598,90.0001,5.0000,5,799.5025,0 -> 2 -> 1 -> 4 -> 5 -> 1 -> 0 -> 4 -> 0 -> 3 -> 3 -> 4 -> 4 -> 1 -> 1 -> 2 -> 2 -> 5 -> 5 -> 0
21,28137.4609,90.0000,5.0000,5,793.8235,0 -> 0 -> 2 -> 0 -> 5 -> 1 -> 4 -> 5 -> 0 -> 3 -> 3 -> 1 -> 1 -> 4 -> 4 -> 5 -> 5 -> 2 -> 2 -> 0
22,27909.8350,90.0000,5.0000,5,845.1139,0 -> 3 -> 1 -> 3 -> 4 -> 5 -> 2 -> 3 -> 1 -> 4 -> 4 -> 5 -> 5 -> 3 -> 3 -> 2 -> 2 -> 1 -> 1 -> 0
23,27395.5405,90.0000,5.0000,5,966.2028,0 -> 5 -> 4 -> 0 -> 5 -> 0 -> 2 -> 4 -> 3 -> 4 -> 4 -> 3 -> 3 -> 2 -> 2 -> 1 -> 1 -> 5 -> 5 -> 0
24,28146.7598,90.0001,5.0000,5,799.5025,0 -> 2 -> 1 -> 4 -> 5 -> 1 -> 0 -> 4 -> 0 -> 3 -> 3 -> 4 -> 4 -> 1 -> 1 -> 2 -> 2 -> 5 -> 5 -> 0
25,28137.4609,90.0000,5.0000,5,793.8235,0 -> 0 -> 2 -> 0 -> 5 -> 1 -> 4 -> 5 -> 0 -> 3 -> 3 -> 1 -> 1 -> 4 -> 4 -> 5 -> 5 -> 2 -> 2 -> 0
26,27909.8350,90.0000,5.0000,5,845.1139,0 -> 3 -> 1 -> 3 -> 4 -> 5 -> 2 -> 3 -> 1 -> 4 -> 4 -> 5 -> 5 -> 3 -> 3 -> 2 -> 2 -> 1 -> 1 -> 0
27,27395.5405,90.0000,5.0000,5,966.2028,0 -> 5 -> 4 -> 0 -> 5 -> 0 -> 2 -> 4 -> 3 -> 4 -> 4 -> 3 -> 3 -> 2 -> 2 -> 1 -> 1 -> 5 -> 5 -> 0
28,28146.7598,90.0001,5.0000,5,799.5025,0 -> 2 -> 1 -> 4 -> 5 -> 1 -> 0 -> 4 -> 0 -> 3 -> 3 -> 4 -> 4 -> 1 -> 1 -> 2 -> 2 -> 5 -> 5 -> 0
29,28137.4609,90.0000,5.0000,5,793.8235,0 -> 0 -> 2 -> 0 -> 5 -> 1 -> 4 -> 5 -> 0 -> 3 -> 3 -> 1 -> 1 -> 4 -> 4 -> 5 -> 5 -> 2 -> 2 -> 0
30,26861.0246,90.0000,5.0000,5,1074.6056,0 -> 3 -> 4 -> 3 -> 4 -> 3 -> 0 -> 4 -> 3 -> 4 -> 4 -> 5 -> 5 -> 1 -> 1 -> 2 -> 2 -> 3 -> 3 -> 0
