round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,95536.2767,65.0000,5.0000,5,3948.7134,0 -> 0 -> 0 -> 0 -> 4 -> 3 -> 5 -> 2 -> 1 -> 4 -> 4 -> 3 -> 3 -> 5 -> 5 -> 2 -> 2 -> 1 -> 1 -> 0
2,121482.9356,90.0000,5.0000,5,5118.3629,0 -> 4 -> 2 -> 5 -> 4 -> 5 -> 2 -> 3 -> 2 -> 4 -> 4 -> 1 -> 1 -> 2 -> 2 -> 5 -> 5 -> 3 -> 3 -> 0
3,121142.4484,90.0000,5.0000,5,4542.0200,0 -> 0 -> 4 -> 2 -> 4 -> 2 -> 4 -> 5 -> 3 -> 4 -> 4 -> 2 -> 2 -> 5 -> 5 -> 3 -> 3 -> 1 -> 1 -> 0
4,118680.5094,90.0000,5.0000,5,5331.4963,0 -> 4 -> 5 -> 2 -> 1 -> 4 -> 5 -> 4 -> 2 -> 4 -> 4 -> 5 -> 5 -> 3 -> 3 -> 2 -> 2 -> 1 -> 1 -> 0
5,120832.2649,90.0000,5.0000,5,5320.0525,0 -> 4 -> 2 -> 4 -> 5 -> 4 -> 0 -> 4 -> 3 -> 2 -> 2 -> 5 -> 5 -> 3 -> 3 -> 4 -> 4 -> 1 -> 1 -> 0
6,99260.6945,90.0000,5.0000,5,4542.0093,0 -> 4 -> 2 -> 5 -> 2 -> 4 -> 5 -> 3 -> 2 -> 1 -> 1 -> 3 -> 3 -> 5 -> 5 -> 2 -> 2 -> 4 -> 4 -> 0
7,133653.5958,90.0000,5.0000,5,4804.1525,0 -> 0 -> 4 -> 2 -> 5 -> 3 -> 2 -> 1 -> 0 -> 3 -> 3 -> 5 -> 5 -> 2 -> 2 -> 4 -> 4 -> 1 -> 1 -> 0
8,127605.6207,90.0000,5.0000,5,5059.5089,0 -> 0 -> 4 -> 1 -> 2 -> 4 -> 2 -> 4 -> 1 -> 4 -> 4 -> 5 -> 5 -> 2 -> 2 -> 3 -> 3 -> 1 -> 1 -> 0
9,116722.7232,90.0000,5.0000,5,4966.3562,0 -> 4 -> 3 -> 2 -> 3 -> 5 -> 3 -> 5 -> 4 -> 5 -> 5 -> 3 -> 3 -> 4 -> 4 -> 2 -> 2 -> 1 -> 1 -> 0
10,109132.1007,90.0000,5.0000,5,5223.8711,0 -> 4 -> 2 -> 3 -> 2 -> 4 -> 5 -> 4 -> 2 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 1 -> 1 -> 4 -> 4 -> 0
11,135208.3561,90.0000,5.0000,5,5527.5200,0 -> 4 -> 1 -> 2 -> 1 -> 4 -> 2 -> 4 -> 1 -> 3 -> 3 -> 2 -> 2 -> 1 -> 1 -> 5 -> 5 -> 4 -> 4 -> 0
12,137556.5203,90.0000,5.0000,5,4203.7473,0 -> 0 -> 0 -> 2 -> 5 -> 3 -> 0 -> 0 -> 4 -> 2 -> 2 -> 5 -> 5 -> 3 -> 3 -> 1 -> 1 -> 4 -> 4 -> 0
13,115435.5035,90.0000,5.0000,5,5274.4071,0 -> 4 -> 2 -> 4 -> 5 -> 2 -> 3 -> 4 -> 1 -> 2 -> 2 -> 3 -> 3 -> 5 -> 5 -> 4 -> 4 -> 1 -> 1 -> 0
14,117755.8478,90.0000,5.0000,5,4535.4164,0 -> 0 -> 4 -> 2 -> 4 -> 1 -> 2 -> 5 -> 3 -> 5 -> 5 -> 1 -> 1 -> 4 -> 4 -> 2 -> 2 -> 3 -> 3 -> 0
15,130465.2384,90.0000,5.0000,5,5320.0478,0 -> 4 -> 2 -> 4 -> 5 -> 4 -> 3 -> 5 -> 1 -> 5 -> 5 -> 3 -> 3 -> 2 -> 2 -> 1 -> 1 -> 4 -> 4 -> 0
16,120202.6324,90.0000,5.0000,5,5213.2474,0 -> 4 -> 2 -> 3 -> 2 -> 5 -> 2 -> 4 -> 5 -> 4 -> 4 -> 2 -> 2 -> 3 -> 3 -> 5 -> 5 -> 1 -> 1 -> 0
17,124335.3049,90.0000,5.0000,5,5099.3071,0 -> 4 -> 2 -> 5 -> 3 -> 5 -> 2 -> 3 -> 4 -> 3 -> 3 -> 1 -> 1 -> 2 -> 2 -> 5 -> 5 -> 4 -> 4 -> 0
18,130401.0036,90.0002,5.0000,5,5382.4179,0 -> 2 -> 5 -> 3 -> 2 -> 5 -> 1 -> 4 -> 1 -> 4 -> 4 -> 3 -> 3 -> 5 -> 5 -> 2 -> 2 -> 1 -> 1 -> 0
19,121482.9356,90.0000,5.0000,5,5118.3629,0 -> 4 -> 2 -> 5 -> 4 -> 5 -> 2 -> 3 -> 2 -> 4 -> 4 -> 1 -> 1 -> 2 -> 2 -> 5 -> 5 -> 3 -> 3 -> 0
20,121142.4484,90.0000,5.0000,5,4542.0200,0 -> 0 -> 4 -> 2 -> 4 -> 2 -> 4 -> 5 -> 3 -> 4 -> 4 -> 2 -> 2 -> 5 -> 5 -> 3 -> 3 -> 1 -> 1 -> 0
21,118680.5094,90.0000,5.0000,5,5331.4963,0 -> 4 -> 5 -> 2 -> 1 -> 4 -> 5 -> 4 -> 2 -> 4 -> 4 -> 5 -> 5 -> 3 -> 3 -> 2 -> 2 -> 1 -> 1 -> 0
22,120832.2649,90.0000,5.0000,5,5320.0525,0 -> 4 -> 2 -> 4 -> 5 -> 4 -> 0 -> 4 -> 3 -> 2 -> 2 -> 5 -> 5 -> 3 -> 3 -> 4 -> 4 -> 1 -> 1 -> 0
23,99260.6945,90.0000,5.0000,5,4542.0093,0 -> 4 -> 2 -> 5 -> 2 -> 4 -> 5 -> 3 -> 2 -> 1 -> 1 -> 3 -> 3 -> 5 -> 5 -> 2 -> 2 -> 4 -> 4 -> 0
24,133653.5958,90.0000,5.0000,5,4804.1525,0 -> 0 -> 4 -> 2 -> 5 -> 3 -> 2 -> 1 -> 0 -> 3 -> 3 -> 5 -> 5 -> 2 -> 2 -> 4 -> 4 -> 1 -> 1 -> 0
25,127605.6207,90.0000,5.0000,5,5059.5089,0 -> 0 -> 4 -> 1 -> 2 -> 4 -> 2 -> 4 -> 1 -> 4 -> 4 -> 5 -> 5 -> 2 -> 2 -> 3 -> 3 -> 1 -> 1 -> 0
