round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,50934.3459,81.0000,13.0000,9,2216.1960,0 -> 9 -> 9 -> 12 -> 12 -> 13 -> 13 -> 14 -> 14 -> 15 -> 15 -> 7 -> 7 -> 3 -> 3 -> 2 -> 2 -> 5 -> 5 -> 0
2,132911.8074,240.0008,15.4000,9,3740.2345,0 -> 11 -> 11 -> 6 -> 6 -> 13 -> 13 -> 1 -> 1 -> 10 -> 10 -> 8 -> 8 -> 4 -> 4 -> 12 -> 12 -> 9 -> 9 -> 0
3,122099.5546,276.0000,15.4000,9,3783.7847,0 -> 2 -> 2 -> 11 -> 11 -> 14 -> 14 -> 6 -> 6 -> 5 -> 5 -> 3 -> 3 -> 15 -> 15 -> 7 -> 7 -> 13 -> 13 -> 0
4,114517.2398,276.0000,15.4000,9,4124.3245,0 -> 9 -> 9 -> 4 -> 4 -> 8 -> 8 -> 1 -> 1 -> 10 -> 10 -> 12 -> 12 -> 14 -> 14 -> 11 -> 11 -> 2 -> 2 -> 0
5,140509.9180,276.0000,15.4000,9,4232.2236,0 -> 9 -> 9 -> 13 -> 13 -> 4 -> 4 -> 15 -> 15 -> 7 -> 7 -> 8 -> 8 -> 3 -> 3 -> 5 -> 5 -> 6 -> 6 -> 0
6,137491.5866,258.0000,16.6000,9,4280.4349,0 -> 12 -> 12 -> 10 -> 10 -> 1 -> 1 -> 8 -> 8 -> 13 -> 13 -> 11 -> 11 -> 14 -> 14 -> 3 -> 3 -> 2 -> 2 -> 0
7,122329.5233,294.0000,15.4000,9,4374.5198,0 -> 9 -> 9 -> 4 -> 4 -> 12 -> 12 -> 10 -> 10 -> 1 -> 1 -> 7 -> 7 -> 6 -> 6 -> 15 -> 15 -> 5 -> 5 -> 0
8,122580.9262,276.0003,15.4000,9,4167.8552,0 -> 9 -> 9 -> 12 -> 12 -> 4 -> 4 -> 13 -> 13 -> 14 -> 14 -> 8 -> 8 -> 2 -> 2 -> 11 -> 11 -> 3 -> 3 -> 0
9,126827.9421,270.0004,15.8000,9,3916.1389,0 -> 6 -> 6 -> 7 -> 7 -> 15 -> 15 -> 1 -> 1 -> 10 -> 10 -> 8 -> 8 -> 12 -> 12 -> 5 -> 5 -> 9 -> 9 -> 0
10,139738.1499,282.0001,15.4000,9,3944.6108,0 -> 2 -> 2 -> 6 -> 6 -> 11 -> 11 -> 14 -> 14 -> 13 -> 13 -> 3 -> 3 -> 7 -> 7 -> 4 -> 4 -> 15 -> 15 -> 0
11,125754.0157,274.0001,15.5333,9,4071.3985,0 -> 5 -> 5 -> 6 -> 6 -> 14 -> 14 -> 12 -> 12 -> 1 -> 1 -> 8 -> 8 -> 10 -> 10 -> 2 -> 2 -> 9 -> 9 -> 0
12,108471.5467,278.0000,15.4000,9,3390.4233,0 -> 5 -> 5 -> 6 -> 6 -> 11 -> 11 -> 3 -> 3 -> 15 -> 15 -> 14 -> 14 -> 13 -> 13 -> 4 -> 4 -> 7 -> 7 -> 0
13,138211.6690,276.0006,15.4000,9,4557.5167,0 -> 9 -> 9 -> 8 -> 8 -> 1 -> 1 -> 10 -> 10 -> 12 -> 12 -> 6 -> 6 -> 5 -> 5 -> 11 -> 11 -> 2 -> 2 -> 0
14,138847.0335,276.0000,15.4000,9,4309.1687,0 -> 9 -> 9 -> 13 -> 13 -> 1 -> 1 -> 4 -> 4 -> 14 -> 14 -> 7 -> 7 -> 8 -> 8 -> 15 -> 15 -> 3 -> 3 -> 0
15,97200.8903,274.0002,15.5333,9,3536.0504,0 -> 9 -> 9 -> 4 -> 4 -> 10 -> 10 -> 12 -> 12 -> 13 -> 13 -> 6 -> 6 -> 11 -> 11 -> 2 -> 2 -> 5 -> 5 -> 0
16,138367.4468,274.0007,15.6667,9,3777.8138,0 -> 7 -> 7 -> 3 -> 3 -> 13 -> 13 -> 1 -> 1 -> 8 -> 8 -> 4 -> 4 -> 14 -> 14 -> 15 -> 15 -> 9 -> 9 -> 0
17,121143.9151,280.0003,15.4000,9,3653.7033,0 -> 13 -> 13 -> 12 -> 12 -> 10 -> 10 -> 7 -> 7 -> 2 -> 2 -> 3 -> 3 -> 6 -> 6 -> 11 -> 11 -> 5 -> 5 -> 0
18,136554.0615,276.0000,15.4000,9,4023.0443,0 -> 9 -> 9 -> 4 -> 4 -> 8 -> 8 -> 13 -> 13 -> 15 -> 15 -> 12 -> 12 -> 10 -> 10 -> 1 -> 1 -> 14 -> 14 -> 0
19,136331.8816,274.0000,15.5333,9,3871.6495,0 -> 9 -> 9 -> 7 -> 7 -> 3 -> 3 -> 6 -> 6 -> 11 -> 11 -> 5 -> 5 -> 4 -> 4 -> 13 -> 13 -> 2 -> 2 -> 0
20,124239.4438,261.0000,16.6000,8,3785.2778,0 -> 15 -> 15 -> 3 -> 7 -> 7 -> 15 -> 14 -> 14 -> 8 -> 8 -> 1 -> 1 -> 10 -> 10 -> 12 -> 12 -> 9 -> 9 -> 0
21,141175.1508,294.0000,15.4000,9,4316.7648,0 -> 11 -> 11 -> 3 -> 3 -> 13 -> 13 -> 2 -> 2 -> 7 -> 7 -> 4 -> 4 -> 15 -> 15 -> 6 -> 6 -> 5 -> 5 -> 0
22,133123.8375,276.0000,15.4000,9,4349.4089,0 -> 12 -> 12 -> 3 -> 3 -> 11 -> 11 -> 14 -> 14 -> 1 -> 1 -> 8 -> 8 -> 10 -> 10 -> 13 -> 13 -> 9 -> 9 -> 0
23,131971.7457,276.0002,15.4000,9,4128.8687,0 -> 5 -> 5 -> 11 -> 11 -> 6 -> 6 -> 15 -> 15 -> 4 -> 4 -> 2 -> 2 -> 3 -> 3 -> 12 -> 12 -> 7 -> 7 -> 0
24,137140.2500,276.0005,15.4000,9,4129.2774,0 -> 13 -> 13 -> 1 -> 1 -> 8 -> 8 -> 10 -> 10 -> 14 -> 14 -> 6 -> 6 -> 11 -> 11 -> 5 -> 5 -> 9 -> 9 -> 0
