round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,123684.8476,81.0000,18.5500,9,1153.7681,0 -> 79 -> 79 -> 155 -> 155 -> 42 -> 42 -> 39 -> 39 -> 107 -> 107 -> 47 -> 47 -> 40 -> 40 -> 93 -> 93 -> 66 -> 66 -> 0
2,125511.2261,250.0000,36.2550,9,2069.9703,0 -> 79 -> 79 -> 159 -> 159 -> 113 -> 113 -> 20 -> 20 -> 149 -> 149 -> 13 -> 13 -> 55 -> 55 -> 117 -> 117 -> 173 -> 173 -> 0
3,124613.6303,383.0000,53.2950,9,1615.6702,0 -> 155 -> 155 -> 42 -> 42 -> 39 -> 39 -> 107 -> 107 -> 47 -> 47 -> 139 -> 139 -> 198 -> 198 -> 22 -> 22 -> 32 -> 32 -> 0
4,129520.4637,405.0000,70.2250,9,2543.2049,0 -> 79 -> 79 -> 159 -> 159 -> 113 -> 113 -> 20 -> 20 -> 149 -> 149 -> 13 -> 13 -> 55 -> 55 -> 119 -> 119 -> 136 -> 136 -> 0
5,125681.1485,731.0000,85.5250,9,1976.9025,0 -> 66 -> 66 -> 93 -> 93 -> 30 -> 30 -> 154 -> 154 -> 169 -> 169 -> 170 -> 170 -> 138 -> 138 -> 167 -> 167 -> 178 -> 178 -> 0
6,123503.7276,702.0000,100.9700,9,1937.8546,0 -> 155 -> 155 -> 42 -> 42 -> 39 -> 39 -> 40 -> 40 -> 47 -> 47 -> 107 -> 107 -> 50 -> 50 -> 72 -> 72 -> 60 -> 60 -> 0
7,124677.2450,652.0000,116.6650,9,2199.8528,0 -> 79 -> 79 -> 159 -> 159 -> 113 -> 113 -> 20 -> 20 -> 149 -> 149 -> 13 -> 13 -> 55 -> 55 -> 115 -> 115 -> 92 -> 92 -> 0
8,125670.9958,826.0000,131.4900,9,2153.7054,0 -> 66 -> 66 -> 93 -> 93 -> 30 -> 30 -> 139 -> 139 -> 198 -> 198 -> 22 -> 22 -> 32 -> 32 -> 18 -> 18 -> 108 -> 108 -> 0
9,124154.4511,579.0000,147.5500,9,1742.7322,0 -> 155 -> 155 -> 42 -> 42 -> 39 -> 39 -> 107 -> 107 -> 47 -> 47 -> 40 -> 40 -> 154 -> 154 -> 169 -> 169 -> 170 -> 170 -> 0
10,125511.2261,694.0000,163.0350,9,2069.9703,0 -> 79 -> 79 -> 159 -> 159 -> 113 -> 113 -> 20 -> 20 -> 149 -> 149 -> 13 -> 13 -> 55 -> 55 -> 117 -> 117 -> 173 -> 173 -> 0
11,134166.8797,1659.0000,173.6950,9,2730.5173,0 -> 85 -> 85 -> 92 -> 92 -> 5 -> 5 -> 196 -> 196 -> 21 -> 21 -> 148 -> 148 -> 114 -> 114 -> 134 -> 134 -> 75 -> 75 -> 0
12,125363.8935,1105.0000,187.1250,9,2616.6920,0 -> 66 -> 66 -> 93 -> 93 -> 30 -> 30 -> 141 -> 141 -> 178 -> 178 -> 167 -> 167 -> 138 -> 138 -> 170 -> 170 -> 132 -> 132 -> 0
13,124394.4665,741.0000,202.3750,9,1347.9027,0 -> 79 -> 79 -> 155 -> 155 -> 42 -> 42 -> 39 -> 39 -> 107 -> 107 -> 47 -> 47 -> 139 -> 139 -> 198 -> 198 -> 22 -> 22 -> 0
14,130840.5248,1224.0000,215.2100,9,2960.3307,0 -> 159 -> 159 -> 113 -> 113 -> 20 -> 20 -> 149 -> 149 -> 13 -> 13 -> 55 -> 55 -> 151 -> 151 -> 186 -> 186 -> 19 -> 19 -> 0
15,135940.5506,2324.0000,222.5450,9,2899.7234,0 -> 78 -> 78 -> 108 -> 108 -> 197 -> 197 -> 161 -> 161 -> 80 -> 80 -> 147 -> 147 -> 158 -> 158 -> 102 -> 102 -> 69 -> 69 -> 0
16,123625.5708,1081.0000,236.0950,9,1818.2004,0 -> 79 -> 79 -> 155 -> 155 -> 42 -> 42 -> 40 -> 40 -> 154 -> 154 -> 169 -> 169 -> 60 -> 60 -> 72 -> 72 -> 32 -> 32 -> 0
17,128366.4921,1404.0000,248.0300,9,2881.0924,0 -> 66 -> 66 -> 93 -> 93 -> 30 -> 30 -> 50 -> 50 -> 115 -> 115 -> 92 -> 92 -> 85 -> 85 -> 18 -> 18 -> 89 -> 89 -> 0
18,130728.1308,1293.0000,260.5200,9,2577.4342,0 -> 159 -> 159 -> 39 -> 39 -> 107 -> 107 -> 47 -> 47 -> 139 -> 139 -> 198 -> 198 -> 22 -> 22 -> 33 -> 33 -> 94 -> 94 -> 0
19,138743.1576,2292.0000,268.0150,9,3628.7847,0 -> 79 -> 79 -> 155 -> 155 -> 42 -> 42 -> 200 -> 200 -> 68 -> 68 -> 106 -> 106 -> 45 -> 45 -> 14 -> 14 -> 175 -> 175 -> 0
20,131236.0020,1907.0000,277.4350,9,2624.1125,0 -> 113 -> 113 -> 20 -> 20 -> 149 -> 149 -> 13 -> 13 -> 55 -> 55 -> 119 -> 119 -> 136 -> 136 -> 133 -> 133 -> 163 -> 163 -> 0
21,125000.3276,1101.0000,290.8850,9,2082.1617,0 -> 66 -> 66 -> 93 -> 93 -> 30 -> 30 -> 40 -> 40 -> 154 -> 154 -> 170 -> 170 -> 138 -> 138 -> 167 -> 167 -> 178 -> 178 -> 0
22,124652.7474,708.0000,306.3000,9,1621.2086,0 -> 79 -> 79 -> 159 -> 159 -> 39 -> 39 -> 107 -> 107 -> 47 -> 47 -> 139 -> 139 -> 198 -> 198 -> 22 -> 22 -> 32 -> 32 -> 0
23,140842.6319,3149.0000,309.5100,9,3223.3792,0 -> 155 -> 155 -> 42 -> 42 -> 53 -> 53 -> 187 -> 187 -> 83 -> 83 -> 129 -> 129 -> 97 -> 97 -> 2 -> 2 -> 64 -> 64 -> 0
24,139396.6008,2566.0000,315.6350,9,3658.8845,0 -> 117 -> 117 -> 173 -> 173 -> 37 -> 37 -> 103 -> 103 -> 184 -> 184 -> 175 -> 175 -> 14 -> 14 -> 62 -> 62 -> 106 -> 106 -> 0
25,136340.5142,1338.0000,327.9000,9,3028.5853,0 -> 79 -> 79 -> 159 -> 159 -> 113 -> 113 -> 20 -> 20 -> 149 -> 149 -> 13 -> 13 -> 55 -> 55 -> 57 -> 57 -> 75 -> 75 -> 0
26,130942.0882,1516.0000,339.2750,9,2865.5550,0 -> 66 -> 66 -> 93 -> 93 -> 30 -> 30 -> 40 -> 40 -> 169 -> 169 -> 170 -> 170 -> 138 -> 138 -> 141 -> 141 -> 183 -> 183 -> 0
27,124427.9914,913.0000,353.6650,9,1602.2043,0 -> 155 -> 155 -> 42 -> 42 -> 39 -> 39 -> 107 -> 107 -> 47 -> 47 -> 139 -> 139 -> 198 -> 198 -> 22 -> 22 -> 50 -> 50 -> 0
28,133850.7720,2290.0000,361.1700,9,2771.7852,0 -> 79 -> 79 -> 159 -> 159 -> 5 -> 5 -> 196 -> 196 -> 21 -> 21 -> 148 -> 148 -> 114 -> 114 -> 134 -> 134 -> 69 -> 69 -> 0
29,129535.3140,2177.0000,369.2400,9,2628.8003,0 -> 132 -> 132 -> 197 -> 197 -> 78 -> 78 -> 108 -> 108 -> 18 -> 18 -> 60 -> 60 -> 72 -> 72 -> 32 -> 32 -> 85 -> 85 -> 0
30,139189.9899,3886.0000,368.7650,9,3913.0076,0 -> 115 -> 115 -> 92 -> 92 -> 151 -> 151 -> 186 -> 186 -> 88 -> 88 -> 12 -> 12 -> 174 -> 174 -> 17 -> 17 -> 199 -> 199 -> 0
