round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,9,1
1,3,0,19,0
1,4,0,13,1
1,5,0,19,0
1,6,0,19,0
1,7,0,19,0
1,8,0,5,1
1,9,0,1,1
1,10,0,17,1
1,11,0,7,1
1,12,0,15,1
1,13,0,3,1
1,14,0,19,0
1,15,0,11,1
2,1,19,38,0
2,2,9,9,1
2,3,19,38,0
2,4,13,13,1
2,5,19,38,0
2,6,19,38,0
2,7,19,38,0
2,8,5,5,1
2,9,1,1,1
2,10,17,17,1
2,11,7,7,1
2,12,15,15,1
2,13,3,3,1
2,14,19,38,0
2,15,11,11,1
3,1,38,57,0
3,2,9,9,1
3,3,38,57,0
3,4,13,13,1
3,5,38,57,0
3,6,38,57,0
3,7,38,57,0
3,8,5,5,1
3,9,1,1,1
3,10,17,17,1
3,11,7,7,1
3,12,15,15,1
3,13,3,3,1
3,14,38,57,0
3,15,11,11,1
4,1,57,76,0
4,2,9,9,1
4,3,57,76,0
4,4,13,13,1
4,5,57,76,0
4,6,57,76,0
4,7,57,76,0
4,8,5,5,1
4,9,1,1,1
4,10,17,17,1
4,11,7,7,1
4,12,15,15,1
4,13,3,3,1
4,14,57,76,0
4,15,11,11,1
5,1,76,95,0
5,2,9,9,1
5,3,76,95,0
5,4,13,13,1
5,5,76,95,0
5,6,76,95,0
5,7,76,95,0
5,8,5,5,1
5,9,1,1,1
5,10,17,17,1
5,11,7,7,1
5,12,15,15,1
5,13,3,3,1
5,14,76,95,0
5,15,11,11,1
6,1,95,114,0
6,2,9,9,1
6,3,95,114,0
6,4,13,13,1
6,5,95,114,0
6,6,95,114,0
6,7,95,114,0
6,8,5,5,1
6,9,1,1,1
6,10,17,17,1
6,11,7,7,1
6,12,15,15,1
6,13,3,3,1
6,14,95,114,0
6,15,11,11,1
7,1,114,133,0
7,2,9,9,1
7,3,114,133,0
7,4,13,13,1
7,5,114,133,0
7,6,114,133,0
7,7,114,133,0
7,8,5,5,1
7,9,1,1,1
7,10,17,17,1
7,11,7,7,1
7,12,15,15,1
7,13,3,3,1
7,14,114,133,0
7,15,11,11,1
8,1,133,152,0
8,2,9,9,1
8,3,133,152,0
8,4,13,13,1
8,5,133,152,0
8,6,133,152,0
8,7,133,152,0
8,8,5,5,1
8,9,1,1,1
8,10,17,17,1
8,11,7,7,1
8,12,15,15,1
8,13,3,3,1
8,14,133,152,0
8,15,11,11,1
9,1,152,171,0
9,2,9,9,1
9,3,152,171,0
9,4,13,13,1
9,5,152,171,0
9,6,152,171,0
9,7,152,171,0
9,8,5,5,1
9,9,1,1,1
9,10,17,17,1
9,11,7,7,1
9,12,15,15,1
9,13,3,3,1
9,14,152,171,0
9,15,11,11,1
10,1,171,190,0
10,2,9,9,1
10,3,171,190,0
10,4,13,13,1
10,5,171,190,0
10,6,171,190,0
10,7,171,190,0
10,8,5,5,1
10,9,1,1,1
10,10,17,17,1
10,11,7,7,1
10,12,15,15,1
10,13,3,3,1
10,14,171,190,0
10,15,11,11,1
11,1,190,209,0
11,2,9,9,1
11,3,190,209,0
11,4,13,13,1
11,5,190,209,0
11,6,190,209,0
11,7,190,209,0
11,8,5,5,1
11,9,1,1,1
11,10,17,17,1
11,11,7,7,1
11,12,15,15,1
11,13,3,3,1
11,14,190,209,0
11,15,11,11,1
12,1,209,228,0
12,2,9,9,1
12,3,209,228,0
12,4,13,13,1
12,5,209,228,0
12,6,209,228,0
12,7,209,228,0
12,8,5,5,1
12,9,1,1,1
12,10,17,17,1
12,11,7,7,1
12,12,15,15,1
12,13,3,3,1
12,14,209,228,0
12,15,11,11,1
13,1,228,247,0
13,2,9,9,1
13,3,228,247,0
13,4,13,13,1
13,5,228,247,0
13,6,228,247,0
13,7,228,247,0
13,8,5,5,1
13,9,1,1,1
13,10,17,17,1
13,11,7,7,1
13,12,15,15,1
13,13,3,3,1
13,14,228,247,0
13,15,11,11,1
14,1,247,266,0
14,2,9,9,1
14,3,247,266,0
14,4,13,13,1
14,5,247,266,0
14,6,247,266,0
14,7,247,266,0
14,8,5,5,1
14,9,1,1,1
14,10,17,17,1
14,11,7,7,1
14,12,15,15,1
14,13,3,3,1
14,14,247,266,0
14,15,11,11,1
15,1,266,285,0
15,2,9,9,1
15,3,266,285,0
15,4,13,13,1
15,5,266,285,0
15,6,266,285,0
15,7,266,285,0
15,8,5,5,1
15,9,1,1,1
