round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,19,0
1,3,0,17,1
1,4,0,11,1
1,5,0,3,1
1,6,0,19,0
1,7,0,9,1
1,8,0,15,1
1,9,0,1,1
1,10,0,19,0
1,11,0,19,0
1,12,0,5,1
1,13,0,19,0
1,14,0,13,1
1,15,0,7,1
2,1,19,38,0
2,2,19,38,0
2,3,17,17,1
2,4,11,11,1
2,5,3,3,1
2,6,19,38,0
2,7,9,9,1
2,8,15,15,1
2,9,1,1,1
2,10,19,38,0
2,11,19,38,0
2,12,5,5,1
2,13,19,38,0
2,14,13,13,1
2,15,7,7,1
3,1,38,57,0
3,2,38,57,0
3,3,17,17,1
3,4,11,11,1
3,5,3,3,1
3,6,38,57,0
3,7,9,9,1
3,8,15,15,1
3,9,1,1,1
3,10,38,57,0
3,11,38,57,0
3,12,5,5,1
3,13,38,57,0
3,14,13,13,1
3,15,7,7,1
4,1,57,76,0
4,2,57,76,0
4,3,17,17,1
4,4,11,11,1
4,5,3,3,1
4,6,57,76,0
4,7,9,9,1
4,8,15,15,1
4,9,1,1,1
4,10,57,76,0
4,11,57,76,0
4,12,5,5,1
4,13,57,76,0
4,14,13,13,1
4,15,7,7,1
5,1,76,95,0
5,2,76,95,0
5,3,17,17,1
5,4,11,11,1
5,5,3,3,1
5,6,76,95,0
5,7,9,9,1
5,8,15,15,1
5,9,1,1,1
5,10,76,95,0
5,11,76,95,0
5,12,5,5,1
5,13,76,95,0
5,14,13,13,1
5,15,7,7,1
6,1,95,114,0
6,2,95,114,0
6,3,17,17,1
6,4,11,11,1
6,5,3,3,1
6,6,95,114,0
6,7,9,9,1
6,8,15,15,1
6,9,1,1,1
6,10,95,114,0
6,11,95,114,0
6,12,5,5,1
6,13,95,114,0
6,14,13,13,1
6,15,7,7,1
7,1,114,133,0
7,2,114,133,0
7,3,17,17,1
7,4,11,11,1
7,5,3,3,1
7,6,114,133,0
7,7,9,9,1
7,8,15,15,1
7,9,1,1,1
7,10,114,133,0
7,11,114,133,0
7,12,5,5,1
7,13,114,133,0
7,14,13,13,1
7,15,7,7,1
8,1,133,152,0
8,2,133,152,0
8,3,17,17,1
8,4,11,11,1
8,5,3,3,1
8,6,133,152,0
8,7,9,9,1
8,8,15,15,1
8,9,1,1,1
8,10,133,152,0
8,11,133,152,0
8,12,5,5,1
8,13,133,152,0
8,14,13,13,1
8,15,7,7,1
9,1,152,171,0
9,2,152,171,0
