round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,3,1
1,3,0,5,1
1,4,0,19,0
1,5,0,1,1
1,6,0,19,0
1,7,0,7,1
1,8,0,19,0
1,9,0,17,1
1,10,0,19,0
1,11,0,19,0
1,12,0,15,1
1,13,0,13,1
1,14,0,9,1
1,15,0,11,1
2,1,19,38,0
2,2,3,22,0
2,3,5,1,1
2,4,19,38,0
2,5,1,20,0
2,6,19,5,1
2,7,7,7,1
2,8,19,38,0
2,9,17,17,1
2,10,19,38,0
2,11,19,3,1
2,12,15,15,1
2,13,13,13,1
2,14,9,9,1
2,15,11,11,1
3,1,38,57,0
3,2,22,3,1
3,3,1,20,0
3,4,38,15,1
3,5,20,1,1
3,6,5,24,0
3,7,7,5,1
3,8,38,57,0
3,9,17,17,1
3,10,38,57,0
3,11,3,22,0
3,12,15,13,1
3,13,13,11,1
3,14,9,7,1
3,15,11,9,1
4,1,57,76,0
4,2,3,3,1
4,3,20,15,1
4,4,15,34,0
4,5,1,1,1
4,6,24,13,1
4,7,5,5,1
4,8,57,76,0
4,9,17,17,1
4,10,57,76,0
4,11,22,11,1
4,12,13,9,1
4,13,11,30,0
4,14,7,7,1
4,15,9,28,0
5,1,76,95,0
5,2,3,22,0
5,3,15,7,1
5,4,34,15,1
5,5,1,20,0
5,6,13,5,1
5,7,5,24,0
5,8,76,95,0
5,9,17,17,1
5,10,76,95,0
5,11,11,3,1
5,12,9,1,1
5,13,30,13,1
5,14,7,9,1
5,15,28,11,1
6,1,95,114,0
6,2,22,15,1
6,3,7,26,0
6,4,15,3,1
6,5,20,1,1
6,6,5,24,0
6,7,24,13,1
6,8,95,5,1
6,9,17,17,1
6,10,95,114,0
6,11,3,22,0
6,12,1,20,0
6,13,13,7,1
6,14,9,11,1
6,15,11,9,1
7,1,114,133,0
7,2,15,1,1
7,3,26,13,1
7,4,3,22,0
7,5,1,20,0
7,6,24,5,1
7,7,13,11,1
7,8,5,24,0
7,9,17,17,1
7,10,114,133,0
7,11,22,3,1
7,12,20,15,1
7,13,7,26,0
7,14,11,9,1
7,15,9,7,1
8,1,133,152,0
8,2,1,5,1
8,3,13,7,1
8,4,22,11,1
8,5,20,9,1
8,6,5,24,0
8,7,11,30,0
8,8,24,43,0
8,9,17,17,1
8,10,133,152,0
8,11,3,22,0
8,12,15,13,1
8,13,26,15,1
8,14,9,28,0
8,15,7,26,0
9,1,152,171,0
9,2,5,24,0
9,3,7,26,0
9,4,11,30,0
9,5,9,1,1
9,6,24,5,1
9,7,30,15,1
9,8,43,62,0
9,9,17,17,1
9,10,152,171,0
9,11,22,3,1
9,12,13,7,1
9,13,15,9,1
9,14,28,13,1
9,15,26,11,1
10,1,171,190,0
10,2,24,15,1
10,3,26,13,1
10,4,30,5,1
10,5,1,20,0
10,6,5,24,0
10,7,15,11,1
10,8,62,81,0
10,9,17,17,1
