round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,31481.3851,81.0000,15.4000,9,1206.2036,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 18 -> 18 -> 16 -> 16 -> 4 -> 4 -> 0
2,51485.9721,222.0000,25.1600,9,1485.4184,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 5 -> 5 -> 0
3,50572.3365,397.0000,27.9200,9,1680.3582,0 -> 18 -> 18 -> 6 -> 6 -> 19 -> 19 -> 2 -> 2 -> 1 -> 1 -> 23 -> 23 -> 13 -> 13 -> 21 -> 21 -> 11 -> 11 -> 0
4,90616.1712,491.0000,26.9200,9,2112.7618,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 16 -> 16 -> 4 -> 4 -> 7 -> 7 -> 15 -> 15 -> 12 -> 12 -> 10 -> 10 -> 0
5,31591.1299,312.0000,33.0800,9,1206.9843,0 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 18 -> 18 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 16 -> 16 -> 4 -> 4 -> 0
6,52323.0258,556.0000,29.4800,9,1821.1780,0 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 17 -> 17 -> 10 -> 10 -> 11 -> 11 -> 21 -> 21 -> 13 -> 13 -> 19 -> 19 -> 0
7,44350.0257,459.0000,29.7600,9,1358.6322,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 1 -> 1 -> 23 -> 23 -> 2 -> 2 -> 0
8,55924.6463,562.0000,25.9200,9,2162.7131,0 -> 18 -> 18 -> 16 -> 16 -> 4 -> 4 -> 7 -> 7 -> 15 -> 15 -> 5 -> 5 -> 12 -> 12 -> 25 -> 25 -> 9 -> 9 -> 0
9,45504.1941,390.0000,28.9600,9,1387.6956,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 19 -> 19 -> 13 -> 13 -> 21 -> 21 -> 0
10,59533.6669,510.0000,27.2000,9,2239.1686,0 -> 18 -> 18 -> 16 -> 16 -> 4 -> 4 -> 22 -> 22 -> 9 -> 9 -> 11 -> 11 -> 10 -> 10 -> 17 -> 17 -> 2 -> 2 -> 0
11,44771.1455,409.0000,29.4800,9,1458.7583,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 1 -> 1 -> 23 -> 23 -> 19 -> 19 -> 13 -> 13 -> 0
12,35024.9190,548.0000,26.2000,9,1781.3330,0 -> 18 -> 18 -> 6 -> 6 -> 25 -> 25 -> 5 -> 5 -> 15 -> 15 -> 7 -> 7 -> 12 -> 12 -> 4 -> 4 -> 16 -> 16 -> 0
13,53615.3720,440.0000,27.2400,9,1515.3124,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 21 -> 21 -> 11 -> 11 -> 9 -> 9 -> 22 -> 22 -> 0
14,82681.4538,499.0000,25.9200,9,2073.1722,0 -> 18 -> 18 -> 6 -> 6 -> 19 -> 19 -> 2 -> 2 -> 1 -> 1 -> 23 -> 23 -> 13 -> 13 -> 10 -> 10 -> 17 -> 17 -> 0
15,42211.1796,455.0000,26.3600,9,1500.9903,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 16 -> 16 -> 4 -> 4 -> 7 -> 7 -> 15 -> 15 -> 5 -> 5 -> 25 -> 25 -> 0
16,61395.4199,395.0000,29.2000,9,2177.2054,0 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 18 -> 18 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 12 -> 12 -> 9 -> 9 -> 0
17,52483.7479,497.0000,27.9600,9,2175.8967,0 -> 16 -> 16 -> 4 -> 4 -> 21 -> 21 -> 11 -> 11 -> 22 -> 22 -> 10 -> 10 -> 17 -> 17 -> 13 -> 13 -> 19 -> 19 -> 0
18,44350.0257,459.0000,28.2400,9,1358.6322,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 1 -> 1 -> 23 -> 23 -> 2 -> 2 -> 0
19,53840.6139,511.0000,26.4400,9,1847.8985,0 -> 18 -> 18 -> 16 -> 16 -> 4 -> 4 -> 7 -> 7 -> 15 -> 15 -> 5 -> 5 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 0
20,40362.3315,421.0000,28.2400,9,1440.9498,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 21 -> 21 -> 11 -> 11 -> 13 -> 13 -> 19 -> 19 -> 0
21,65819.8565,520.0000,26.0800,9,2276.3119,0 -> 18 -> 18 -> 6 -> 6 -> 1 -> 1 -> 23 -> 23 -> 2 -> 2 -> 10 -> 10 -> 17 -> 17 -> 12 -> 12 -> 7 -> 7 -> 0
22,50585.9637,429.0000,27.5600,9,1536.9410,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 16 -> 16 -> 4 -> 4 -> 14 -> 14 -> 20 -> 20 -> 25 -> 25 -> 9 -> 9 -> 0
23,45124.2264,507.0000,25.9200,9,1719.7008,0 -> 18 -> 18 -> 6 -> 6 -> 19 -> 19 -> 13 -> 13 -> 21 -> 21 -> 11 -> 11 -> 22 -> 22 -> 5 -> 5 -> 15 -> 15 -> 0
24,90695.2104,392.0000,28.8800,9,2108.9581,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 16 -> 16 -> 4 -> 4 -> 7 -> 7 -> 12 -> 12 -> 10 -> 10 -> 0
25,45697.1904,488.0000,28.0000,9,1591.0119,0 -> 18 -> 18 -> 20 -> 20 -> 6 -> 6 -> 1 -> 1 -> 23 -> 23 -> 2 -> 2 -> 19 -> 19 -> 13 -> 13 -> 21 -> 21 -> 0
26,55279.7276,428.0000,29.5200,9,1536.4242,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 16 -> 16 -> 4 -> 4 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 0
27,45751.1543,547.0000,26.2800,9,2040.4728,0 -> 18 -> 18 -> 6 -> 6 -> 20 -> 20 -> 11 -> 11 -> 17 -> 17 -> 10 -> 10 -> 5 -> 5 -> 15 -> 15 -> 7 -> 7 -> 0
28,59217.3330,407.0000,28.6400,9,1894.5303,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 16 -> 16 -> 4 -> 4 -> 12 -> 12 -> 21 -> 21 -> 13 -> 13 -> 0
29,58774.1835,534.0000,25.9200,9,1865.9673,0 -> 18 -> 18 -> 6 -> 6 -> 19 -> 19 -> 2 -> 2 -> 1 -> 1 -> 23 -> 23 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 0
30,77595.2486,400.0000,28.5600,9,1914.4367,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 11 -> 11 -> 21 -> 21 -> 13 -> 13 -> 10 -> 10 -> 0
