round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,33491.9556,81.0000,15.4000,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
2,35172.4392,222.0000,25.1600,9,974.3501,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 20 -> 20 -> 12 -> 12 -> 13 -> 13 -> 10 -> 10 -> 0
3,37810.9624,423.0000,26.8800,9,1027.7155,0 -> 2 -> 2 -> 7 -> 7 -> 5 -> 5 -> 17 -> 17 -> 18 -> 18 -> 8 -> 8 -> 1 -> 1 -> 15 -> 15 -> 14 -> 14 -> 0
4,33491.9556,409.0000,29.1600,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
5,37826.0543,540.0000,26.2000,9,1314.0222,0 -> 21 -> 21 -> 5 -> 5 -> 7 -> 7 -> 2 -> 2 -> 16 -> 16 -> 11 -> 11 -> 12 -> 12 -> 20 -> 20 -> 13 -> 13 -> 0
6,34285.5832,371.0000,30.0000,9,1114.7423,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 10 -> 10 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 0
7,36994.0355,564.0000,26.0800,9,1092.9320,0 -> 17 -> 17 -> 18 -> 18 -> 8 -> 8 -> 1 -> 1 -> 15 -> 15 -> 14 -> 14 -> 23 -> 23 -> 7 -> 7 -> 5 -> 5 -> 0
8,35172.4392,390.0000,29.1200,9,974.3501,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 20 -> 20 -> 12 -> 12 -> 13 -> 13 -> 10 -> 10 -> 0
9,33744.6840,526.0000,26.7200,9,1256.1572,0 -> 2 -> 2 -> 21 -> 21 -> 17 -> 17 -> 18 -> 18 -> 8 -> 8 -> 1 -> 1 -> 16 -> 16 -> 11 -> 11 -> 9 -> 9 -> 0
10,35553.8442,471.0000,26.5200,9,1063.0800,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 25 -> 25 -> 22 -> 22 -> 23 -> 23 -> 7 -> 7 -> 5 -> 5 -> 14 -> 14 -> 0
