round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,9,1
1,3,0,19,0
1,4,0,13,1
1,5,0,1,1
1,6,0,19,0
1,7,0,19,0
1,8,0,19,0
1,9,0,19,0
1,10,0,17,1
1,11,0,19,0
1,12,0,15,1
1,13,0,19,0
1,14,0,19,0
1,15,0,11,1
1,16,0,19,0
1,17,0,3,1
1,18,0,19,0
1,19,0,19,0
1,20,0,7,1
1,21,0,19,0
1,22,0,19,0
1,23,0,5,1
1,24,0,19,0
1,25,0,19,0
2,1,19,7,1
2,2,9,28,0
2,3,19,38,0
2,4,13,13,1
2,5,1,20,0
2,6,19,1,1
2,7,19,11,1
2,8,19,38,0
2,9,19,38,0
2,10,17,17,1
2,11,19,38,0
2,12,15,15,1
2,13,19,38,0
2,14,19,38,0
2,15,11,30,0
2,16,19,38,0
2,17,3,22,0
2,18,19,5,1
2,19,19,38,0
2,20,7,26,0
2,21,19,9,1
2,22,19,38,0
2,23,5,24,0
2,24,19,3,1
2,25,19,38,0
3,1,7,26,0
3,2,28,9,1
3,3,38,57,0
3,4,13,13,1
3,5,20,39,0
3,6,1,20,0
3,7,11,30,0
3,8,38,1,1
3,9,38,57,0
3,10,17,17,1
3,11,38,7,1
3,12,15,15,1
3,13,38,57,0
3,14,38,57,0
3,15,30,11,1
3,16,38,3,1
3,17,22,41,0
3,18,5,24,0
3,19,38,57,0
3,20,26,45,0
3,21,9,28,0
3,22,38,5,1
3,23,24,43,0
3,24,3,22,0
3,25,38,57,0
4,1,26,9,1
4,2,9,28,0
4,3,57,76,0
4,4,13,13,1
4,5,39,58,0
4,6,20,39,0
4,7,30,1,1
4,8,1,20,0
4,9,57,76,0
4,10,17,17,1
4,11,7,26,0
4,12,15,15,1
4,13,57,76,0
4,14,57,76,0
4,15,11,30,0
4,16,3,22,0
4,17,41,60,0
4,18,24,7,1
4,19,57,11,1
4,20,45,64,0
4,21,28,3,1
4,22,5,24,0
4,23,43,62,0
4,24,22,5,1
4,25,57,76,0
5,1,9,28,0
5,2,28,1,1
5,3,76,11,1
5,4,13,32,0
5,5,58,9,1
5,6,39,58,0
5,7,1,20,0
5,8,20,39,0
5,9,76,15,1
5,10,17,36,0
5,11,26,45,0
5,12,15,34,0
5,13,76,17,1
5,14,76,95,0
5,15,30,49,0
5,16,22,41,0
5,17,60,5,1
5,18,7,26,0
5,19,11,30,0
5,20,64,3,1
5,21,3,22,0
5,22,24,43,0
5,23,62,7,1
5,24,5,24,0
5,25,76,13,1
6,1,28,47,0
6,2,1,20,0
6,3,11,30,0
6,4,32,13,1
6,5,9,28,0
6,6,58,77,0
6,7,20,39,0
6,8,39,3,1
6,9,15,34,0
6,10,36,17,1
6,11,45,9,1
6,12,34,15,1
6,13,17,1,1
6,14,95,114,0
6,15,49,11,1
6,16,41,5,1
6,17,5,24,0
6,18,26,45,0
6,19,30,49,0
6,20,3,22,0
6,21,22,41,0
6,22,43,7,1
6,23,7,26,0
6,24,24,43,0
6,25,13,32,0
7,1,47,13,1
7,2,20,39,0
7,3,30,49,0
7,4,13,32,0
7,5,28,47,0
7,6,77,17,1
7,7,39,5,1
7,8,3,22,0
7,9,34,53,0
7,10,17,3,1
7,11,9,28,0
7,12,15,1,1
7,13,1,20,0
7,14,114,133,0
7,15,11,30,0
7,16,5,24,0
7,17,24,43,0
7,18,45,11,1
7,19,49,15,1
7,20,22,41,0
7,21,41,7,1
7,22,7,26,0
7,23,26,45,0
7,24,43,9,1
7,25,32,51,0
8,1,13,32,0
8,2,39,13,1
8,3,49,68,0
8,4,32,17,1
8,5,47,3,1
8,6,17,36,0
8,7,5,24,0
8,8,22,41,0
8,9,53,1,1
8,10,3,22,0
8,11,28,47,0
8,12,1,20,0
8,13,20,39,0
8,14,133,11,1
8,15,30,15,1
8,16,24,43,0
8,17,43,9,1
8,18,11,30,0
8,19,15,34,0
8,20,41,5,1
8,21,7,26,0
8,22,26,45,0
8,23,45,7,1
8,24,9,28,0
8,25,51,70,0
9,1,32,51,0
9,2,13,32,0
9,3,68,87,0
9,4,17,13,1
9,5,3,22,0
9,6,36,55,0
9,7,24,43,0
9,8,41,5,1
9,9,1,20,0
9,10,22,17,1
9,11,47,11,1
9,12,20,15,1
9,13,39,3,1
9,14,11,30,0
9,15,15,34,0
9,16,43,7,1
9,17,9,28,0
9,18,30,49,0
9,19,34,53,0
