round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,19,0
1,3,0,1,1
1,4,0,3,1
1,5,0,7,1
1,6,0,15,1
1,7,0,5,1
1,8,0,19,0
1,9,0,9,1
1,10,0,19,0
1,11,0,11,1
1,12,0,19,0
1,13,0,13,1
1,14,0,19,0
1,15,0,19,0
1,16,0,19,0
1,17,0,19,0
1,18,0,17,1
1,19,0,19,0
2,1,19,15,1
2,2,19,13,1
2,3,1,20,0
2,4,3,22,0
2,5,7,26,0
2,6,15,34,0
2,7,5,24,0
2,8,19,1,1
2,9,9,28,0
2,10,19,38,0
2,11,11,30,0
2,12,19,5,1
2,13,13,32,0
2,14,19,9,1
2,15,19,3,1
2,16,19,7,1
2,17,19,38,0
2,18,17,17,1
2,19,19,11,1
3,1,15,34,0
3,2,13,32,0
3,3,20,39,0
3,4,22,1,1
3,5,26,5,1
3,6,34,17,1
3,7,24,3,1
3,8,1,20,0
3,9,28,7,1
3,10,38,9,1
3,11,30,13,1
3,12,5,24,0
3,13,32,15,1
3,14,9,28,0
3,15,3,22,0
3,16,7,26,0
3,17,38,11,1
3,18,17,36,0
3,19,11,30,0
4,1,34,3,1
4,2,32,5,1
4,3,39,17,1
4,4,1,20,0
4,5,5,24,0
4,6,17,36,0
4,7,3,22,0
4,8,20,39,0
4,9,7,26,0
4,10,9,28,0
4,11,13,32,0
4,12,24,13,1
4,13,15,34,0
4,14,28,9,1
4,15,22,11,1
4,16,26,15,1
4,17,11,30,0
4,18,36,1,1
4,19,30,7,1
5,1,3,22,0
5,2,5,24,0
5,3,17,36,0
5,4,20,39,0
5,5,24,13,1
5,6,36,1,1
5,7,22,15,1
5,8,39,17,1
5,9,26,11,1
5,10,28,9,1
5,11,32,5,1
5,12,13,32,0
5,13,34,3,1
5,14,9,28,0
5,15,11,30,0
5,16,15,34,0
5,17,30,7,1
5,18,1,20,0
5,19,7,26,0
6,1,22,41,0
6,2,24,15,1
6,3,36,1,1
6,4,39,3,1
6,5,13,32,0
6,6,1,20,0
6,7,15,34,0
6,8,17,36,0
6,9,11,30,0
6,10,9,28,0
6,11,5,24,0
6,12,32,5,1
6,13,3,22,0
6,14,28,11,1
6,15,30,7,1
6,16,34,9,1
6,17,7,26,0
6,18,20,17,1
6,19,26,13,1
7,1,41,3,1
7,2,15,34,0
7,3,1,20,0
7,4,3,22,0
7,5,32,13,1
7,6,20,1,1
7,7,34,15,1
7,8,36,17,1
