round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,27804.9102,81.0000,14.5000,9,978.2110,0 -> 15 -> 15 -> 4 -> 4 -> 7 -> 7 -> 14 -> 14 -> 2 -> 2 -> 3 -> 3 -> 5 -> 5 -> 10 -> 10 -> 6 -> 6 -> 0
2,28099.4273,250.0000,20.5500,9,997.6248,0 -> 15 -> 15 -> 12 -> 12 -> 13 -> 13 -> 9 -> 9 -> 18 -> 18 -> 8 -> 8 -> 11 -> 11 -> 19 -> 19 -> 17 -> 17 -> 0
3,28245.7219,369.0000,20.6500,9,1177.2741,0 -> 7 -> 7 -> 20 -> 20 -> 1 -> 1 -> 5 -> 5 -> 3 -> 3 -> 2 -> 2 -> 4 -> 4 -> 16 -> 16 -> 14 -> 14 -> 0
4,28111.0780,369.0000,20.7500,9,1113.3625,0 -> 15 -> 15 -> 12 -> 12 -> 13 -> 13 -> 9 -> 9 -> 10 -> 10 -> 6 -> 6 -> 8 -> 8 -> 18 -> 18 -> 19 -> 19 -> 0
5,28236.2447,373.0000,20.6500,9,1125.4728,0 -> 7 -> 7 -> 11 -> 11 -> 5 -> 5 -> 1 -> 1 -> 20 -> 20 -> 4 -> 4 -> 2 -> 2 -> 3 -> 3 -> 17 -> 17 -> 0
6,28073.6125,371.0000,20.6500,9,1102.2863,0 -> 8 -> 8 -> 12 -> 12 -> 13 -> 13 -> 6 -> 6 -> 9 -> 9 -> 14 -> 14 -> 16 -> 16 -> 10 -> 10 -> 15 -> 15 -> 0
7,28227.8167,369.0000,20.7500,9,1111.9935,0 -> 3 -> 3 -> 11 -> 11 -> 5 -> 5 -> 18 -> 18 -> 20 -> 20 -> 1 -> 1 -> 19 -> 19 -> 4 -> 4 -> 7 -> 7 -> 0
8,28066.3214,371.0000,20.7500,9,1066.8537,0 -> 6 -> 6 -> 12 -> 12 -> 13 -> 13 -> 9 -> 9 -> 14 -> 14 -> 2 -> 2 -> 8 -> 8 -> 17 -> 17 -> 10 -> 10 -> 0
9,28157.3250,373.0000,20.6500,9,1007.1282,0 -> 16 -> 16 -> 18 -> 18 -> 19 -> 19 -> 11 -> 11 -> 20 -> 20 -> 1 -> 1 -> 3 -> 3 -> 5 -> 5 -> 15 -> 15 -> 0
10,27885.8952,371.0000,20.6500,9,1011.5615,0 -> 6 -> 6 -> 12 -> 12 -> 13 -> 13 -> 9 -> 9 -> 14 -> 14 -> 2 -> 2 -> 8 -> 8 -> 4 -> 4 -> 7 -> 7 -> 0
11,28267.7039,369.0000,20.7500,9,1080.8272,0 -> 17 -> 17 -> 10 -> 10 -> 5 -> 5 -> 1 -> 1 -> 19 -> 19 -> 18 -> 18 -> 20 -> 20 -> 11 -> 11 -> 16 -> 16 -> 0
12,27970.5885,373.0000,20.6500,9,1020.5060,0 -> 8 -> 8 -> 15 -> 15 -> 14 -> 14 -> 2 -> 2 -> 3 -> 3 -> 9 -> 9 -> 13 -> 13 -> 12 -> 12 -> 6 -> 6 -> 0
13,28015.4179,371.0000,20.6500,9,1054.1269,0 -> 17 -> 17 -> 4 -> 4 -> 19 -> 19 -> 1 -> 1 -> 20 -> 20 -> 18 -> 18 -> 5 -> 5 -> 10 -> 10 -> 7 -> 7 -> 0
14,28212.6441,371.0000,20.6500,9,1075.3909,0 -> 15 -> 15 -> 11 -> 11 -> 8 -> 8 -> 2 -> 2 -> 3 -> 3 -> 9 -> 9 -> 13 -> 13 -> 14 -> 14 -> 16 -> 16 -> 0
15,28223.1221,371.0000,20.6500,9,1146.9536,0 -> 6 -> 6 -> 12 -> 12 -> 5 -> 5 -> 1 -> 1 -> 20 -> 20 -> 18 -> 18 -> 19 -> 19 -> 4 -> 4 -> 17 -> 17 -> 0
16,28133.6736,369.0000,20.7500,9,878.4574,0 -> 2 -> 2 -> 14 -> 14 -> 7 -> 7 -> 10 -> 10 -> 9 -> 9 -> 3 -> 3 -> 11 -> 11 -> 8 -> 8 -> 15 -> 15 -> 0
17,28090.4421,373.0000,20.6500,9,1102.3448,0 -> 6 -> 6 -> 13 -> 13 -> 12 -> 12 -> 20 -> 20 -> 1 -> 1 -> 19 -> 19 -> 18 -> 18 -> 5 -> 5 -> 16 -> 16 -> 0
18,28017.3974,369.0000,20.7500,9,999.4600,0 -> 8 -> 8 -> 14 -> 14 -> 2 -> 2 -> 4 -> 4 -> 7 -> 7 -> 10 -> 10 -> 9 -> 9 -> 3 -> 3 -> 17 -> 17 -> 0
19,27982.6641,373.0000,20.6500,9,1103.2427,0 -> 6 -> 6 -> 12 -> 12 -> 13 -> 13 -> 1 -> 1 -> 19 -> 19 -> 11 -> 11 -> 20 -> 20 -> 18 -> 18 -> 15 -> 15 -> 0
20,28028.0917,369.0000,20.7500,9,1117.9682,0 -> 8 -> 8 -> 16 -> 16 -> 14 -> 14 -> 5 -> 5 -> 10 -> 10 -> 7 -> 7 -> 4 -> 4 -> 2 -> 2 -> 3 -> 3 -> 0
21,28238.7400,373.0000,20.6500,9,1162.2635,0 -> 17 -> 17 -> 1 -> 1 -> 19 -> 19 -> 11 -> 11 -> 20 -> 20 -> 9 -> 9 -> 13 -> 13 -> 12 -> 12 -> 6 -> 6 -> 0
22,28081.0856,369.0000,20.7500,9,1028.7462,0 -> 7 -> 7 -> 18 -> 18 -> 2 -> 2 -> 8 -> 8 -> 14 -> 14 -> 16 -> 16 -> 10 -> 10 -> 5 -> 5 -> 15 -> 15 -> 0
23,28249.6648,373.0000,20.6500,9,1184.7587,0 -> 3 -> 3 -> 9 -> 9 -> 13 -> 13 -> 4 -> 4 -> 19 -> 19 -> 11 -> 11 -> 20 -> 20 -> 1 -> 1 -> 17 -> 17 -> 0
24,28066.3936,371.0000,20.6500,9,1023.0025,0 -> 7 -> 7 -> 12 -> 12 -> 10 -> 10 -> 16 -> 16 -> 18 -> 18 -> 8 -> 8 -> 2 -> 2 -> 14 -> 14 -> 6 -> 6 -> 0
25,28098.8044,371.0000,20.6500,9,1138.0230,0 -> 15 -> 15 -> 5 -> 5 -> 3 -> 3 -> 9 -> 9 -> 13 -> 13 -> 4 -> 4 -> 20 -> 20 -> 11 -> 11 -> 19 -> 19 -> 0
26,28316.4421,369.0000,20.7500,9,969.5296,0 -> 16 -> 16 -> 10 -> 10 -> 12 -> 12 -> 7 -> 7 -> 14 -> 14 -> 1 -> 1 -> 8 -> 8 -> 18 -> 18 -> 17 -> 17 -> 0
27,27964.8853,373.0000,20.6500,9,1090.0013,0 -> 15 -> 15 -> 4 -> 4 -> 20 -> 20 -> 2 -> 2 -> 5 -> 5 -> 3 -> 3 -> 9 -> 9 -> 13 -> 13 -> 6 -> 6 -> 0
28,28342.7847,371.0000,20.6500,9,947.7276,0 -> 8 -> 8 -> 1 -> 1 -> 14 -> 14 -> 16 -> 16 -> 19 -> 19 -> 11 -> 11 -> 12 -> 12 -> 10 -> 10 -> 7 -> 7 -> 0
29,28130.6514,371.0000,20.6500,9,1079.8150,0 -> 17 -> 17 -> 5 -> 5 -> 4 -> 4 -> 2 -> 2 -> 3 -> 3 -> 9 -> 9 -> 20 -> 20 -> 18 -> 18 -> 15 -> 15 -> 0
30,28144.5787,371.0000,20.6500,9,947.4017,0 -> 16 -> 16 -> 8 -> 8 -> 11 -> 11 -> 19 -> 19 -> 1 -> 1 -> 14 -> 14 -> 12 -> 12 -> 13 -> 13 -> 6 -> 6 -> 0
