round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,30500.0127,81.0000,18.4000,9,529.1266,0 -> 1 -> 1 -> 133 -> 133 -> 110 -> 110 -> 141 -> 141 -> 125 -> 125 -> 119 -> 119 -> 144 -> 144 -> 149 -> 149 -> 105 -> 105 -> 0
2,31689.0051,250.0000,35.6733,9,575.7468,0 -> 1 -> 1 -> 40 -> 40 -> 111 -> 111 -> 35 -> 35 -> 140 -> 140 -> 124 -> 124 -> 71 -> 71 -> 17 -> 17 -> 7 -> 7 -> 0
3,31338.6007,371.0000,52.1400,9,639.2463,0 -> 133 -> 133 -> 110 -> 110 -> 141 -> 141 -> 136 -> 136 -> 105 -> 105 -> 149 -> 149 -> 21 -> 21 -> 104 -> 104 -> 14 -> 14 -> 0
4,32626.3012,469.0000,67.9533,9,676.1194,0 -> 1 -> 1 -> 40 -> 40 -> 111 -> 111 -> 35 -> 35 -> 140 -> 140 -> 85 -> 85 -> 97 -> 97 -> 80 -> 80 -> 12 -> 12 -> 0
5,35521.5500,725.0000,82.0600,9,914.6165,0 -> 133 -> 133 -> 109 -> 109 -> 56 -> 56 -> 114 -> 114 -> 25 -> 25 -> 88 -> 88 -> 38 -> 38 -> 76 -> 76 -> 51 -> 51 -> 0
6,30627.8862,611.0000,96.9267,9,545.7614,0 -> 1 -> 1 -> 125 -> 125 -> 119 -> 119 -> 144 -> 144 -> 149 -> 149 -> 105 -> 105 -> 136 -> 136 -> 110 -> 110 -> 141 -> 141 -> 0
7,35313.3711,1029.0000,109.0067,9,880.7265,0 -> 133 -> 133 -> 147 -> 147 -> 54 -> 54 -> 24 -> 24 -> 62 -> 62 -> 41 -> 41 -> 72 -> 72 -> 47 -> 47 -> 132 -> 132 -> 0
8,32305.0073,826.0000,122.4400,9,609.5077,0 -> 1 -> 1 -> 40 -> 40 -> 111 -> 111 -> 35 -> 35 -> 140 -> 140 -> 124 -> 124 -> 71 -> 71 -> 17 -> 17 -> 64 -> 64 -> 0
9,35729.7404,1412.0000,131.9667,9,1068.9387,0 -> 75 -> 75 -> 7 -> 7 -> 148 -> 148 -> 53 -> 53 -> 31 -> 31 -> 15 -> 15 -> 100 -> 100 -> 121 -> 121 -> 28 -> 28 -> 0
10,31540.7976,736.0000,146.0000,9,613.3669,0 -> 1 -> 1 -> 133 -> 133 -> 110 -> 110 -> 141 -> 141 -> 125 -> 125 -> 119 -> 119 -> 144 -> 144 -> 21 -> 21 -> 104 -> 104 -> 0
11,40596.4058,1516.0000,154.8333,9,1101.8350,0 -> 66 -> 66 -> 14 -> 14 -> 97 -> 97 -> 80 -> 80 -> 12 -> 12 -> 150 -> 150 -> 120 -> 120 -> 26 -> 26 -> 63 -> 63 -> 0
12,30314.3203,839.0000,168.1800,9,613.7270,0 -> 1 -> 1 -> 40 -> 40 -> 111 -> 111 -> 35 -> 35 -> 140 -> 140 -> 85 -> 85 -> 105 -> 105 -> 136 -> 136 -> 149 -> 149 -> 0
13,38303.7544,1623.0000,176.3000,9,1008.1249,0 -> 109 -> 109 -> 56 -> 56 -> 114 -> 114 -> 25 -> 25 -> 88 -> 88 -> 38 -> 38 -> 134 -> 134 -> 131 -> 131 -> 94 -> 94 -> 0
14,34366.4008,974.0000,188.7467,9,822.5749,0 -> 133 -> 133 -> 110 -> 110 -> 141 -> 141 -> 125 -> 125 -> 119 -> 119 -> 144 -> 144 -> 147 -> 147 -> 95 -> 95 -> 132 -> 132 -> 0
15,45669.8729,2264.0000,192.5933,9,1045.2566,0 -> 1 -> 1 -> 96 -> 96 -> 92 -> 92 -> 129 -> 129 -> 113 -> 113 -> 48 -> 48 -> 145 -> 145 -> 2 -> 2 -> 4 -> 4 -> 0
16,62041.5000,2646.0000,193.8933,9,1392.4913,0 -> 93 -> 93 -> 108 -> 108 -> 87 -> 87 -> 39 -> 39 -> 123 -> 123 -> 128 -> 128 -> 89 -> 89 -> 43 -> 43 -> 22 -> 22 -> 0
17,31689.0051,1088.0000,205.5800,9,575.7468,0 -> 1 -> 1 -> 40 -> 40 -> 111 -> 111 -> 35 -> 35 -> 140 -> 140 -> 124 -> 124 -> 71 -> 71 -> 17 -> 17 -> 7 -> 7 -> 0
18,31338.6007,990.0000,217.9200,9,639.2463,0 -> 133 -> 133 -> 110 -> 110 -> 141 -> 141 -> 136 -> 136 -> 105 -> 105 -> 149 -> 149 -> 21 -> 21 -> 104 -> 104 -> 14 -> 14 -> 0
19,52350.4933,2853.0000,217.8400,9,1209.9140,0 -> 1 -> 1 -> 34 -> 34 -> 46 -> 46 -> 139 -> 139 -> 99 -> 99 -> 20 -> 20 -> 82 -> 82 -> 18 -> 18 -> 106 -> 106 -> 0
20,34927.0642,1817.0000,224.6667,9,963.9401,0 -> 75 -> 75 -> 148 -> 148 -> 64 -> 64 -> 53 -> 53 -> 31 -> 31 -> 80 -> 80 -> 12 -> 12 -> 15 -> 15 -> 100 -> 100 -> 0
21,55599.4454,3157.0000,222.5600,9,1311.1958,0 -> 1 -> 1 -> 61 -> 61 -> 142 -> 142 -> 55 -> 55 -> 19 -> 19 -> 5 -> 5 -> 116 -> 116 -> 27 -> 27 -> 86 -> 86 -> 0
22,35521.5500,1751.0000,229.8267,9,914.6165,0 -> 133 -> 133 -> 109 -> 109 -> 56 -> 56 -> 114 -> 114 -> 25 -> 25 -> 88 -> 88 -> 38 -> 38 -> 76 -> 76 -> 51 -> 51 -> 0
23,33312.0371,1748.0000,237.1133,9,835.9688,0 -> 40 -> 40 -> 111 -> 111 -> 35 -> 35 -> 140 -> 140 -> 85 -> 85 -> 97 -> 97 -> 66 -> 66 -> 54 -> 54 -> 24 -> 24 -> 0
24,30627.8862,1206.0000,248.0133,9,545.7614,0 -> 1 -> 1 -> 125 -> 125 -> 119 -> 119 -> 144 -> 144 -> 149 -> 149 -> 105 -> 105 -> 136 -> 136 -> 110 -> 110 -> 141 -> 141 -> 0
25,60439.3565,4185.0000,239.0533,9,1304.3775,0 -> 79 -> 79 -> 91 -> 91 -> 57 -> 57 -> 23 -> 23 -> 29 -> 29 -> 135 -> 135 -> 77 -> 77 -> 146 -> 146 -> 33 -> 33 -> 0
26,59698.8510,4356.0000,228.9533,9,1322.6379,0 -> 90 -> 90 -> 59 -> 59 -> 83 -> 83 -> 118 -> 118 -> 32 -> 32 -> 115 -> 115 -> 70 -> 70 -> 8 -> 8 -> 65 -> 65 -> 0
27,46439.0814,2651.0000,230.2200,9,1235.3224,0 -> 1 -> 1 -> 133 -> 133 -> 62 -> 62 -> 41 -> 41 -> 72 -> 72 -> 47 -> 47 -> 132 -> 132 -> 95 -> 95 -> 126 -> 126 -> 0
28,51366.9409,2482.0000,232.6133,9,1169.5787,0 -> 36 -> 36 -> 113 -> 113 -> 129 -> 129 -> 48 -> 48 -> 96 -> 96 -> 92 -> 92 -> 145 -> 145 -> 2 -> 2 -> 4 -> 4 -> 0
29,69140.2329,4509.0000,221.4933,9,1468.9024,0 -> 74 -> 74 -> 103 -> 103 -> 49 -> 49 -> 106 -> 106 -> 45 -> 45 -> 69 -> 69 -> 143 -> 143 -> 130 -> 130 -> 13 -> 13 -> 0
30,31689.0051,1576.0000,229.9267,9,575.7468,0 -> 1 -> 1 -> 40 -> 40 -> 111 -> 111 -> 35 -> 35 -> 140 -> 140 -> 124 -> 124 -> 71 -> 71 -> 17 -> 17 -> 7 -> 7 -> 0
