round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,33451.9451,81.0000,18.4000,9,763.9298,0 -> 62 -> 62 -> 73 -> 73 -> 127 -> 127 -> 36 -> 36 -> 40 -> 40 -> 6 -> 6 -> 84 -> 84 -> 118 -> 118 -> 114 -> 114 -> 0
2,33831.2492,240.0000,35.7400,9,866.8454,0 -> 62 -> 62 -> 73 -> 73 -> 127 -> 127 -> 18 -> 18 -> 66 -> 66 -> 149 -> 149 -> 141 -> 141 -> 60 -> 60 -> 105 -> 105 -> 0
3,31197.8581,342.0000,52.4000,9,739.5414,0 -> 62 -> 62 -> 117 -> 117 -> 36 -> 36 -> 40 -> 40 -> 6 -> 6 -> 84 -> 84 -> 118 -> 118 -> 136 -> 136 -> 14 -> 14 -> 0
4,37009.6714,351.0000,69.0000,9,961.9903,0 -> 62 -> 62 -> 73 -> 73 -> 127 -> 127 -> 18 -> 18 -> 66 -> 66 -> 149 -> 149 -> 141 -> 141 -> 60 -> 60 -> 109 -> 109 -> 0
5,38880.3523,706.0000,83.2333,9,971.2767,0 -> 62 -> 62 -> 146 -> 146 -> 3 -> 3 -> 33 -> 33 -> 76 -> 76 -> 80 -> 80 -> 55 -> 55 -> 63 -> 63 -> 57 -> 57 -> 0
6,37276.7876,558.0000,98.4533,9,945.4363,0 -> 62 -> 62 -> 117 -> 117 -> 36 -> 36 -> 40 -> 40 -> 6 -> 6 -> 84 -> 84 -> 118 -> 118 -> 114 -> 114 -> 29 -> 29 -> 0
7,41646.4432,541.0000,113.7867,9,1060.1213,0 -> 62 -> 62 -> 73 -> 73 -> 127 -> 127 -> 18 -> 18 -> 66 -> 66 -> 149 -> 149 -> 141 -> 141 -> 60 -> 60 -> 116 -> 116 -> 0
8,41834.9714,800.0000,127.3933,9,1084.3119,0 -> 62 -> 62 -> 136 -> 136 -> 14 -> 14 -> 3 -> 3 -> 33 -> 33 -> 76 -> 76 -> 71 -> 71 -> 5 -> 5 -> 142 -> 142 -> 0
9,53644.9405,1314.0000,137.5733,9,1291.5457,0 -> 62 -> 62 -> 124 -> 124 -> 128 -> 128 -> 139 -> 139 -> 15 -> 15 -> 110 -> 110 -> 140 -> 140 -> 89 -> 89 -> 86 -> 86 -> 0
10,37826.2155,740.0000,151.5800,9,1103.5889,0 -> 62 -> 62 -> 73 -> 73 -> 127 -> 127 -> 36 -> 36 -> 40 -> 40 -> 6 -> 6 -> 117 -> 117 -> 146 -> 146 -> 122 -> 122 -> 0
11,59572.5083,1254.0000,162.1600,9,1585.8177,0 -> 62 -> 62 -> 111 -> 111 -> 54 -> 54 -> 57 -> 57 -> 63 -> 63 -> 55 -> 55 -> 80 -> 80 -> 38 -> 38 -> 25 -> 25 -> 0
12,58347.3080,1158.0000,173.3800,9,1440.5100,0 -> 62 -> 62 -> 18 -> 18 -> 66 -> 66 -> 149 -> 149 -> 141 -> 141 -> 105 -> 105 -> 109 -> 109 -> 133 -> 133 -> 26 -> 26 -> 0
13,56336.6817,1322.0000,183.5067,9,1390.5078,0 -> 62 -> 62 -> 84 -> 84 -> 118 -> 118 -> 114 -> 114 -> 29 -> 29 -> 139 -> 139 -> 90 -> 90 -> 61 -> 61 -> 94 -> 94 -> 0
14,31122.0391,807.0000,197.0667,9,708.8511,0 -> 73 -> 73 -> 127 -> 127 -> 36 -> 36 -> 40 -> 40 -> 6 -> 6 -> 117 -> 117 -> 136 -> 136 -> 14 -> 14 -> 3 -> 3 -> 0
15,130336.8379,2245.0000,201.0400,9,2049.5529,0 -> 62 -> 62 -> 13 -> 13 -> 45 -> 45 -> 95 -> 95 -> 39 -> 39 -> 85 -> 85 -> 1 -> 1 -> 129 -> 129 -> 67 -> 67 -> 0
16,55585.6152,1305.0000,211.2800,9,1364.8301,0 -> 33 -> 33 -> 76 -> 76 -> 80 -> 80 -> 55 -> 55 -> 63 -> 63 -> 71 -> 71 -> 5 -> 5 -> 142 -> 142 -> 107 -> 107 -> 0
17,76366.2731,1573.0000,219.7333,9,1705.8455,0 -> 62 -> 62 -> 146 -> 146 -> 3 -> 3 -> 14 -> 14 -> 136 -> 136 -> 87 -> 87 -> 72 -> 72 -> 27 -> 27 -> 100 -> 100 -> 0
18,33435.7618,986.0000,232.1000,9,879.5304,0 -> 60 -> 60 -> 141 -> 141 -> 149 -> 149 -> 66 -> 66 -> 18 -> 18 -> 73 -> 73 -> 127 -> 127 -> 36 -> 36 -> 40 -> 40 -> 0
19,42524.0507,1252.0000,242.6933,9,1112.5808,0 -> 62 -> 62 -> 117 -> 117 -> 84 -> 84 -> 118 -> 118 -> 114 -> 114 -> 124 -> 124 -> 128 -> 128 -> 15 -> 15 -> 110 -> 110 -> 0
20,102253.0496,3330.0000,239.4333,9,1856.4761,0 -> 112 -> 112 -> 69 -> 69 -> 120 -> 120 -> 4 -> 4 -> 21 -> 21 -> 43 -> 43 -> 64 -> 64 -> 101 -> 101 -> 125 -> 125 -> 0
21,32222.6532,651.0000,254.0333,9,737.3585,0 -> 62 -> 62 -> 6 -> 6 -> 40 -> 40 -> 36 -> 36 -> 117 -> 117 -> 136 -> 136 -> 14 -> 14 -> 3 -> 3 -> 33 -> 33 -> 0
22,95434.8113,3350.0000,250.6400,9,2016.9739,0 -> 106 -> 106 -> 108 -> 108 -> 10 -> 10 -> 100 -> 100 -> 35 -> 35 -> 99 -> 99 -> 132 -> 132 -> 31 -> 31 -> 78 -> 78 -> 0
23,36759.4352,1025.0000,262.7467,9,933.0759,0 -> 62 -> 62 -> 73 -> 73 -> 127 -> 127 -> 18 -> 18 -> 66 -> 66 -> 149 -> 149 -> 141 -> 141 -> 105 -> 105 -> 109 -> 109 -> 0
24,90967.8580,3787.0000,256.4400,9,2177.5373,0 -> 91 -> 91 -> 97 -> 97 -> 23 -> 23 -> 58 -> 58 -> 52 -> 52 -> 53 -> 53 -> 28 -> 28 -> 103 -> 103 -> 26 -> 26 -> 0
25,36875.9480,1708.0000,263.9933,9,1008.5750,0 -> 62 -> 62 -> 146 -> 146 -> 76 -> 76 -> 80 -> 80 -> 122 -> 122 -> 111 -> 111 -> 57 -> 57 -> 63 -> 63 -> 55 -> 55 -> 0
26,62850.8961,2251.0000,267.9267,9,1683.3456,0 -> 116 -> 116 -> 133 -> 133 -> 13 -> 13 -> 45 -> 45 -> 95 -> 95 -> 39 -> 39 -> 86 -> 86 -> 61 -> 61 -> 90 -> 90 -> 0
27,37406.1772,1383.0000,277.6467,9,949.1923,0 -> 62 -> 62 -> 36 -> 36 -> 40 -> 40 -> 6 -> 6 -> 84 -> 84 -> 118 -> 118 -> 114 -> 114 -> 29 -> 29 -> 139 -> 139 -> 0
