round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,27774.9516,81.0000,15.4000,9,1004.3550,0 -> 21 -> 21 -> 19 -> 19 -> 18 -> 18 -> 20 -> 20 -> 17 -> 17 -> 14 -> 14 -> 5 -> 5 -> 10 -> 10 -> 6 -> 6 -> 0
2,27976.1268,252.0000,23.9600,9,916.2144,0 -> 15 -> 15 -> 4 -> 4 -> 8 -> 8 -> 2 -> 2 -> 23 -> 23 -> 13 -> 13 -> 12 -> 12 -> 3 -> 3 -> 7 -> 7 -> 0
3,28310.6263,417.0000,25.9200,9,937.5038,0 -> 21 -> 21 -> 24 -> 24 -> 22 -> 22 -> 9 -> 9 -> 11 -> 11 -> 19 -> 19 -> 1 -> 1 -> 25 -> 25 -> 16 -> 16 -> 0
4,27892.3297,464.0000,26.0000,9,1077.8842,0 -> 8 -> 8 -> 18 -> 18 -> 15 -> 15 -> 20 -> 20 -> 17 -> 17 -> 14 -> 14 -> 5 -> 5 -> 10 -> 10 -> 6 -> 6 -> 0
5,28076.0235,468.0000,25.9200,9,1106.8421,0 -> 23 -> 23 -> 3 -> 3 -> 7 -> 7 -> 4 -> 4 -> 2 -> 2 -> 12 -> 12 -> 13 -> 13 -> 24 -> 24 -> 21 -> 21 -> 0
6,28212.8442,464.0000,26.0000,9,944.1836,0 -> 15 -> 15 -> 25 -> 25 -> 9 -> 9 -> 11 -> 11 -> 19 -> 19 -> 1 -> 1 -> 22 -> 22 -> 16 -> 16 -> 8 -> 8 -> 0
7,27967.4570,468.0000,25.9200,9,1015.1228,0 -> 6 -> 6 -> 14 -> 14 -> 23 -> 23 -> 18 -> 18 -> 20 -> 20 -> 17 -> 17 -> 10 -> 10 -> 5 -> 5 -> 3 -> 3 -> 0
8,28105.9986,466.0000,25.9200,9,1188.6167,0 -> 25 -> 25 -> 2 -> 2 -> 4 -> 4 -> 15 -> 15 -> 12 -> 12 -> 7 -> 7 -> 13 -> 13 -> 24 -> 24 -> 21 -> 21 -> 0
9,28049.7139,464.0000,26.0000,9,1024.3910,0 -> 16 -> 16 -> 8 -> 8 -> 1 -> 1 -> 19 -> 19 -> 11 -> 11 -> 23 -> 23 -> 9 -> 9 -> 22 -> 22 -> 6 -> 6 -> 0
10,28217.2266,464.0000,26.0800,9,943.6437,0 -> 25 -> 25 -> 18 -> 18 -> 20 -> 20 -> 3 -> 3 -> 17 -> 17 -> 14 -> 14 -> 5 -> 5 -> 10 -> 10 -> 15 -> 15 -> 0
11,27981.0669,470.0000,25.9200,9,1062.7047,0 -> 7 -> 7 -> 4 -> 4 -> 16 -> 16 -> 8 -> 8 -> 2 -> 2 -> 12 -> 12 -> 13 -> 13 -> 24 -> 24 -> 21 -> 21 -> 0
12,28010.2569,466.0000,25.9200,9,1026.7386,0 -> 6 -> 6 -> 18 -> 18 -> 19 -> 19 -> 11 -> 11 -> 22 -> 22 -> 1 -> 1 -> 23 -> 23 -> 9 -> 9 -> 25 -> 25 -> 0
13,27958.2147,464.0000,26.0000,9,977.0237,0 -> 7 -> 7 -> 20 -> 20 -> 17 -> 17 -> 14 -> 14 -> 16 -> 16 -> 3 -> 3 -> 5 -> 5 -> 10 -> 10 -> 15 -> 15 -> 0
14,27901.1530,468.0000,25.9200,9,1115.1427,0 -> 21 -> 21 -> 18 -> 18 -> 8 -> 8 -> 4 -> 4 -> 2 -> 2 -> 12 -> 12 -> 13 -> 13 -> 24 -> 24 -> 6 -> 6 -> 0
15,28139.3766,466.0000,25.9200,9,1012.8177,0 -> 19 -> 19 -> 11 -> 11 -> 20 -> 20 -> 25 -> 25 -> 9 -> 9 -> 23 -> 23 -> 1 -> 1 -> 22 -> 22 -> 7 -> 7 -> 0
16,27961.1129,466.0000,25.9200,9,1092.4609,0 -> 14 -> 14 -> 16 -> 16 -> 3 -> 3 -> 17 -> 17 -> 10 -> 10 -> 5 -> 5 -> 15 -> 15 -> 18 -> 18 -> 21 -> 21 -> 0
17,28007.6386,462.0000,26.0800,9,1140.8757,0 -> 25 -> 25 -> 2 -> 2 -> 8 -> 8 -> 4 -> 4 -> 19 -> 19 -> 24 -> 24 -> 13 -> 13 -> 12 -> 12 -> 6 -> 6 -> 0
18,28047.5350,470.0000,25.9200,9,907.9347,0 -> 7 -> 7 -> 14 -> 14 -> 9 -> 9 -> 23 -> 23 -> 1 -> 1 -> 20 -> 20 -> 11 -> 11 -> 22 -> 22 -> 16 -> 16 -> 0
19,27924.2082,466.0000,25.9200,9,1093.4100,0 -> 3 -> 3 -> 2 -> 2 -> 25 -> 25 -> 17 -> 17 -> 10 -> 10 -> 5 -> 5 -> 15 -> 15 -> 18 -> 18 -> 21 -> 21 -> 0
20,27982.2853,466.0000,25.9200,9,1017.1035,0 -> 6 -> 6 -> 12 -> 12 -> 13 -> 13 -> 24 -> 24 -> 19 -> 19 -> 4 -> 4 -> 8 -> 8 -> 14 -> 14 -> 7 -> 7 -> 0
21,28221.9582,464.0000,26.0000,9,1104.4487,0 -> 23 -> 23 -> 11 -> 11 -> 20 -> 20 -> 16 -> 16 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 1 -> 1 -> 3 -> 3 -> 0
22,27996.0084,468.0000,25.9200,9,997.4915,0 -> 15 -> 15 -> 5 -> 5 -> 17 -> 17 -> 6 -> 6 -> 12 -> 12 -> 10 -> 10 -> 2 -> 2 -> 18 -> 18 -> 21 -> 21 -> 0
23,28081.3733,466.0000,25.9200,9,1007.2753,0 -> 7 -> 7 -> 14 -> 14 -> 24 -> 24 -> 13 -> 13 -> 23 -> 23 -> 11 -> 11 -> 19 -> 19 -> 4 -> 4 -> 8 -> 8 -> 0
24,27922.7515,462.0000,26.0800,9,974.6386,0 -> 15 -> 15 -> 25 -> 25 -> 9 -> 9 -> 3 -> 3 -> 16 -> 16 -> 20 -> 20 -> 1 -> 1 -> 22 -> 22 -> 6 -> 6 -> 0
25,27979.7998,470.0000,25.9200,9,1011.7452,0 -> 21 -> 21 -> 18 -> 18 -> 7 -> 7 -> 12 -> 12 -> 14 -> 14 -> 2 -> 2 -> 10 -> 10 -> 5 -> 5 -> 17 -> 17 -> 0
26,28096.2656,466.0000,25.9200,9,1080.2190,0 -> 25 -> 25 -> 8 -> 8 -> 24 -> 24 -> 13 -> 13 -> 23 -> 23 -> 11 -> 11 -> 19 -> 19 -> 4 -> 4 -> 15 -> 15 -> 0
27,27844.5614,466.0000,25.9200,9,1035.8822,0 -> 21 -> 21 -> 18 -> 18 -> 20 -> 20 -> 1 -> 1 -> 22 -> 22 -> 16 -> 16 -> 3 -> 3 -> 9 -> 9 -> 6 -> 6 -> 0
28,28037.9706,466.0000,25.9200,9,1032.3030,0 -> 8 -> 8 -> 2 -> 2 -> 10 -> 10 -> 5 -> 5 -> 25 -> 25 -> 7 -> 7 -> 12 -> 12 -> 14 -> 14 -> 17 -> 17 -> 0
29,28057.2031,464.0000,26.0000,9,1120.7933,0 -> 19 -> 19 -> 15 -> 15 -> 23 -> 23 -> 11 -> 11 -> 20 -> 20 -> 4 -> 4 -> 13 -> 13 -> 24 -> 24 -> 21 -> 21 -> 0
30,28052.6818,466.0000,26.0000,9,924.2876,0 -> 16 -> 16 -> 3 -> 3 -> 9 -> 9 -> 10 -> 10 -> 8 -> 8 -> 1 -> 1 -> 22 -> 22 -> 18 -> 18 -> 6 -> 6 -> 0
