round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,9,1
1,3,0,19,0
1,4,0,15,1
1,5,0,5,1
1,6,0,1,1
1,7,0,13,1
1,8,0,11,1
1,9,0,19,0
1,10,0,7,1
1,11,0,19,0
1,12,0,19,0
1,13,0,19,0
1,14,0,3,1
1,15,0,17,1
2,1,19,15,1
2,2,9,28,0
2,3,19,11,1
2,4,15,3,1
2,5,5,24,0
2,6,1,20,0
2,7,13,1,1
2,8,11,30,0
2,9,19,5,1
2,10,7,26,0
2,11,19,9,1
2,12,19,13,1
2,13,19,7,1
2,14,3,22,0
2,15,17,17,1
3,1,15,3,1
3,2,28,13,1
3,3,11,30,0
3,4,3,22,0
3,5,24,5,1
3,6,20,1,1
3,7,1,20,0
3,8,30,17,1
3,9,5,24,0
3,10,26,15,1
3,11,9,28,0
3,12,13,9,1
3,13,7,26,0
3,14,22,11,1
3,15,17,7,1
4,1,3,22,0
4,2,13,17,1
4,3,30,15,1
4,4,22,9,1
4,5,5,24,0
4,6,1,20,0
4,7,20,1,1
4,8,17,11,1
4,9,24,5,1
4,10,15,3,1
4,11,28,13,1
4,12,9,28,0
4,13,26,7,1
4,14,11,30,0
4,15,7,26,0
5,1,22,15,1
5,2,17,11,1
5,3,15,5,1
5,4,9,28,0
5,5,24,7,1
5,6,20,1,1
5,7,1,20,0
5,8,11,13,1
5,9,5,24,0
5,10,3,22,0
5,11,13,32,0
5,12,28,3,1
5,13,7,26,0
5,14,30,9,1
5,15,26,17,1
6,1,15,11,1
6,2,11,30,0
6,3,5,24,0
6,4,28,3,1
6,5,7,26,0
6,6,1,20,0
6,7,20,1,1
6,8,13,13,1
6,9,24,7,1
6,10,22,9,1
6,11,32,15,1
6,12,3,22,0
6,13,26,5,1
6,14,9,28,0
6,15,17,17,1
7,1,11,30,0
7,2,30,7,1
7,3,24,17,1
7,4,3,22,0
7,5,26,3,1
7,6,20,15,1
7,7,1,20,0
7,8,13,9,1
7,9,7,26,0
7,10,9,28,0
7,11,15,11,1
7,12,22,13,1
7,13,5,24,0
7,14,28,5,1
7,15,17,1,1
8,1,30,15,1
8,2,7,26,0
8,3,17,17,1
8,4,22,9,1
8,5,3,22,0
8,6,15,1,1
8,7,20,11,1
8,8,9,28,0
8,9,26,5,1
8,10,28,3,1
8,11,11,30,0
8,12,13,13,1
8,13,24,7,1
8,14,5,24,0
8,15,1,20,0
9,1,15,13,1
9,2,26,3,1
9,3,17,1,1
9,4,9,28,0
9,5,22,7,1
9,6,1,20,0
9,7,11,30,0
9,8,28,11,1
9,9,5,24,0
9,10,3,22,0
9,11,30,9,1
9,12,13,15,1
9,13,7,26,0
9,14,24,5,1
9,15,20,17,1
10,1,13,32,0
10,2,3,22,0
10,3,1,20,0
10,4,28,3,1
10,5,7,26,0
10,6,20,17,1
10,7,30,7,1
10,8,11,5,1
10,9,24,11,1
10,10,22,9,1
10,11,9,28,0
10,12,15,15,1
10,13,26,13,1
10,14,5,24,0
10,15,17,1,1
11,1,32,9,1
11,2,22,1,1
11,3,20,7,1
11,4,3,22,0
11,5,26,5,1
11,6,17,17,1
11,7,7,26,0
11,8,5,24,0
11,9,11,30,0
11,10,9,28,0
11,11,28,13,1
11,12,15,15,1
11,13,13,11,1
11,14,24,3,1
11,15,1,20,0
12,1,9,28,0
12,2,1,20,0
12,3,7,26,0
12,4,22,15,1
12,5,5,24,0
12,6,17,1,1
12,7,26,11,1
12,8,24,13,1
12,9,30,7,1
12,10,28,9,1
12,11,13,32,0
12,12,15,3,1
12,13,11,5,1
12,14,3,22,0
12,15,20,17,1
13,1,28,11,1
13,2,20,7,1
13,3,26,9,1
13,4,15,5,1
13,5,24,3,1
13,6,1,20,0
13,7,11,30,0
13,8,13,17,1
13,9,7,26,0
13,10,9,28,0
13,11,32,15,1
13,12,3,22,0
13,13,5,24,0
13,14,22,13,1
13,15,17,1,1
14,1,11,30,0
14,2,7,26,0
14,3,9,28,0
14,4,5,24,0
14,5,3,22,0
14,6,20,1,1
14,7,30,17,1
14,8,17,5,1
14,9,26,11,1
14,10,28,3,1
14,11,15,7,1
14,12,22,15,1
14,13,24,13,1
14,14,13,9,1
14,15,1,20,0
15,1,30,15,1
15,2,26,9,1
15,3,28,11,1
15,4,24,7,1
15,5,22,13,1
15,6,1,20,0
15,7,17,1,1
15,8,5,24,0
15,9,11,30,0
