round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,19,0
1,3,0,19,0
1,4,0,19,0
1,5,0,19,0
1,6,0,19,0
1,7,0,19,0
1,8,0,11,1
1,9,0,19,0
1,10,0,19,0
1,11,0,19,0
1,12,0,19,0
1,13,0,19,0
1,14,0,19,0
1,15,0,19,0
1,16,0,9,1
1,17,0,19,0
1,18,0,19,0
1,19,0,7,1
1,20,0,19,0
1,21,0,19,0
1,22,0,19,0
1,23,0,3,1
1,24,0,19,0
1,25,0,19,0
1,26,0,17,1
1,27,0,15,1
1,28,0,5,1
1,29,0,13,1
1,30,0,1,1
2,1,19,38,0
2,2,19,11,1
2,3,19,38,0
2,4,19,38,0
2,5,19,38,0
2,6,19,1,1
2,7,19,15,1
2,8,11,30,0
2,9,19,9,1
2,10,19,13,1
2,11,19,38,0
2,12,19,38,0
2,13,19,5,1
2,14,19,38,0
2,15,19,17,1
2,16,9,28,0
2,17,19,38,0
2,18,19,38,0
2,19,7,26,0
2,20,19,38,0
2,21,19,38,0
2,22,19,3,1
2,23,3,22,0
2,24,19,7,1
2,25,19,38,0
2,26,17,36,0
2,27,15,34,0
2,28,5,24,0
2,29,13,32,0
2,30,1,20,0
3,1,38,11,1
3,2,11,30,0
3,3,38,3,1
3,4,38,9,1
3,5,38,13,1
3,6,1,20,0
3,7,15,34,0
3,8,30,49,0
3,9,9,28,0
3,10,13,32,0
3,11,38,1,1
3,12,38,17,1
3,13,5,24,0
3,14,38,57,0
3,15,17,36,0
3,16,28,47,0
3,17,38,5,1
3,18,38,15,1
3,19,26,45,0
3,20,38,57,0
3,21,38,7,1
3,22,3,22,0
3,23,22,41,0
3,24,7,26,0
3,25,38,57,0
3,26,36,55,0
3,27,34,53,0
3,28,24,43,0
3,29,32,51,0
3,30,20,39,0
4,1,11,30,0
4,2,30,49,0
4,3,3,22,0
4,4,9,28,0
4,5,13,32,0
4,6,20,39,0
4,7,34,53,0
4,8,49,13,1
4,9,28,47,0
4,10,32,51,0
4,11,1,20,0
4,12,17,36,0
4,13,24,43,0
4,14,57,5,1
4,15,36,55,0
4,16,47,3,1
4,17,5,24,0
4,18,15,34,0
4,19,45,17,1
4,20,57,15,1
4,21,7,26,0
4,22,22,41,0
4,23,41,60,0
4,24,26,45,0
4,25,57,1,1
4,26,55,11,1
4,27,53,9,1
4,28,43,62,0
4,29,51,7,1
4,30,39,58,0
5,1,30,49,0
5,2,49,7,1
