round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,19,0
1,3,0,19,0
1,4,0,19,0
1,5,0,17,1
1,6,0,19,0
1,7,0,19,0
1,8,0,3,1
1,9,0,9,1
1,10,0,19,0
1,11,0,19,0
1,12,0,19,0
1,13,0,19,0
1,14,0,19,0
1,15,0,19,0
1,16,0,19,0
1,17,0,11,1
1,18,0,19,0
1,19,0,19,0
1,20,0,19,0
1,21,0,19,0
1,22,0,19,0
1,23,0,19,0
1,24,0,15,1
1,25,0,19,0
1,26,0,19,0
1,27,0,13,1
1,28,0,5,1
1,29,0,7,1
1,30,0,1,1
2,1,19,38,0
2,2,19,17,1
2,3,19,38,0
2,4,19,38,0
2,5,17,36,0
2,6,19,38,0
2,7,19,38,0
2,8,3,22,0
2,9,9,28,0
2,10,19,38,0
2,11,19,38,0
2,12,19,38,0
2,13,19,38,0
2,14,19,3,1
2,15,19,38,0
2,16,19,38,0
2,17,11,30,0
2,18,19,11,1
2,19,19,7,1
2,20,19,5,1
2,21,19,15,1
2,22,19,38,0
2,23,19,1,1
2,24,15,34,0
2,25,19,13,1
2,26,19,9,1
2,27,13,32,0
2,28,5,24,0
2,29,7,26,0
2,30,1,20,0
3,1,38,15,1
3,2,17,36,0
3,3,38,9,1
3,4,38,57,0
3,5,36,55,0
3,6,38,13,1
3,7,38,11,1
3,8,22,41,0
3,9,28,47,0
3,10,38,3,1
3,11,38,57,0
3,12,38,57,0
3,13,38,7,1
3,14,3,22,0
3,15,38,17,1
3,16,38,5,1
3,17,30,49,0
3,18,11,30,0
3,19,7,26,0
3,20,5,24,0
3,21,15,34,0
3,22,38,1,1
3,23,1,20,0
3,24,34,53,0
3,25,13,32,0
3,26,9,28,0
3,27,32,51,0
3,28,24,43,0
3,29,26,45,0
3,30,20,39,0
4,1,15,34,0
4,2,36,55,0
4,3,9,28,0
4,4,57,11,1
4,5,55,15,1
4,6,13,32,0
4,7,11,30,0
4,8,41,60,0
4,9,47,5,1
4,10,3,22,0
4,11,57,13,1
4,12,57,7,1
4,13,7,26,0
4,14,22,41,0
4,15,17,36,0
4,16,5,24,0
4,17,49,9,1
4,18,30,49,0
4,19,26,45,0
4,20,24,43,0
4,21,34,53,0
4,22,1,20,0
4,23,20,39,0
4,24,53,17,1
4,25,32,51,0
4,26,28,47,0
4,27,51,1,1
4,28,43,62,0
4,29,45,3,1
4,30,39,58,0
5,1,34,53,0
5,2,55,5,1
