round,sensor_id,aoi_before,aoi_after,visited
1,1,0,11,1
1,2,0,19,0
1,3,0,19,0
1,4,0,15,1
1,5,0,19,0
1,6,0,19,0
1,7,0,5,1
1,8,0,19,0
1,9,0,19,0
1,10,0,19,0
1,11,0,19,0
1,12,0,19,0
1,13,0,7,1
1,14,0,19,0
1,15,0,19,0
1,16,0,19,0
1,17,0,9,1
1,18,0,19,0
1,19,0,19,0
1,20,0,1,1
1,21,0,19,0
1,22,0,3,1
1,23,0,13,1
1,24,0,19,0
1,25,0,17,1
2,1,11,30,0
2,2,19,7,1
2,3,19,9,1
2,4,15,34,0
2,5,19,11,1
2,6,19,38,0
2,7,5,24,0
2,8,19,15,1
2,9,19,13,1
2,10,19,38,0
2,11,19,38,0
2,12,19,1,1
2,13,7,26,0
2,14,19,3,1
2,15,19,38,0
2,16,19,38,0
2,17,9,28,0
2,18,19,38,0
2,19,19,38,0
2,20,1,20,0
2,21,19,38,0
2,22,3,22,0
2,23,13,32,0
2,24,19,17,1
2,25,17,5,1
3,1,30,49,0
3,2,7,26,0
3,3,9,28,0
3,4,34,53,0
3,5,11,30,0
3,6,38,1,1
3,7,24,43,0
3,8,15,34,0
3,9,13,32,0
3,10,38,11,1
3,11,38,7,1
3,12,1,20,0
3,13,26,45,0
3,14,3,22,0
3,15,38,17,1
3,16,38,15,1
3,17,28,47,0
3,18,38,3,1
3,19,38,9,1
3,20,20,39,0
3,21,38,5,1
3,22,22,41,0
3,23,32,13,1
3,24,17,36,0
3,25,5,24,0
4,1,49,15,1
4,2,26,45,0
4,3,28,47,0
4,4,53,5,1
4,5,30,49,0
4,6,1,20,0
4,7,43,9,1
4,8,34,11,1
4,9,32,51,0
4,10,11,30,0
4,11,7,26,0
4,12,20,39,0
4,13,45,3,1
4,14,22,41,0
4,15,17,36,0
4,16,15,34,0
4,17,47,1,1
4,18,3,22,0
4,19,9,28,0
4,20,39,17,1
4,21,5,24,0
4,22,41,7,1
4,23,13,32,0
4,24,36,13,1
4,25,24,43,0
5,1,15,34,0
5,2,45,15,1
5,3,47,13,1
5,4,5,24,0
5,5,49,9,1
5,6,20,39,0
5,7,9,28,0
5,8,11,30,0
5,9,51,7,1
5,10,30,49,0
5,11,26,45,0
5,12,39,5,1
5,13,3,22,0
5,14,41,3,1
5,15,36,11,1
5,16,34,53,0
5,17,1,20,0
5,18,22,41,0
5,19,28,47,0
5,20,17,36,0
5,21,24,43,0
5,22,7,26,0
5,23,32,17,1
5,24,13,32,0
5,25,43,1,1
6,1,34,53,0
6,2,15,34,0
6,3,13,32,0
6,4,24,43,0
6,5,9,28,0
6,6,39,17,1
6,7,28,47,0
6,8,30,49,0
6,9,7,26,0
6,10,49,11,1
6,11,45,3,1
6,12,5,24,0
6,13,22,41,0
6,14,3,22,0
6,15,11,30,0
6,16,53,15,1
6,17,20,39,0
6,18,41,7,1
6,19,47,5,1
6,20,36,9,1
6,21,43,1,1
6,22,26,45,0
6,23,17,36,0
6,24,32,13,1
6,25,1,20,0
7,1,53,15,1
7,2,34,53,0
7,3,32,1,1
7,4,43,3,1
7,5,28,47,0
7,6,17,36,0
7,7,47,9,1
7,8,49,7,1
7,9,26,45,0
7,10,11,30,0
7,11,3,22,0
7,12,24,43,0
7,13,41,11,1
7,14,22,41,0
7,15,30,49,0
7,16,15,34,0
7,17,39,13,1
7,18,7,26,0
7,19,5,24,0
7,20,9,28,0
7,21,1,20,0
7,22,45,5,1
7,23,36,17,1
7,24,13,32,0
7,25,20,39,0
8,1,15,34,0
8,2,53,11,1
8,3,1,20,0
8,4,3,22,0
8,5,47,15,1
8,6,36,55,0
8,7,9,28,0
8,8,7,26,0
8,9,45,9,1
8,10,30,49,0
8,11,22,41,0
8,12,43,1,1
8,13,11,30,0
8,14,41,7,1
8,15,49,17,1
8,16,34,3,1
8,17,13,32,0
8,18,26,45,0
8,19,24,43,0
8,20,28,47,0
8,21,20,39,0
8,22,5,24,0
8,23,17,36,0
8,24,32,13,1
8,25,39,5,1
9,1,34,15,1
9,2,11,30,0
9,3,20,39,0
9,4,22,41,0
9,5,15,34,0
9,6,55,13,1
9,7,28,47,0
9,8,26,45,0
9,9,9,28,0
9,10,49,7,1
9,11,41,3,1
9,12,1,20,0
9,13,30,49,0
9,14,7,26,0
9,15,17,36,0
9,16,3,22,0
9,17,32,51,0
9,18,45,11,1
9,19,43,1,1
9,20,47,5,1
9,21,39,17,1
9,22,24,43,0
9,23,36,9,1
9,24,13,32,0
9,25,5,24,0
10,1,15,34,0
10,2,30,49,0
10,3,39,11,1
10,4,41,9,1
10,5,34,17,1
10,6,13,32,0
10,7,47,5,1
10,8,45,13,1
10,9,28,47,0
10,10,7,26,0
10,11,3,22,0
10,12,20,39,0
10,13,49,3,1
10,14,26,45,0
10,15,36,7,1
10,16,22,41,0
10,17,51,1,1
10,18,11,30,0
10,19,1,20,0
10,20,5,24,0
10,21,17,36,0
10,22,43,15,1
10,23,9,28,0
10,24,32,51,0
10,25,24,43,0
11,1,34,3,1
11,2,49,15,1
11,3,11,30,0
11,4,9,28,0
11,5,17,36,0
11,6,32,51,0
11,7,5,24,0
11,8,13,32,0
11,9,47,17,1
11,10,26,45,0
11,11,22,41,0
11,12,39,5,1
11,13,3,22,0
11,14,45,7,1
11,15,7,26,0
11,16,41,11,1
11,17,1,20,0
11,18,30,49,0
11,19,20,39,0
11,20,24,43,0
11,21,36,1,1
11,22,15,34,0
11,23,28,47,0
11,24,51,13,1
11,25,43,9,1
12,1,3,22,0
12,2,15,34,0
12,3,30,49,0
12,4,28,47,0
12,5,36,11,1
12,6,51,7,1
12,7,24,43,0
12,8,32,51,0
12,9,17,36,0
12,10,45,1,1
12,11,41,9,1
12,12,5,24,0
12,13,22,41,0
12,14,7,26,0
12,15,26,45,0
12,16,11,30,0
