round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,27817.8789,81.0000,15.4000,9,986.5987,0 -> 25 -> 25 -> 4 -> 4 -> 23 -> 23 -> 1 -> 1 -> 17 -> 17 -> 13 -> 13 -> 7 -> 7 -> 22 -> 22 -> 20 -> 20 -> 0
2,28226.6173,250.0000,24.0400,9,781.1971,0 -> 24 -> 24 -> 8 -> 8 -> 9 -> 9 -> 5 -> 5 -> 3 -> 3 -> 2 -> 2 -> 25 -> 25 -> 14 -> 14 -> 12 -> 12 -> 0
3,29294.3353,417.0000,26.0000,9,552.1944,0 -> 15 -> 15 -> 16 -> 16 -> 23 -> 23 -> 10 -> 10 -> 19 -> 19 -> 11 -> 11 -> 21 -> 21 -> 18 -> 18 -> 6 -> 6 -> 0
4,27934.0305,468.0000,25.9200,9,909.7073,0 -> 20 -> 20 -> 1 -> 1 -> 24 -> 24 -> 8 -> 8 -> 7 -> 7 -> 22 -> 22 -> 4 -> 4 -> 13 -> 13 -> 17 -> 17 -> 0
5,28666.2968,464.0000,26.0000,9,711.8865,0 -> 23 -> 23 -> 2 -> 2 -> 3 -> 3 -> 15 -> 15 -> 5 -> 5 -> 9 -> 9 -> 12 -> 12 -> 14 -> 14 -> 25 -> 25 -> 0
6,28804.8204,466.0000,26.0000,9,645.0261,0 -> 6 -> 6 -> 16 -> 16 -> 24 -> 24 -> 10 -> 10 -> 20 -> 20 -> 18 -> 18 -> 19 -> 19 -> 11 -> 11 -> 21 -> 21 -> 0
7,27905.9502,466.0000,26.0000,9,924.9187,0 -> 23 -> 23 -> 1 -> 1 -> 17 -> 17 -> 13 -> 13 -> 7 -> 7 -> 8 -> 8 -> 22 -> 22 -> 4 -> 4 -> 3 -> 3 -> 0
8,28640.1028,464.0000,26.0800,9,686.6675,0 -> 15 -> 15 -> 5 -> 5 -> 24 -> 24 -> 2 -> 2 -> 9 -> 9 -> 14 -> 14 -> 25 -> 25 -> 16 -> 16 -> 12 -> 12 -> 0
9,28529.1745,470.0000,25.9200,9,699.4941,0 -> 21 -> 21 -> 1 -> 1 -> 6 -> 6 -> 18 -> 18 -> 23 -> 23 -> 10 -> 10 -> 20 -> 20 -> 11 -> 11 -> 19 -> 19 -> 0
10,28100.3700,466.0000,25.9200,9,859.0753,0 -> 5 -> 5 -> 22 -> 22 -> 8 -> 8 -> 3 -> 3 -> 4 -> 4 -> 15 -> 15 -> 7 -> 7 -> 13 -> 13 -> 17 -> 17 -> 0
11,28305.8025,466.0000,25.9200,9,743.5323,0 -> 9 -> 9 -> 2 -> 2 -> 24 -> 24 -> 16 -> 16 -> 25 -> 25 -> 14 -> 14 -> 12 -> 12 -> 1 -> 1 -> 21 -> 21 -> 0
12,28764.4970,466.0000,25.9200,9,655.8652,0 -> 23 -> 23 -> 19 -> 19 -> 22 -> 22 -> 5 -> 5 -> 11 -> 11 -> 6 -> 6 -> 18 -> 18 -> 20 -> 20 -> 10 -> 10 -> 0
13,28052.5001,464.0000,26.0000,9,857.8452,0 -> 24 -> 24 -> 8 -> 8 -> 9 -> 9 -> 7 -> 7 -> 15 -> 15 -> 4 -> 4 -> 3 -> 3 -> 13 -> 13 -> 17 -> 17 -> 0
14,28389.5813,468.0000,25.9200,9,730.7997,0 -> 21 -> 21 -> 1 -> 1 -> 12 -> 12 -> 16 -> 16 -> 23 -> 23 -> 2 -> 2 -> 25 -> 25 -> 14 -> 14 -> 19 -> 19 -> 0
15,28600.2198,466.0000,25.9200,9,695.2548,0 -> 24 -> 24 -> 10 -> 10 -> 5 -> 5 -> 22 -> 22 -> 8 -> 8 -> 11 -> 11 -> 20 -> 20 -> 18 -> 18 -> 6 -> 6 -> 0
16,28118.5254,462.0000,26.0800,9,825.0954,0 -> 15 -> 15 -> 7 -> 7 -> 4 -> 4 -> 9 -> 9 -> 12 -> 12 -> 13 -> 13 -> 17 -> 17 -> 1 -> 1 -> 3 -> 3 -> 0
17,28474.1124,468.0000,26.0000,9,700.1069,0 -> 21 -> 21 -> 14 -> 14 -> 5 -> 5 -> 24 -> 24 -> 16 -> 16 -> 25 -> 25 -> 2 -> 2 -> 23 -> 23 -> 19 -> 19 -> 0
18,28294.6207,464.0000,26.0800,9,762.1420,0 -> 6 -> 6 -> 18 -> 18 -> 7 -> 7 -> 10 -> 10 -> 20 -> 20 -> 11 -> 11 -> 4 -> 4 -> 22 -> 22 -> 8 -> 8 -> 0
19,28409.4632,470.0000,25.9200,9,725.7054,0 -> 15 -> 15 -> 1 -> 1 -> 12 -> 12 -> 13 -> 13 -> 3 -> 3 -> 14 -> 14 -> 17 -> 17 -> 9 -> 9 -> 21 -> 21 -> 0
20,28517.1754,466.0000,25.9200,9,699.6434,0 -> 6 -> 6 -> 2 -> 2 -> 23 -> 23 -> 16 -> 16 -> 25 -> 25 -> 18 -> 18 -> 5 -> 5 -> 24 -> 24 -> 19 -> 19 -> 0
21,28186.4900,464.0000,26.0000,9,786.4737,0 -> 15 -> 15 -> 4 -> 4 -> 22 -> 22 -> 8 -> 8 -> 7 -> 7 -> 10 -> 10 -> 20 -> 20 -> 11 -> 11 -> 12 -> 12 -> 0
22,28178.2292,466.0000,26.0000,9,787.4755,0 -> 21 -> 21 -> 9 -> 9 -> 17 -> 17 -> 13 -> 13 -> 23 -> 23 -> 14 -> 14 -> 3 -> 3 -> 1 -> 1 -> 6 -> 6 -> 0
23,28653.5428,464.0000,26.0800,9,676.6011,0 -> 5 -> 5 -> 16 -> 16 -> 24 -> 24 -> 2 -> 2 -> 25 -> 25 -> 18 -> 18 -> 19 -> 19 -> 22 -> 22 -> 4 -> 4 -> 0
24,28439.5402,468.0000,26.0000,9,758.8604,0 -> 12 -> 12 -> 11 -> 11 -> 21 -> 21 -> 8 -> 8 -> 7 -> 7 -> 15 -> 15 -> 20 -> 20 -> 10 -> 10 -> 17 -> 17 -> 0
25,28189.9145,466.0000,26.0000,9,772.4161,0 -> 3 -> 3 -> 1 -> 1 -> 9 -> 9 -> 5 -> 5 -> 24 -> 24 -> 14 -> 14 -> 23 -> 23 -> 13 -> 13 -> 6 -> 6 -> 0
26,28821.7428,468.0000,25.9200,9,644.8899,0 -> 19 -> 19 -> 22 -> 22 -> 2 -> 2 -> 18 -> 18 -> 4 -> 4 -> 11 -> 11 -> 25 -> 25 -> 16 -> 16 -> 12 -> 12 -> 0
27,28114.4320,466.0000,25.9200,9,817.6310,0 -> 21 -> 21 -> 1 -> 1 -> 17 -> 17 -> 10 -> 10 -> 7 -> 7 -> 8 -> 8 -> 3 -> 3 -> 20 -> 20 -> 15 -> 15 -> 0
28,28339.6258,464.0000,26.0000,9,737.9229,0 -> 6 -> 6 -> 9 -> 9 -> 2 -> 2 -> 23 -> 23 -> 13 -> 13 -> 5 -> 5 -> 14 -> 14 -> 24 -> 24 -> 19 -> 19 -> 0
29,28507.2895,466.0000,26.0000,9,706.9127,0 -> 25 -> 25 -> 16 -> 16 -> 17 -> 17 -> 18 -> 18 -> 4 -> 4 -> 11 -> 11 -> 12 -> 12 -> 22 -> 22 -> 21 -> 21 -> 0
30,28119.6724,468.0000,25.9200,9,793.0246,0 -> 15 -> 15 -> 20 -> 20 -> 10 -> 10 -> 7 -> 7 -> 9 -> 9 -> 8 -> 8 -> 3 -> 3 -> 1 -> 1 -> 6 -> 6 -> 0
