round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,28272.0243,81.0000,15.4000,9,1198.4078,0 -> 19 -> 19 -> 2 -> 2 -> 17 -> 17 -> 1 -> 1 -> 14 -> 14 -> 7 -> 7 -> 22 -> 22 -> 25 -> 25 -> 24 -> 24 -> 0
2,28920.1377,252.0000,23.9600,9,1292.2908,0 -> 4 -> 4 -> 20 -> 20 -> 11 -> 11 -> 16 -> 16 -> 15 -> 15 -> 23 -> 23 -> 9 -> 9 -> 3 -> 3 -> 6 -> 6 -> 0
3,32055.0724,417.0000,25.9200,9,1486.1522,0 -> 19 -> 19 -> 5 -> 5 -> 8 -> 8 -> 13 -> 13 -> 10 -> 10 -> 12 -> 12 -> 18 -> 18 -> 21 -> 21 -> 2 -> 2 -> 0
4,28730.5377,466.0000,25.9200,9,1304.0588,0 -> 24 -> 24 -> 7 -> 7 -> 14 -> 14 -> 1 -> 1 -> 17 -> 17 -> 22 -> 22 -> 20 -> 20 -> 25 -> 25 -> 4 -> 4 -> 0
5,28746.5859,466.0000,25.9200,9,1258.3042,0 -> 19 -> 19 -> 5 -> 5 -> 23 -> 23 -> 15 -> 15 -> 16 -> 16 -> 11 -> 11 -> 9 -> 9 -> 3 -> 3 -> 6 -> 6 -> 0
6,31668.5192,466.0000,25.9200,9,1391.2389,0 -> 24 -> 24 -> 13 -> 13 -> 10 -> 10 -> 12 -> 12 -> 8 -> 8 -> 7 -> 7 -> 21 -> 21 -> 18 -> 18 -> 2 -> 2 -> 0
7,28600.4515,466.0000,25.9200,9,1284.4092,0 -> 4 -> 4 -> 25 -> 25 -> 20 -> 20 -> 22 -> 22 -> 17 -> 17 -> 1 -> 1 -> 14 -> 14 -> 5 -> 5 -> 19 -> 19 -> 0
8,28936.6365,462.0000,26.0800,9,1280.4308,0 -> 24 -> 24 -> 9 -> 9 -> 23 -> 23 -> 15 -> 15 -> 16 -> 16 -> 11 -> 11 -> 12 -> 12 -> 3 -> 3 -> 6 -> 6 -> 0
9,31136.9285,470.0000,25.9200,9,1401.3821,0 -> 4 -> 4 -> 10 -> 10 -> 13 -> 13 -> 25 -> 25 -> 8 -> 8 -> 7 -> 7 -> 21 -> 21 -> 18 -> 18 -> 2 -> 2 -> 0
10,28714.5497,466.0000,25.9200,9,1324.5165,0 -> 24 -> 24 -> 9 -> 9 -> 20 -> 20 -> 22 -> 22 -> 17 -> 17 -> 1 -> 1 -> 14 -> 14 -> 5 -> 5 -> 19 -> 19 -> 0
