round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,32475.4819,81.0000,15.4000,9,1700.0486,0 -> 10 -> 10 -> 4 -> 4 -> 7 -> 7 -> 21 -> 21 -> 1 -> 1 -> 24 -> 24 -> 2 -> 2 -> 15 -> 15 -> 12 -> 12 -> 0
2,45344.4676,246.0000,24.2000,9,1873.0512,0 -> 4 -> 4 -> 22 -> 22 -> 13 -> 13 -> 5 -> 5 -> 16 -> 16 -> 9 -> 9 -> 8 -> 8 -> 11 -> 11 -> 10 -> 10 -> 0
3,46825.2860,385.0000,27.4400,9,2179.6055,0 -> 7 -> 7 -> 19 -> 19 -> 6 -> 6 -> 18 -> 18 -> 20 -> 20 -> 17 -> 17 -> 23 -> 23 -> 2 -> 2 -> 12 -> 12 -> 0
4,49067.8433,469.0000,27.3200,9,2321.9778,0 -> 4 -> 4 -> 11 -> 11 -> 3 -> 3 -> 25 -> 25 -> 22 -> 22 -> 15 -> 15 -> 24 -> 24 -> 1 -> 1 -> 21 -> 21 -> 0
5,49875.6547,447.0000,28.1200,8,2489.6811,0 -> 10 -> 10 -> 15 -> 16 -> 16 -> 9 -> 9 -> 13 -> 13 -> 5 -> 5 -> 17 -> 14 -> 14 -> 18 -> 18 -> 7 -> 7 -> 0
6,47177.5856,479.0000,27.6000,9,2509.6305,0 -> 4 -> 4 -> 19 -> 19 -> 6 -> 6 -> 24 -> 24 -> 20 -> 20 -> 17 -> 17 -> 8 -> 8 -> 2 -> 2 -> 12 -> 12 -> 0
7,49549.2008,484.0000,26.8800,9,2160.7215,0 -> 10 -> 10 -> 11 -> 11 -> 16 -> 16 -> 23 -> 23 -> 5 -> 5 -> 25 -> 25 -> 3 -> 3 -> 22 -> 22 -> 15 -> 15 -> 0
8,49499.1999,463.0000,27.0000,9,2265.6127,0 -> 7 -> 7 -> 21 -> 21 -> 1 -> 1 -> 18 -> 18 -> 20 -> 20 -> 9 -> 9 -> 13 -> 13 -> 2 -> 2 -> 4 -> 4 -> 0
9,47721.4665,467.0000,26.9600,9,2529.3541,0 -> 10 -> 10 -> 7 -> 7 -> 19 -> 19 -> 6 -> 6 -> 24 -> 24 -> 14 -> 14 -> 17 -> 17 -> 11 -> 11 -> 12 -> 12 -> 0
10,48211.4300,478.0000,26.4800,9,2440.4012,0 -> 4 -> 4 -> 22 -> 22 -> 3 -> 3 -> 8 -> 8 -> 23 -> 23 -> 5 -> 5 -> 25 -> 25 -> 16 -> 16 -> 15 -> 15 -> 0
11,47213.5468,466.0000,26.4800,9,2305.6156,0 -> 10 -> 10 -> 21 -> 21 -> 1 -> 1 -> 18 -> 18 -> 20 -> 20 -> 9 -> 9 -> 13 -> 13 -> 2 -> 2 -> 12 -> 12 -> 0
12,48020.8388,466.0000,26.4800,9,2503.4830,0 -> 4 -> 4 -> 15 -> 15 -> 11 -> 11 -> 17 -> 17 -> 14 -> 14 -> 24 -> 24 -> 6 -> 6 -> 19 -> 19 -> 7 -> 7 -> 0
13,44781.7538,447.0000,27.2400,9,2094.7036,0 -> 12 -> 12 -> 22 -> 22 -> 8 -> 8 -> 25 -> 25 -> 3 -> 3 -> 5 -> 5 -> 23 -> 23 -> 2 -> 2 -> 10 -> 10 -> 0
14,48291.3792,488.0000,26.3600,9,2222.1238,0 -> 21 -> 21 -> 1 -> 1 -> 18 -> 18 -> 20 -> 20 -> 16 -> 16 -> 9 -> 9 -> 11 -> 11 -> 15 -> 15 -> 4 -> 4 -> 0
