round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,30500.0127,81.0000,18.4000,9,529.1266,0 -> 1 -> 1 -> 133 -> 133 -> 110 -> 110 -> 141 -> 141 -> 125 -> 125 -> 119 -> 119 -> 144 -> 144 -> 149 -> 149 -> 105 -> 105 -> 0
2,31846.5041,252.0000,35.6600,9,581.2172,0 -> 40 -> 40 -> 111 -> 111 -> 35 -> 35 -> 140 -> 140 -> 124 -> 124 -> 71 -> 71 -> 17 -> 17 -> 7 -> 7 -> 75 -> 75 -> 0
3,32318.8150,423.0000,51.7800,9,757.7886,0 -> 136 -> 136 -> 21 -> 21 -> 104 -> 104 -> 14 -> 14 -> 97 -> 97 -> 80 -> 80 -> 12 -> 12 -> 15 -> 15 -> 31 -> 31 -> 0
4,36414.1298,594.0000,66.7600,9,935.3301,0 -> 109 -> 109 -> 56 -> 56 -> 114 -> 114 -> 25 -> 25 -> 88 -> 88 -> 38 -> 38 -> 76 -> 76 -> 51 -> 51 -> 134 -> 134 -> 0
5,41575.1145,765.0000,80.6000,9,1079.5846,0 -> 85 -> 85 -> 66 -> 66 -> 150 -> 150 -> 28 -> 28 -> 120 -> 120 -> 26 -> 26 -> 63 -> 63 -> 79 -> 79 -> 91 -> 91 -> 0
6,36852.9148,936.0000,93.3000,9,873.7435,0 -> 147 -> 147 -> 54 -> 54 -> 24 -> 24 -> 62 -> 62 -> 41 -> 41 -> 72 -> 72 -> 47 -> 47 -> 132 -> 132 -> 95 -> 95 -> 0
7,38749.8405,1107.0000,104.8600,9,1003.3754,0 -> 64 -> 64 -> 148 -> 148 -> 53 -> 53 -> 145 -> 145 -> 48 -> 48 -> 129 -> 129 -> 113 -> 113 -> 92 -> 92 -> 96 -> 96 -> 0
8,48499.1114,1278.0000,115.2800,9,1241.9133,0 -> 100 -> 100 -> 121 -> 121 -> 61 -> 61 -> 142 -> 142 -> 55 -> 55 -> 19 -> 19 -> 5 -> 5 -> 116 -> 116 -> 27 -> 27 -> 0
9,56164.2921,1449.0000,124.5600,9,1251.1394,0 -> 93 -> 93 -> 108 -> 108 -> 2 -> 2 -> 4 -> 4 -> 87 -> 87 -> 39 -> 39 -> 123 -> 123 -> 128 -> 128 -> 89 -> 89 -> 0
10,54225.6272,1620.0000,132.7000,9,1218.1413,0 -> 34 -> 34 -> 46 -> 46 -> 139 -> 139 -> 99 -> 99 -> 20 -> 20 -> 82 -> 82 -> 18 -> 18 -> 106 -> 106 -> 103 -> 103 -> 0
11,51510.3710,1791.0000,139.7000,9,1366.3810,0 -> 131 -> 131 -> 94 -> 94 -> 74 -> 74 -> 49 -> 49 -> 102 -> 102 -> 45 -> 45 -> 69 -> 69 -> 143 -> 143 -> 126 -> 126 -> 0
12,59698.8510,1962.0000,145.5600,9,1322.6379,0 -> 90 -> 90 -> 59 -> 59 -> 83 -> 83 -> 118 -> 118 -> 32 -> 32 -> 115 -> 115 -> 70 -> 70 -> 8 -> 8 -> 65 -> 65 -> 0
13,71285.0961,2133.0000,150.2800,9,1673.3726,0 -> 36 -> 36 -> 43 -> 43 -> 22 -> 22 -> 81 -> 81 -> 44 -> 44 -> 98 -> 98 -> 58 -> 58 -> 16 -> 16 -> 37 -> 37 -> 0
14,68605.4420,2304.0000,153.8600,9,1438.6527,0 -> 57 -> 57 -> 23 -> 23 -> 29 -> 29 -> 135 -> 135 -> 77 -> 77 -> 146 -> 146 -> 33 -> 33 -> 13 -> 13 -> 6 -> 6 -> 0
15,76037.0387,2475.0000,156.3000,9,1509.4649,0 -> 78 -> 78 -> 11 -> 11 -> 101 -> 101 -> 137 -> 137 -> 86 -> 86 -> 50 -> 50 -> 84 -> 84 -> 42 -> 42 -> 68 -> 68 -> 0
16,94646.3120,2646.0000,157.6000,9,1717.0931,0 -> 130 -> 130 -> 9 -> 9 -> 30 -> 30 -> 52 -> 52 -> 112 -> 112 -> 67 -> 67 -> 60 -> 60 -> 107 -> 107 -> 73 -> 73 -> 0
17,93188.2646,2805.0000,157.8400,9,2022.0012,0 -> 127 -> 127 -> 117 -> 117 -> 10 -> 10 -> 138 -> 138 -> 3 -> 3 -> 122 -> 122 -> 1 -> 1 -> 133 -> 133 -> 110 -> 110 -> 0
18,30356.9828,2841.0000,157.8400,9,566.0055,0 -> 141 -> 141 -> 125 -> 125 -> 119 -> 119 -> 144 -> 144 -> 149 -> 149 -> 105 -> 105 -> 40 -> 40 -> 111 -> 111 -> 35 -> 35 -> 0
19,31978.5922,2841.0000,157.8400,9,839.3261,0 -> 140 -> 140 -> 124 -> 124 -> 71 -> 71 -> 17 -> 17 -> 7 -> 7 -> 75 -> 75 -> 136 -> 136 -> 21 -> 21 -> 104 -> 104 -> 0
20,33425.7689,2841.0000,157.8400,9,998.9415,0 -> 14 -> 14 -> 97 -> 97 -> 80 -> 80 -> 12 -> 12 -> 15 -> 15 -> 31 -> 31 -> 109 -> 109 -> 56 -> 56 -> 114 -> 114 -> 0
21,38231.9520,2841.0000,157.8400,9,1363.9175,0 -> 25 -> 25 -> 88 -> 88 -> 38 -> 38 -> 76 -> 76 -> 51 -> 51 -> 134 -> 134 -> 85 -> 85 -> 66 -> 66 -> 150 -> 150 -> 0
22,39501.8031,2841.0000,157.8400,9,1180.5796,0 -> 28 -> 28 -> 120 -> 120 -> 26 -> 26 -> 63 -> 63 -> 79 -> 79 -> 91 -> 91 -> 147 -> 147 -> 54 -> 54 -> 24 -> 24 -> 0
23,41368.3428,2841.0000,157.8400,9,1299.8942,0 -> 62 -> 62 -> 41 -> 41 -> 72 -> 72 -> 47 -> 47 -> 132 -> 132 -> 95 -> 95 -> 64 -> 64 -> 148 -> 148 -> 53 -> 53 -> 0
24,46356.7844,2841.0000,157.8400,9,1318.9116,0 -> 145 -> 145 -> 48 -> 48 -> 129 -> 129 -> 113 -> 113 -> 92 -> 92 -> 96 -> 96 -> 100 -> 100 -> 121 -> 121 -> 61 -> 61 -> 0
25,49414.7945,2841.0000,157.8400,9,1474.5860,0 -> 142 -> 142 -> 55 -> 55 -> 19 -> 19 -> 5 -> 5 -> 116 -> 116 -> 27 -> 27 -> 93 -> 93 -> 108 -> 108 -> 2 -> 2 -> 0
26,57633.4789,2841.0000,157.8400,9,1572.8802,0 -> 4 -> 4 -> 87 -> 87 -> 39 -> 39 -> 123 -> 123 -> 128 -> 128 -> 89 -> 89 -> 34 -> 34 -> 46 -> 46 -> 139 -> 139 -> 0
27,55488.8892,2841.0000,157.8400,9,1441.2616,0 -> 99 -> 99 -> 20 -> 20 -> 82 -> 82 -> 18 -> 18 -> 106 -> 106 -> 103 -> 103 -> 131 -> 131 -> 94 -> 94 -> 74 -> 74 -> 0
28,60359.9025,2841.0000,157.8400,9,1646.6371,0 -> 49 -> 49 -> 102 -> 102 -> 45 -> 45 -> 69 -> 69 -> 143 -> 143 -> 126 -> 126 -> 90 -> 90 -> 59 -> 59 -> 83 -> 83 -> 0
29,69282.5322,2841.0000,157.8400,9,1879.6076,0 -> 118 -> 118 -> 32 -> 32 -> 115 -> 115 -> 70 -> 70 -> 8 -> 8 -> 65 -> 65 -> 36 -> 36 -> 43 -> 43 -> 22 -> 22 -> 0
30,70498.6551,2841.0000,157.8400,9,1732.8527,0 -> 81 -> 81 -> 44 -> 44 -> 98 -> 98 -> 58 -> 58 -> 16 -> 16 -> 37 -> 37 -> 57 -> 57 -> 23 -> 23 -> 29 -> 29 -> 0
