round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,47055.4265,81.0000,16.0000,9,2062.6858,0 -> 9 -> 9 -> 28 -> 28 -> 25 -> 25 -> 3 -> 3 -> 16 -> 16 -> 22 -> 22 -> 6 -> 6 -> 18 -> 18 -> 5 -> 5 -> 0
2,49362.3002,238.0000,26.7667,9,2093.4875,0 -> 28 -> 28 -> 2 -> 2 -> 3 -> 3 -> 7 -> 7 -> 15 -> 15 -> 13 -> 13 -> 30 -> 30 -> 19 -> 19 -> 9 -> 9 -> 0
3,49306.4496,347.0000,33.9333,8,2545.1802,0 -> 9 -> 19 -> 23 -> 23 -> 4 -> 4 -> 29 -> 29 -> 17 -> 17 -> 8 -> 8 -> 26 -> 26 -> 12 -> 12 -> 9 -> 9 -> 0
4,49649.7612,474.0000,36.8667,8,2474.9267,0 -> 9 -> 28 -> 25 -> 25 -> 14 -> 14 -> 16 -> 16 -> 22 -> 22 -> 20 -> 20 -> 11 -> 11 -> 18 -> 18 -> 5 -> 5 -> 0
5,49919.6363,518.0000,38.3000,9,2139.4001,0 -> 9 -> 9 -> 19 -> 19 -> 13 -> 13 -> 27 -> 27 -> 15 -> 15 -> 7 -> 7 -> 3 -> 3 -> 2 -> 2 -> 28 -> 28 -> 0
6,49750.0694,515.0000,39.9000,7,2857.1446,0 -> 9 -> 19 -> 21 -> 21 -> 23 -> 23 -> 29 -> 29 -> 17 -> 17 -> 10 -> 10 -> 4 -> 4 -> 30 -> 30 -> 19 -> 9 -> 0
7,49718.2392,559.0000,40.0000,8,2630.5661,0 -> 9 -> 9 -> 28 -> 25 -> 25 -> 14 -> 14 -> 16 -> 24 -> 24 -> 16 -> 16 -> 6 -> 6 -> 18 -> 18 -> 5 -> 5 -> 0
8,49406.6609,552.0000,40.3333,8,2778.7175,0 -> 9 -> 19 -> 19 -> 12 -> 12 -> 13 -> 13 -> 8 -> 8 -> 26 -> 26 -> 27 -> 27 -> 7 -> 7 -> 28 -> 28 -> 9 -> 0
9,49909.7926,543.0000,41.0000,7,2932.7957,0 -> 9 -> 28 -> 2 -> 2 -> 18 -> 11 -> 11 -> 20 -> 20 -> 22 -> 22 -> 3 -> 3 -> 15 -> 15 -> 28 -> 9 -> 9 -> 0
10,49888.6143,530.0000,42.0667,8,2591.4927,0 -> 9 -> 19 -> 19 -> 30 -> 30 -> 4 -> 4 -> 10 -> 10 -> 17 -> 17 -> 29 -> 29 -> 23 -> 23 -> 12 -> 12 -> 9 -> 0
11,48297.3417,567.0000,41.8667,9,2197.2667,0 -> 9 -> 9 -> 28 -> 28 -> 25 -> 25 -> 14 -> 14 -> 7 -> 7 -> 16 -> 16 -> 6 -> 6 -> 18 -> 18 -> 5 -> 5 -> 0
12,49788.4987,511.0000,43.6000,7,2963.5368,0 -> 9 -> 19 -> 21 -> 21 -> 23 -> 8 -> 8 -> 26 -> 26 -> 27 -> 27 -> 13 -> 13 -> 30 -> 30 -> 19 -> 19 -> 9 -> 0
13,49224.2603,529.0000,44.6667,9,2294.3102,0 -> 9 -> 9 -> 28 -> 28 -> 2 -> 2 -> 3 -> 3 -> 22 -> 22 -> 20 -> 20 -> 11 -> 11 -> 18 -> 18 -> 5 -> 5 -> 0
14,49353.0986,517.0000,46.2000,7,2819.4837,0 -> 9 -> 28 -> 25 -> 25 -> 7 -> 7 -> 16 -> 16 -> 24 -> 24 -> 15 -> 15 -> 14 -> 14 -> 12 -> 12 -> 19 -> 9 -> 0
15,47821.1749,626.0000,44.0667,8,2566.6392,0 -> 9 -> 19 -> 4 -> 4 -> 29 -> 29 -> 17 -> 17 -> 10 -> 10 -> 8 -> 8 -> 23 -> 23 -> 19 -> 19 -> 9 -> 9 -> 0
16,49537.2242,546.0000,44.6000,8,2417.4561,0 -> 9 -> 19 -> 30 -> 30 -> 26 -> 26 -> 13 -> 13 -> 27 -> 27 -> 3 -> 3 -> 6 -> 6 -> 18 -> 18 -> 5 -> 5 -> 0
17,49411.1379,534.0000,45.5333,8,2461.0023,0 -> 5 -> 18 -> 11 -> 11 -> 20 -> 20 -> 22 -> 22 -> 16 -> 16 -> 7 -> 7 -> 2 -> 2 -> 28 -> 28 -> 9 -> 9 -> 0
18,49183.9799,518.0000,47.0333,7,2938.1248,0 -> 9 -> 28 -> 25 -> 25 -> 14 -> 14 -> 15 -> 15 -> 12 -> 12 -> 23 -> 21 -> 21 -> 23 -> 23 -> 19 -> 19 -> 9 -> 0
19,49706.1977,516.0000,48.7333,3,3309.1826,0 -> 9 -> 19 -> 30 -> 23 -> 4 -> 8 -> 17 -> 1 -> 1 -> 17 -> 29 -> 29 -> 4 -> 4 -> 23 -> 30 -> 19 -> 9 -> 0
20,49457.9179,605.0000,47.3000,8,2542.4308,0 -> 9 -> 19 -> 13 -> 13 -> 26 -> 26 -> 17 -> 17 -> 10 -> 10 -> 8 -> 8 -> 30 -> 30 -> 19 -> 19 -> 9 -> 9 -> 0
21,49836.0027,719.0000,42.0667,8,2493.6788,0 -> 9 -> 28 -> 2 -> 2 -> 3 -> 3 -> 16 -> 16 -> 24 -> 24 -> 22 -> 22 -> 6 -> 6 -> 18 -> 18 -> 5 -> 5 -> 0
22,49809.6370,656.0000,38.9333,8,2202.3029,0 -> 9 -> 19 -> 12 -> 12 -> 13 -> 13 -> 27 -> 27 -> 14 -> 14 -> 15 -> 15 -> 7 -> 7 -> 25 -> 25 -> 28 -> 28 -> 0
23,48910.1953,544.0000,39.5333,8,2804.8628,0 -> 9 -> 19 -> 26 -> 26 -> 8 -> 8 -> 29 -> 29 -> 4 -> 4 -> 21 -> 21 -> 23 -> 23 -> 19 -> 19 -> 9 -> 9 -> 0
24,49107.8398,616.0000,37.7333,8,2403.0340,0 -> 9 -> 28 -> 2 -> 2 -> 3 -> 3 -> 16 -> 16 -> 22 -> 22 -> 20 -> 20 -> 11 -> 11 -> 6 -> 6 -> 5 -> 5 -> 0
25,49843.3704,511.0000,39.4333,8,2698.3318,0 -> 9 -> 19 -> 30 -> 30 -> 8 -> 8 -> 10 -> 10 -> 17 -> 17 -> 26 -> 26 -> 12 -> 12 -> 28 -> 28 -> 9 -> 9 -> 0
26,49121.9335,582.0000,38.7667,8,2485.3968,0 -> 5 -> 18 -> 18 -> 25 -> 25 -> 7 -> 7 -> 15 -> 15 -> 14 -> 14 -> 27 -> 27 -> 13 -> 13 -> 19 -> 19 -> 9 -> 0
27,49905.9215,483.0000,41.4000,8,2526.7610,0 -> 9 -> 28 -> 28 -> 2 -> 2 -> 3 -> 3 -> 16 -> 24 -> 24 -> 16 -> 16 -> 22 -> 22 -> 6 -> 6 -> 5 -> 5 -> 0
