round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,31093.3943,81.0000,14.5000,9,256.7363,0 -> 1 -> 1 -> 13 -> 13 -> 14 -> 14 -> 16 -> 16 -> 2 -> 2 -> 8 -> 8 -> 4 -> 4 -> 20 -> 20 -> 19 -> 19 -> 0
2,30940.4889,252.0000,20.4500,9,307.9748,0 -> 18 -> 18 -> 10 -> 10 -> 11 -> 11 -> 9 -> 9 -> 15 -> 15 -> 3 -> 3 -> 6 -> 6 -> 12 -> 12 -> 17 -> 17 -> 0
3,30400.2473,367.0000,20.6500,9,417.8839,0 -> 5 -> 5 -> 7 -> 7 -> 1 -> 1 -> 13 -> 13 -> 14 -> 14 -> 16 -> 16 -> 2 -> 2 -> 8 -> 8 -> 4 -> 4 -> 0
4,30376.2745,371.0000,20.6500,9,396.1724,0 -> 20 -> 20 -> 19 -> 19 -> 18 -> 18 -> 10 -> 10 -> 11 -> 11 -> 9 -> 9 -> 15 -> 15 -> 3 -> 3 -> 6 -> 6 -> 0
5,30362.3116,371.0000,20.6500,9,438.1504,0 -> 12 -> 12 -> 17 -> 17 -> 5 -> 5 -> 7 -> 7 -> 1 -> 1 -> 13 -> 13 -> 14 -> 14 -> 16 -> 16 -> 2 -> 2 -> 0
6,30699.8044,371.0000,20.6500,9,309.3489,0 -> 8 -> 8 -> 4 -> 4 -> 20 -> 20 -> 19 -> 19 -> 18 -> 18 -> 10 -> 10 -> 11 -> 11 -> 9 -> 9 -> 15 -> 15 -> 0
7,30389.0030,371.0000,20.6500,9,422.2361,0 -> 3 -> 3 -> 6 -> 6 -> 12 -> 12 -> 17 -> 17 -> 5 -> 5 -> 7 -> 7 -> 1 -> 1 -> 13 -> 13 -> 14 -> 14 -> 0
8,30963.7538,371.0000,20.6500,9,266.0064,0 -> 16 -> 16 -> 2 -> 2 -> 8 -> 8 -> 4 -> 4 -> 20 -> 20 -> 19 -> 19 -> 18 -> 18 -> 10 -> 10 -> 11 -> 11 -> 0
9,30510.0653,371.0000,20.6500,9,390.5761,0 -> 9 -> 9 -> 15 -> 15 -> 3 -> 3 -> 6 -> 6 -> 12 -> 12 -> 17 -> 17 -> 5 -> 5 -> 7 -> 7 -> 1 -> 1 -> 0
10,31077.4666,371.0000,20.6500,9,258.4139,0 -> 13 -> 13 -> 14 -> 14 -> 16 -> 16 -> 2 -> 2 -> 8 -> 8 -> 4 -> 4 -> 20 -> 20 -> 19 -> 19 -> 18 -> 18 -> 0
11,30790.0580,371.0000,20.6500,9,314.2919,0 -> 10 -> 10 -> 11 -> 11 -> 9 -> 9 -> 15 -> 15 -> 3 -> 3 -> 6 -> 6 -> 12 -> 12 -> 17 -> 17 -> 5 -> 5 -> 0
12,30435.4757,371.0000,20.6500,9,480.4034,0 -> 7 -> 7 -> 1 -> 1 -> 13 -> 13 -> 14 -> 14 -> 16 -> 16 -> 2 -> 2 -> 8 -> 8 -> 4 -> 4 -> 20 -> 20 -> 0
13,30538.3063,371.0000,20.6500,9,360.1841,0 -> 19 -> 19 -> 18 -> 18 -> 10 -> 10 -> 11 -> 11 -> 9 -> 9 -> 15 -> 15 -> 3 -> 3 -> 6 -> 6 -> 12 -> 12 -> 0
14,30273.9375,371.0000,20.6500,9,468.8559,0 -> 17 -> 17 -> 5 -> 5 -> 7 -> 7 -> 1 -> 1 -> 13 -> 13 -> 14 -> 14 -> 16 -> 16 -> 2 -> 2 -> 8 -> 8 -> 0
15,30528.3034,371.0000,20.6500,9,351.7470,0 -> 4 -> 4 -> 20 -> 20 -> 19 -> 19 -> 18 -> 18 -> 10 -> 10 -> 11 -> 11 -> 9 -> 9 -> 15 -> 15 -> 3 -> 3 -> 0
16,30407.7882,371.0000,20.6500,9,420.0568,0 -> 6 -> 6 -> 12 -> 12 -> 17 -> 17 -> 5 -> 5 -> 7 -> 7 -> 1 -> 1 -> 13 -> 13 -> 14 -> 14 -> 16 -> 16 -> 0
17,30792.4641,371.0000,20.6500,9,294.1692,0 -> 2 -> 2 -> 8 -> 8 -> 4 -> 4 -> 20 -> 20 -> 19 -> 19 -> 18 -> 18 -> 10 -> 10 -> 11 -> 11 -> 9 -> 9 -> 0
18,30508.7448,371.0000,20.6500,9,393.3579,0 -> 15 -> 15 -> 3 -> 3 -> 6 -> 6 -> 12 -> 12 -> 17 -> 17 -> 5 -> 5 -> 7 -> 7 -> 1 -> 1 -> 13 -> 13 -> 0
19,31063.8424,371.0000,20.6500,9,252.8869,0 -> 14 -> 14 -> 16 -> 16 -> 2 -> 2 -> 8 -> 8 -> 4 -> 4 -> 20 -> 20 -> 19 -> 19 -> 18 -> 18 -> 10 -> 10 -> 0
20,30611.5391,371.0000,20.6500,9,389.3806,0 -> 11 -> 11 -> 9 -> 9 -> 15 -> 15 -> 3 -> 3 -> 6 -> 6 -> 12 -> 12 -> 17 -> 17 -> 5 -> 5 -> 7 -> 7 -> 0
21,31093.3943,371.0000,20.6500,9,256.7363,0 -> 1 -> 1 -> 13 -> 13 -> 14 -> 14 -> 16 -> 16 -> 2 -> 2 -> 8 -> 8 -> 4 -> 4 -> 20 -> 20 -> 19 -> 19 -> 0
22,30940.4889,371.0000,20.6500,9,307.9748,0 -> 18 -> 18 -> 10 -> 10 -> 11 -> 11 -> 9 -> 9 -> 15 -> 15 -> 3 -> 3 -> 6 -> 6 -> 12 -> 12 -> 17 -> 17 -> 0
23,30400.2473,371.0000,20.6500,9,417.8839,0 -> 5 -> 5 -> 7 -> 7 -> 1 -> 1 -> 13 -> 13 -> 14 -> 14 -> 16 -> 16 -> 2 -> 2 -> 8 -> 8 -> 4 -> 4 -> 0
24,30376.2745,371.0000,20.6500,9,396.1724,0 -> 20 -> 20 -> 19 -> 19 -> 18 -> 18 -> 10 -> 10 -> 11 -> 11 -> 9 -> 9 -> 15 -> 15 -> 3 -> 3 -> 6 -> 6 -> 0
25,30362.3116,371.0000,20.6500,9,438.1504,0 -> 12 -> 12 -> 17 -> 17 -> 5 -> 5 -> 7 -> 7 -> 1 -> 1 -> 13 -> 13 -> 14 -> 14 -> 16 -> 16 -> 2 -> 2 -> 0
26,30699.8044,371.0000,20.6500,9,309.3489,0 -> 8 -> 8 -> 4 -> 4 -> 20 -> 20 -> 19 -> 19 -> 18 -> 18 -> 10 -> 10 -> 11 -> 11 -> 9 -> 9 -> 15 -> 15 -> 0
27,30389.0030,371.0000,20.6500,9,422.2361,0 -> 3 -> 3 -> 6 -> 6 -> 12 -> 12 -> 17 -> 17 -> 5 -> 5 -> 7 -> 7 -> 1 -> 1 -> 13 -> 13 -> 14 -> 14 -> 0
28,30963.7538,371.0000,20.6500,9,266.0064,0 -> 16 -> 16 -> 2 -> 2 -> 8 -> 8 -> 4 -> 4 -> 20 -> 20 -> 19 -> 19 -> 18 -> 18 -> 10 -> 10 -> 11 -> 11 -> 0
29,30510.0653,371.0000,20.6500,9,390.5761,0 -> 9 -> 9 -> 15 -> 15 -> 3 -> 3 -> 6 -> 6 -> 12 -> 12 -> 17 -> 17 -> 5 -> 5 -> 7 -> 7 -> 1 -> 1 -> 0
30,31077.4666,371.0000,20.6500,9,258.4139,0 -> 13 -> 13 -> 14 -> 14 -> 16 -> 16 -> 2 -> 2 -> 8 -> 8 -> 4 -> 4 -> 20 -> 20 -> 19 -> 19 -> 18 -> 18 -> 0
