round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,51383.2539,81.0000,14.2632,9,1646.4595,0 -> 3 -> 3 -> 8 -> 8 -> 14 -> 14 -> 16 -> 16 -> 4 -> 4 -> 7 -> 7 -> 15 -> 15 -> 12 -> 12 -> 5 -> 5 -> 0
2,74395.5791,252.0000,19.5263,9,2183.8796,0 -> 18 -> 18 -> 6 -> 6 -> 19 -> 19 -> 2 -> 2 -> 1 -> 1 -> 13 -> 13 -> 11 -> 11 -> 9 -> 9 -> 10 -> 10 -> 0
3,123960.3152,351.0000,19.5789,9,2711.9775,0 -> 17 -> 17 -> 3 -> 3 -> 8 -> 8 -> 14 -> 14 -> 16 -> 16 -> 4 -> 4 -> 7 -> 7 -> 15 -> 15 -> 12 -> 12 -> 0
4,84321.7655,352.0000,19.5789,9,2733.9990,0 -> 5 -> 5 -> 18 -> 18 -> 6 -> 6 -> 19 -> 19 -> 2 -> 2 -> 1 -> 1 -> 13 -> 13 -> 11 -> 11 -> 9 -> 9 -> 0
5,115987.7342,352.0000,19.5789,9,2581.6579,0 -> 10 -> 10 -> 17 -> 17 -> 3 -> 3 -> 8 -> 8 -> 14 -> 14 -> 16 -> 16 -> 4 -> 4 -> 7 -> 7 -> 15 -> 15 -> 0
6,81383.2313,352.0000,19.5789,9,2755.2782,0 -> 12 -> 12 -> 5 -> 5 -> 18 -> 18 -> 6 -> 6 -> 19 -> 19 -> 2 -> 2 -> 1 -> 1 -> 13 -> 13 -> 11 -> 11 -> 0
7,87597.3843,352.0000,19.5789,9,2455.7673,0 -> 9 -> 9 -> 10 -> 10 -> 17 -> 17 -> 3 -> 3 -> 8 -> 8 -> 14 -> 14 -> 16 -> 16 -> 4 -> 4 -> 7 -> 7 -> 0
8,71378.8879,352.0000,19.5789,9,2595.9644,0 -> 15 -> 15 -> 12 -> 12 -> 5 -> 5 -> 18 -> 18 -> 6 -> 6 -> 19 -> 19 -> 2 -> 2 -> 1 -> 1 -> 13 -> 13 -> 0
9,78526.2024,352.0000,19.5789,9,2204.1038,0 -> 11 -> 11 -> 9 -> 9 -> 10 -> 10 -> 17 -> 17 -> 3 -> 3 -> 8 -> 8 -> 14 -> 14 -> 16 -> 16 -> 4 -> 4 -> 0
10,61219.7977,352.0000,19.5789,9,2353.6892,0 -> 7 -> 7 -> 15 -> 15 -> 12 -> 12 -> 5 -> 5 -> 18 -> 18 -> 6 -> 6 -> 19 -> 19 -> 2 -> 2 -> 1 -> 1 -> 0
11,70675.6106,352.0000,19.5789,9,2201.0632,0 -> 13 -> 13 -> 11 -> 11 -> 9 -> 9 -> 10 -> 10 -> 17 -> 17 -> 3 -> 3 -> 8 -> 8 -> 14 -> 14 -> 16 -> 16 -> 0
