round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,39111.9770,81.0000,14.5000,9,1204.0213,0 -> 19 -> 19 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 20 -> 20 -> 12 -> 12 -> 13 -> 13 -> 10 -> 10 -> 11 -> 11 -> 0
2,37810.9624,252.0000,20.4500,9,1027.7155,0 -> 2 -> 2 -> 7 -> 7 -> 5 -> 5 -> 17 -> 17 -> 18 -> 18 -> 8 -> 8 -> 1 -> 1 -> 15 -> 15 -> 14 -> 14 -> 0
3,40731.7246,367.0000,20.6500,9,1608.8699,0 -> 9 -> 9 -> 16 -> 16 -> 19 -> 19 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 20 -> 20 -> 12 -> 12 -> 13 -> 13 -> 0
4,43083.3100,371.0000,20.6500,9,1434.6921,0 -> 10 -> 10 -> 11 -> 11 -> 2 -> 2 -> 7 -> 7 -> 5 -> 5 -> 17 -> 17 -> 18 -> 18 -> 8 -> 8 -> 1 -> 1 -> 0
5,44223.4135,371.0000,20.6500,9,1861.1620,0 -> 15 -> 15 -> 14 -> 14 -> 9 -> 9 -> 16 -> 16 -> 19 -> 19 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 20 -> 20 -> 0
6,40404.3270,371.0000,20.6500,9,1363.2383,0 -> 12 -> 12 -> 13 -> 13 -> 10 -> 10 -> 11 -> 11 -> 2 -> 2 -> 7 -> 7 -> 5 -> 5 -> 17 -> 17 -> 18 -> 18 -> 0
7,37972.6597,371.0000,20.6500,9,1517.8757,0 -> 8 -> 8 -> 1 -> 1 -> 15 -> 15 -> 14 -> 14 -> 9 -> 9 -> 16 -> 16 -> 19 -> 19 -> 3 -> 3 -> 4 -> 4 -> 0
8,34108.4693,371.0000,20.6500,9,1220.9004,0 -> 6 -> 6 -> 20 -> 20 -> 12 -> 12 -> 13 -> 13 -> 10 -> 10 -> 11 -> 11 -> 2 -> 2 -> 7 -> 7 -> 5 -> 5 -> 0
9,37779.3162,371.0000,20.6500,9,1436.0536,0 -> 17 -> 17 -> 18 -> 18 -> 8 -> 8 -> 1 -> 1 -> 15 -> 15 -> 14 -> 14 -> 9 -> 9 -> 16 -> 16 -> 19 -> 19 -> 0
10,33222.9736,371.0000,20.6500,9,1249.3973,0 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 20 -> 20 -> 12 -> 12 -> 13 -> 13 -> 10 -> 10 -> 11 -> 11 -> 2 -> 2 -> 0
11,35508.5526,371.0000,20.6500,9,1129.8186,0 -> 7 -> 7 -> 5 -> 5 -> 17 -> 17 -> 18 -> 18 -> 8 -> 8 -> 1 -> 1 -> 15 -> 15 -> 14 -> 14 -> 9 -> 9 -> 0
