round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,91365.2285,81.0000,17.2000,9,1778.1131,0 -> 11 -> 11 -> 33 -> 33 -> 48 -> 48 -> 49 -> 49 -> 26 -> 26 -> 16 -> 16 -> 37 -> 37 -> 35 -> 35 -> 13 -> 13 -> 0
2,96734.9898,250.0000,31.0200,9,2180.4414,0 -> 11 -> 11 -> 36 -> 36 -> 29 -> 29 -> 19 -> 19 -> 30 -> 30 -> 50 -> 50 -> 6 -> 6 -> 32 -> 32 -> 25 -> 25 -> 0
3,93512.8263,395.0000,41.9400,9,1788.0538,0 -> 33 -> 33 -> 48 -> 48 -> 49 -> 49 -> 26 -> 26 -> 1 -> 1 -> 18 -> 18 -> 39 -> 39 -> 15 -> 15 -> 40 -> 40 -> 0
4,96510.8607,550.0000,49.7600,9,2171.6695,0 -> 11 -> 11 -> 36 -> 36 -> 43 -> 43 -> 44 -> 44 -> 17 -> 17 -> 7 -> 7 -> 10 -> 10 -> 2 -> 2 -> 23 -> 23 -> 0
5,89866.0101,707.0000,54.4400,9,2526.9694,0 -> 33 -> 33 -> 3 -> 3 -> 31 -> 31 -> 5 -> 5 -> 24 -> 24 -> 9 -> 9 -> 38 -> 38 -> 41 -> 41 -> 13 -> 13 -> 0
6,96474.4009,671.0000,59.8400,9,2240.5368,0 -> 11 -> 11 -> 36 -> 36 -> 29 -> 29 -> 19 -> 19 -> 30 -> 30 -> 50 -> 50 -> 6 -> 6 -> 22 -> 22 -> 4 -> 4 -> 0
7,92178.1019,783.0000,63.0000,9,1990.6556,0 -> 48 -> 48 -> 49 -> 49 -> 26 -> 26 -> 16 -> 16 -> 37 -> 37 -> 35 -> 35 -> 1 -> 1 -> 18 -> 18 -> 39 -> 39 -> 0
8,97238.1561,596.0000,69.9000,9,2220.5236,0 -> 33 -> 33 -> 11 -> 11 -> 36 -> 36 -> 43 -> 43 -> 44 -> 44 -> 17 -> 17 -> 7 -> 7 -> 10 -> 10 -> 2 -> 2 -> 0
9,123860.7948,1336.0000,62.0000,9,3084.9519,0 -> 42 -> 42 -> 4 -> 4 -> 34 -> 34 -> 28 -> 28 -> 27 -> 27 -> 12 -> 12 -> 45 -> 45 -> 20 -> 20 -> 8 -> 8 -> 0
10,93713.5043,682.0000,67.1800,9,1764.7735,0 -> 11 -> 11 -> 33 -> 33 -> 48 -> 48 -> 49 -> 49 -> 26 -> 26 -> 13 -> 13 -> 3 -> 3 -> 31 -> 31 -> 40 -> 40 -> 0
11,99204.3536,1432.0000,57.3600,9,2647.1319,0 -> 46 -> 46 -> 32 -> 32 -> 25 -> 25 -> 14 -> 14 -> 47 -> 47 -> 21 -> 21 -> 23 -> 23 -> 50 -> 50 -> 30 -> 30 -> 0
12,100668.5111,771.0000,60.7600,9,2222.8720,0 -> 36 -> 36 -> 29 -> 29 -> 19 -> 19 -> 6 -> 6 -> 22 -> 22 -> 4 -> 4 -> 42 -> 42 -> 34 -> 34 -> 28 -> 28 -> 0
13,91824.1948,904.0000,61.5000,9,2010.8709,0 -> 11 -> 11 -> 33 -> 33 -> 15 -> 15 -> 40 -> 40 -> 39 -> 39 -> 18 -> 18 -> 1 -> 1 -> 35 -> 35 -> 16 -> 16 -> 0
14,101554.0380,822.0000,63.8800,9,2322.8794,0 -> 43 -> 43 -> 44 -> 44 -> 17 -> 17 -> 7 -> 7 -> 10 -> 10 -> 2 -> 2 -> 23 -> 23 -> 47 -> 47 -> 21 -> 21 -> 0
15,95122.1392,1356.0000,55.5800,9,2785.8364,0 -> 5 -> 5 -> 24 -> 24 -> 9 -> 9 -> 38 -> 38 -> 41 -> 41 -> 31 -> 31 -> 3 -> 3 -> 13 -> 13 -> 37 -> 37 -> 0
16,93179.4801,714.0000,60.1200,9,1892.1972,0 -> 11 -> 11 -> 36 -> 36 -> 26 -> 26 -> 49 -> 49 -> 48 -> 48 -> 1 -> 1 -> 18 -> 18 -> 39 -> 39 -> 15 -> 15 -> 0
17,97126.7857,913.0000,60.6800,9,2350.1148,0 -> 33 -> 33 -> 29 -> 29 -> 19 -> 19 -> 30 -> 30 -> 50 -> 50 -> 6 -> 6 -> 32 -> 32 -> 25 -> 25 -> 42 -> 42 -> 0
18,96510.8607,627.0000,66.9600,9,2171.6695,0 -> 11 -> 11 -> 36 -> 36 -> 43 -> 43 -> 44 -> 44 -> 17 -> 17 -> 7 -> 7 -> 10 -> 10 -> 2 -> 2 -> 23 -> 23 -> 0
19,93475.9541,683.0000,72.1200,9,1774.9050,0 -> 33 -> 33 -> 16 -> 16 -> 35 -> 35 -> 13 -> 13 -> 3 -> 3 -> 31 -> 31 -> 40 -> 40 -> 15 -> 15 -> 39 -> 39 -> 0
20,97680.5931,720.0000,76.5400,9,2285.9826,0 -> 11 -> 11 -> 26 -> 26 -> 49 -> 49 -> 48 -> 48 -> 1 -> 1 -> 18 -> 18 -> 5 -> 5 -> 24 -> 24 -> 9 -> 9 -> 0
21,112754.3062,1498.0000,65.4000,9,3040.9855,0 -> 36 -> 36 -> 29 -> 29 -> 19 -> 19 -> 46 -> 46 -> 14 -> 14 -> 12 -> 12 -> 45 -> 45 -> 20 -> 20 -> 8 -> 8 -> 0
22,100416.2447,1314.0000,57.9400,9,2469.2967,0 -> 33 -> 33 -> 22 -> 22 -> 4 -> 4 -> 42 -> 42 -> 34 -> 34 -> 28 -> 28 -> 27 -> 27 -> 25 -> 25 -> 32 -> 32 -> 0
23,95176.3848,732.0000,62.1200,9,1891.3401,0 -> 11 -> 11 -> 37 -> 37 -> 16 -> 16 -> 35 -> 35 -> 13 -> 13 -> 3 -> 3 -> 31 -> 31 -> 40 -> 40 -> 15 -> 15 -> 0
24,97187.8869,1210.0000,56.7400,9,2510.9907,0 -> 43 -> 43 -> 44 -> 44 -> 17 -> 17 -> 30 -> 30 -> 50 -> 50 -> 6 -> 6 -> 47 -> 47 -> 21 -> 21 -> 23 -> 23 -> 0
