round,sensor_id,aoi_before,aoi_after,visited
1,1,0,3,1
1,2,0,19,0
1,3,0,17,1
1,4,0,15,1
1,5,0,19,0
1,6,0,19,0
1,7,0,13,1
1,8,0,19,0
1,9,0,19,0
1,10,0,19,0
1,11,0,19,0
1,12,0,1,1
1,13,0,7,1
1,14,0,19,0
1,15,0,19,0
1,16,0,19,0
1,17,0,5,1
1,18,0,11,1
1,19,0,19,0
1,20,0,9,1
2,1,3,22,0
2,2,19,13,1
2,3,17,11,1
2,4,15,34,0
2,5,19,7,1
2,6,19,1,1
2,7,13,32,0
2,8,19,3,1
2,9,19,15,1
2,10,19,38,0
2,11,19,5,1
2,12,1,20,0
2,13,7,26,0
2,14,19,9,1
2,15,19,38,0
2,16,19,38,0
2,17,5,24,0
2,18,11,30,0
2,19,19,17,1
2,20,9,28,0
3,1,22,41,0
3,2,13,32,0
3,3,11,30,0
3,4,34,15,1
3,5,7,26,0
3,6,1,20,0
3,7,32,11,1
3,8,3,22,0
3,9,15,34,0
3,10,38,13,1
3,11,5,24,0
3,12,20,39,0
3,13,26,3,1
3,14,9,28,0
3,15,38,17,1
3,16,38,9,1
3,17,24,5,1
3,18,30,7,1
3,19,17,36,0
3,20,28,1,1
4,1,41,3,1
4,2,32,11,1
4,3,30,13,1
4,4,15,34,0
4,5,26,17,1
4,6,20,39,0
4,7,11,30,0
4,8,22,15,1
4,9,34,9,1
4,10,13,32,0
4,11,24,43,0
4,12,39,5,1
4,13,3,22,0
4,14,28,7,1
4,15,17,36,0
4,16,9,28,0
4,17,5,24,0
4,18,7,26,0
4,19,36,1,1
4,20,1,20,0
5,1,3,22,0
5,2,11,30,0
5,3,13,32,0
5,4,34,9,1
5,5,17,36,0
5,6,39,1,1
5,7,30,13,1
5,8,15,34,0
5,9,9,28,0
5,10,32,11,1
5,11,43,7,1
5,12,5,24,0
5,13,22,41,0
5,14,7,26,0
5,15,36,17,1
5,16,28,15,1
5,17,24,5,1
5,18,26,3,1
5,19,1,20,0
5,20,20,39,0
6,1,22,41,0
6,2,30,3,1
6,3,32,9,1
6,4,9,28,0
6,5,36,17,1
6,6,1,20,0
6,7,13,32,0
6,8,34,7,1
6,9,28,5,1
6,10,11,30,0
6,11,7,26,0
6,12,24,1,1
6,13,41,15,1
6,14,26,11,1
6,15,17,36,0
6,16,15,34,0
6,17,5,24,0
6,18,3,22,0
6,19,20,39,0
6,20,39,13,1
7,1,41,3,1
7,2,3,22,0
7,3,9,28,0
7,4,28,15,1
7,5,17,36,0
7,6,20,39,0
7,7,32,9,1
7,8,7,26,0
7,9,5,24,0
7,10,30,7,1
7,11,26,13,1
7,12,1,20,0
7,13,15,34,0
7,14,11,30,0
7,15,36,17,1
7,16,34,11,1
7,17,24,5,1
7,18,22,41,0
7,19,39,1,1
7,20,13,32,0
8,1,3,22,0
8,2,22,41,0
8,3,28,1,1
8,4,15,34,0
8,5,36,5,1
8,6,39,17,1
8,7,9,28,0
8,8,26,9,1
8,9,24,11,1
8,10,7,26,0
8,11,13,32,0
8,12,20,39,0
8,13,34,7,1
8,14,30,3,1
8,15,17,36,0
8,16,11,30,0
8,17,5,24,0
8,18,41,15,1
8,19,1,20,0
8,20,32,13,1
9,1,22,41,0
9,2,41,3,1
9,3,1,20,0
9,4,34,13,1
9,5,5,24,0
9,6,17,36,0
9,7,28,9,1
9,8,9,28,0
9,9,11,30,0
9,10,26,11,1
9,11,32,15,1
9,12,39,17,1
9,13,7,26,0
9,14,3,22,0
9,15,36,1,1
9,16,30,7,1
9,17,24,5,1
9,18,15,34,0
9,19,20,39,0
9,20,13,32,0
10,1,41,3,1
10,2,3,22,0
10,3,20,39,0
10,4,13,32,0
10,5,24,5,1
10,6,36,1,1
10,7,9,28,0
10,8,28,9,1
10,9,30,7,1
10,10,11,30,0
10,11,15,34,0
10,12,17,36,0
10,13,26,15,1
10,14,22,41,0
10,15,1,20,0
10,16,7,26,0
10,17,5,24,0
10,18,34,11,1
10,19,39,17,1
10,20,32,13,1
11,1,3,22,0
11,2,22,41,0
11,3,39,1,1
11,4,32,13,1
11,5,5,24,0
11,6,1,20,0
11,7,28,9,1
11,8,9,28,0
11,9,7,26,0
11,10,30,15,1
11,11,34,11,1
11,12,36,17,1
11,13,15,34,0
11,14,41,7,1
11,15,20,39,0
11,16,26,3,1
11,17,24,5,1
11,18,11,30,0
11,19,17,36,0
11,20,13,32,0
12,1,22,41,0
12,2,41,3,1
12,3,1,20,0
12,4,13,32,0
12,5,24,1,1
12,6,20,39,0
12,7,9,28,0
12,8,28,15,1
12,9,26,5,1
12,10,15,34,0
12,11,11,30,0
12,12,17,36,0
12,13,34,9,1
12,14,7,26,0
12,15,39,17,1
12,16,3,22,0
12,17,5,24,0
12,18,30,13,1
12,19,36,7,1
12,20,32,11,1
13,1,41,15,1
13,2,3,22,0
13,3,20,39,0
13,4,32,11,1
13,5,1,20,0
13,6,39,17,1
13,7,28,9,1
13,8,15,34,0
13,9,5,24,0
13,10,34,7,1
13,11,30,13,1
13,12,36,1,1
13,13,9,28,0
13,14,26,3,1
13,15,17,36,0
13,16,22,41,0
13,17,24,5,1
13,18,13,32,0
13,19,7,26,0
13,20,11,30,0
14,1,15,34,0
14,2,22,41,0
14,3,39,13,1
14,4,11,30,0
14,5,20,39,0
14,6,17,36,0
14,7,9,28,0
14,8,34,7,1
14,9,24,9,1
14,10,7,26,0
14,11,13,32,0
14,12,1,20,0
14,13,28,15,1
14,14,3,22,0
14,15,36,1,1
14,16,41,11,1
14,17,5,24,0
14,18,32,5,1
14,19,26,17,1
14,20,30,3,1
15,1,34,15,1
15,2,41,3,1
15,3,13,32,0
15,4,30,9,1
15,5,39,13,1
15,6,36,17,1
15,7,28,5,1
15,8,7,26,0
15,9,9,28,0
15,10,26,7,1
15,11,32,11,1
15,12,20,39,0
15,13,15,34,0
15,14,22,41,0
15,15,1,20,0
15,16,11,30,0
15,17,24,1,1
15,18,5,24,0
15,19,17,36,0
15,20,3,22,0
16,1,15,34,0
16,2,3,22,0
16,3,32,17,1
16,4,9,28,0
16,5,13,32,0
16,6,17,36,0
16,7,5,24,0
16,8,26,1,1
16,9,28,3,1
16,10,7,26,0
16,11,11,30,0
16,12,39,13,1
16,13,34,7,1
16,14,41,11,1
16,15,20,39,0
16,16,30,15,1
16,17,1,20,0
16,18,24,43,0
16,19,36,9,1
16,20,22,5,1
17,1,34,15,1
17,2,22,41,0
17,3,17,36,0
17,4,28,11,1
17,5,32,7,1
17,6,36,17,1
17,7,24,3,1
17,8,1,20,0
17,9,3,22,0
17,10,26,1,1
17,11,30,9,1
17,12,13,32,0
17,13,7,26,0
17,14,11,30,0
17,15,39,13,1
17,16,15,34,0
17,17,20,39,0
17,18,43,5,1
17,19,9,28,0
17,20,5,24,0
18,1,15,34,0
18,2,41,5,1
18,3,36,7,1
18,4,11,30,0
18,5,7,26,0
18,6,17,36,0
18,7,3,22,0
18,8,20,39,0
18,9,22,41,0
18,10,1,20,0
18,11,9,28,0
18,12,32,17,1
18,13,26,3,1
18,14,30,15,1
18,15,13,32,0
18,16,34,11,1
18,17,39,13,1
18,18,5,24,0
18,19,28,1,1
18,20,24,9,1
19,1,34,3,1
19,2,5,24,0
19,3,7,26,0
19,4,30,7,1
19,5,26,17,1
19,6,36,1,1
19,7,22,13,1
19,8,39,11,1
19,9,41,9,1
19,10,20,39,0
19,11,28,15,1
19,12,17,36,0
19,13,3,22,0
19,14,15,34,0
19,15,32,5,1
19,16,11,30,0
19,17,13,32,0
19,18,24,43,0
19,19,1,20,0
19,20,9,28,0
20,1,3,22,0
20,2,24,43,0
20,3,26,1,1
20,4,7,26,0
20,5,17,36,0
20,6,1,20,0
20,7,13,32,0
20,8,11,30,0
