round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,5,1
1,3,0,19,0
1,4,0,3,1
1,5,0,19,0
1,6,0,19,0
1,7,0,19,0
1,8,0,9,1
1,9,0,11,1
1,10,0,1,1
1,11,0,13,1
1,12,0,17,1
1,13,0,19,0
1,14,0,19,0
1,15,0,15,1
1,16,0,19,0
1,17,0,19,0
1,18,0,19,0
1,19,0,19,0
1,20,0,7,1
2,1,19,15,1
2,2,5,24,0
2,3,19,38,0
2,4,3,22,0
2,5,19,5,1
2,6,19,13,1
2,7,19,17,1
2,8,9,28,0
2,9,11,30,0
2,10,1,20,0
2,11,13,32,0
2,12,17,1,1
2,13,19,38,0
2,14,19,9,1
2,15,15,34,0
2,16,19,3,1
2,17,19,7,1
2,18,19,11,1
2,19,19,38,0
2,20,7,26,0
3,1,15,34,0
3,2,24,43,0
3,3,38,7,1
3,4,22,17,1
3,5,5,24,0
3,6,13,32,0
3,7,17,36,0
3,8,28,11,1
3,9,30,9,1
3,10,20,39,0
3,11,32,3,1
3,12,1,20,0
3,13,38,5,1
3,14,9,28,0
3,15,34,1,1
3,16,3,22,0
3,17,7,26,0
3,18,11,30,0
3,19,38,15,1
3,20,26,13,1
4,1,34,15,1
4,2,43,3,1
4,3,7,26,0
4,4,17,36,0
4,5,24,43,0
4,6,32,13,1
4,7,36,17,1
4,8,11,30,0
4,9,9,28,0
4,10,39,1,1
4,11,3,22,0
4,12,20,39,0
4,13,5,24,0
4,14,28,9,1
4,15,1,20,0
4,16,22,5,1
4,17,26,7,1
4,18,30,11,1
4,19,15,34,0
4,20,13,32,0
5,1,15,34,0
5,2,3,22,0
5,3,26,11,1
5,4,36,1,1
5,5,43,7,1
5,6,13,32,0
5,7,17,36,0
5,8,30,13,1
5,9,28,9,1
5,10,1,20,0
5,11,22,15,1
5,12,39,17,1
5,13,24,43,0
5,14,9,28,0
5,15,20,39,0
5,16,5,24,0
5,17,7,26,0
5,18,11,30,0
5,19,34,3,1
5,20,32,5,1
6,1,34,3,1
6,2,22,41,0
6,3,11,30,0
6,4,1,20,0
6,5,7,26,0
6,6,32,5,1
6,7,36,1,1
6,8,13,32,0
6,9,9,28,0
6,10,20,39,0
6,11,15,34,0
6,12,17,36,0
6,13,43,13,1
6,14,28,9,1
6,15,39,17,1
6,16,24,15,1
6,17,26,11,1
6,18,30,7,1
6,19,3,22,0
6,20,5,24,0
7,1,3,22,0
7,2,41,3,1
7,3,30,11,1
7,4,20,39,0
7,5,26,7,1
7,6,5,24,0
7,7,1,20,0
7,8,32,13,1
7,9,28,9,1
7,10,39,1,1
7,11,34,15,1
7,12,36,17,1
7,13,13,32,0
7,14,9,28,0
7,15,17,36,0
7,16,15,34,0
7,17,11,30,0
7,18,7,26,0
7,19,22,41,0
