round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,33491.9556,81.0000,15.4000,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
2,33491.9556,162.0000,27.5600,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
3,33491.9556,162.0000,39.7200,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
4,33491.9556,162.0000,51.8800,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
5,33491.9556,162.0000,64.0400,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
6,33491.9556,162.0000,76.2000,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
7,33491.9556,162.0000,88.3600,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
8,33491.9556,162.0000,100.5200,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
9,33491.9556,162.0000,112.6800,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
10,33491.9556,162.0000,124.8400,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
11,33491.9556,162.0000,137.0000,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
12,33491.9556,162.0000,149.1600,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
13,33491.9556,162.0000,161.3200,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
14,33491.9556,162.0000,173.4800,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
15,33491.9556,162.0000,185.6400,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
16,33491.9556,162.0000,197.8000,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
17,33491.9556,162.0000,209.9600,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
18,33491.9556,162.0000,222.1200,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
19,33491.9556,162.0000,234.2800,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
20,33491.9556,162.0000,246.4400,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
21,33491.9556,162.0000,258.6000,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
22,33491.9556,162.0000,270.7600,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
23,33491.9556,162.0000,282.9200,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
24,33491.9556,162.0000,295.0800,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
25,33491.9556,162.0000,307.2400,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
26,33491.9556,162.0000,319.4000,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
27,33491.9556,162.0000,331.5600,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
28,33491.9556,162.0000,343.7200,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
29,33491.9556,162.0000,355.8800,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
30,33491.9556,162.0000,368.0400,9,966.0953,0 -> 19 -> 19 -> 24 -> 24 -> 3 -> 3 -> 4 -> 4 -> 6 -> 6 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 23 -> 23 -> 0
