round,sensor_id,aoi_before,aoi_after,visited
1,1,0,17,1
1,2,0,9,1
1,3,0,19,0
1,4,0,5,1
1,5,0,19,0
1,6,0,19,0
1,7,0,19,0
1,8,0,7,1
1,9,0,19,0
1,10,0,19,0
1,11,0,19,0
1,12,0,19,0
1,13,0,15,1
1,14,0,13,1
1,15,0,19,0
1,16,0,11,1
1,17,0,19,0
1,18,0,19,0
1,19,0,1,1
1,20,0,3,1
1,21,0,19,0
1,22,0,19,0
1,23,0,19,0
1,24,0,19,0
1,25,0,19,0
2,1,17,17,1
2,2,9,9,1
2,3,19,38,0
2,4,5,5,1
2,5,19,38,0
2,6,19,38,0
2,7,19,38,0
2,8,7,7,1
2,9,19,38,0
2,10,19,38,0
2,11,19,38,0
2,12,19,38,0
2,13,15,15,1
2,14,13,13,1
2,15,19,38,0
2,16,11,11,1
2,17,19,38,0
2,18,19,38,0
2,19,1,1,1
2,20,3,3,1
2,21,19,38,0
2,22,19,38,0
2,23,19,38,0
2,24,19,38,0
2,25,19,38,0
3,1,17,17,1
3,2,9,9,1
3,3,38,57,0
3,4,5,5,1
3,5,38,57,0
3,6,38,57,0
3,7,38,57,0
3,8,7,7,1
3,9,38,57,0
3,10,38,57,0
3,11,38,57,0
3,12,38,57,0
3,13,15,15,1
3,14,13,13,1
3,15,38,57,0
3,16,11,11,1
3,17,38,57,0
3,18,38,57,0
3,19,1,1,1
3,20,3,3,1
3,21,38,57,0
3,22,38,57,0
3,23,38,57,0
3,24,38,57,0
3,25,38,57,0
4,1,17,17,1
4,2,9,9,1
4,3,57,76,0
4,4,5,5,1
4,5,57,76,0
4,6,57,76,0
4,7,57,76,0
4,8,7,7,1
4,9,57,76,0
4,10,57,76,0
4,11,57,76,0
4,12,57,76,0
4,13,15,15,1
4,14,13,13,1
4,15,57,76,0
4,16,11,11,1
4,17,57,76,0
4,18,57,76,0
4,19,1,1,1
4,20,3,3,1
4,21,57,76,0
4,22,57,76,0
4,23,57,76,0
4,24,57,76,0
4,25,57,76,0
5,1,17,17,1
5,2,9,9,1
5,3,76,95,0
5,4,5,5,1
5,5,76,95,0
5,6,76,95,0
5,7,76,95,0
5,8,7,7,1
5,9,76,95,0
5,10,76,95,0
5,11,76,95,0
5,12,76,95,0
5,13,15,15,1
5,14,13,13,1
5,15,76,95,0
5,16,11,11,1
5,17,76,95,0
5,18,76,95,0
5,19,1,1,1
5,20,3,3,1
5,21,76,95,0
5,22,76,95,0
5,23,76,95,0
5,24,76,95,0
5,25,76,95,0
6,1,17,17,1
6,2,9,9,1
6,3,95,114,0
6,4,5,5,1
6,5,95,114,0
6,6,95,114,0
6,7,95,114,0
6,8,7,7,1
6,9,95,114,0
6,10,95,114,0
6,11,95,114,0
6,12,95,114,0
6,13,15,15,1
6,14,13,13,1
6,15,95,114,0
6,16,11,11,1
6,17,95,114,0
6,18,95,114,0
6,19,1,1,1
6,20,3,3,1
6,21,95,114,0
6,22,95,114,0
6,23,95,114,0
6,24,95,114,0
6,25,95,114,0
7,1,17,17,1
7,2,9,9,1
7,3,114,133,0
7,4,5,5,1
7,5,114,133,0
7,6,114,133,0
7,7,114,133,0
7,8,7,7,1
7,9,114,133,0
7,10,114,133,0
7,11,114,133,0
7,12,114,133,0
7,13,15,15,1
7,14,13,13,1
7,15,114,133,0
7,16,11,11,1
7,17,114,133,0
7,18,114,133,0
7,19,1,1,1
7,20,3,3,1
7,21,114,133,0
7,22,114,133,0
7,23,114,133,0
7,24,114,133,0
7,25,114,133,0
8,1,17,17,1
8,2,9,9,1
8,3,133,152,0
8,4,5,5,1
8,5,133,152,0
8,6,133,152,0
8,7,133,152,0
8,8,7,7,1
8,9,133,152,0
8,10,133,152,0
8,11,133,152,0
8,12,133,152,0
8,13,15,15,1
8,14,13,13,1
8,15,133,152,0
8,16,11,11,1
8,17,133,152,0
8,18,133,152,0
8,19,1,1,1
8,20,3,3,1
8,21,133,152,0
8,22,133,152,0
8,23,133,152,0
8,24,133,152,0
8,25,133,152,0
9,1,17,17,1
