round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,73760.7569,81.0000,15.4000,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
2,73760.7569,162.0000,27.5600,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
3,73760.7569,162.0000,39.7200,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
4,73760.7569,162.0000,51.8800,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
5,73760.7569,162.0000,64.0400,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
6,73760.7569,162.0000,76.2000,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
7,73760.7569,162.0000,88.3600,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
8,73760.7569,162.0000,100.5200,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
9,73760.7569,162.0000,112.6800,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
10,73760.7569,162.0000,124.8400,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
11,73760.7569,162.0000,137.0000,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
12,73760.7569,162.0000,149.1600,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
13,73760.7569,162.0000,161.3200,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
14,73760.7569,162.0000,173.4800,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
15,73760.7569,162.0000,185.6400,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
16,73760.7569,162.0000,197.8000,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
17,73760.7569,162.0000,209.9600,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
18,73760.7569,162.0000,222.1200,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
19,73760.7569,162.0000,234.2800,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
20,73760.7569,162.0000,246.4400,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
21,73760.7569,162.0000,258.6000,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
22,73760.7569,162.0000,270.7600,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
23,73760.7569,162.0000,282.9200,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
24,73760.7569,162.0000,295.0800,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
25,73760.7569,162.0000,307.2400,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
26,73760.7569,162.0000,319.4000,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
27,73760.7569,162.0000,331.5600,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
28,73760.7569,162.0000,343.7200,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
29,73760.7569,162.0000,355.8800,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
30,73760.7569,162.0000,368.0400,9,1899.6857,0 -> 10 -> 10 -> 12 -> 12 -> 4 -> 4 -> 15 -> 15 -> 2 -> 2 -> 20 -> 20 -> 23 -> 23 -> 17 -> 17 -> 5 -> 5 -> 0
