round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,37134.6213,81.0000,16.0000,9,1095.5164,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 0
2,51624.0982,240.0000,26.7000,9,1585.8845,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 16 -> 16 -> 4 -> 4 -> 7 -> 7 -> 15 -> 15 -> 12 -> 12 -> 5 -> 5 -> 0
3,38638.2867,363.0000,33.3000,9,1353.8069,0 -> 18 -> 18 -> 14 -> 14 -> 20 -> 20 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 19 -> 19 -> 2 -> 2 -> 1 -> 1 -> 0
4,62368.5055,469.0000,36.3667,9,1628.5084,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 16 -> 16 -> 4 -> 4 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 27 -> 27 -> 0
5,80580.0137,639.0000,33.7667,9,2004.0265,0 -> 18 -> 18 -> 14 -> 14 -> 20 -> 20 -> 13 -> 13 -> 21 -> 21 -> 11 -> 11 -> 29 -> 29 -> 10 -> 10 -> 17 -> 17 -> 0
6,51624.0982,485.0000,36.3000,9,1585.8845,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 16 -> 16 -> 4 -> 4 -> 7 -> 7 -> 15 -> 15 -> 12 -> 12 -> 5 -> 5 -> 0
7,53664.4298,699.0000,31.7000,9,1606.0007,0 -> 23 -> 23 -> 1 -> 1 -> 28 -> 28 -> 30 -> 30 -> 26 -> 26 -> 6 -> 6 -> 19 -> 19 -> 2 -> 2 -> 13 -> 13 -> 0
8,45659.4757,576.0000,31.2000,9,1601.9171,0 -> 18 -> 18 -> 14 -> 14 -> 20 -> 20 -> 25 -> 25 -> 9 -> 9 -> 22 -> 22 -> 27 -> 27 -> 11 -> 11 -> 21 -> 21 -> 0
9,51624.0982,504.0000,33.1000,9,1585.8845,0 -> 3 -> 3 -> 24 -> 24 -> 8 -> 8 -> 16 -> 16 -> 4 -> 4 -> 7 -> 7 -> 15 -> 15 -> 12 -> 12 -> 5 -> 5 -> 0
10,39745.8537,501.0000,35.1000,9,1209.7198,0 -> 18 -> 18 -> 6 -> 6 -> 26 -> 26 -> 30 -> 30 -> 28 -> 28 -> 1 -> 1 -> 23 -> 23 -> 2 -> 2 -> 19 -> 19 -> 0
11,63822.6382,660.0000,31.8000,9,2001.0589,0 -> 14 -> 14 -> 20 -> 20 -> 29 -> 29 -> 13 -> 13 -> 21 -> 21 -> 11 -> 11 -> 10 -> 10 -> 17 -> 17 -> 27 -> 27 -> 0
