round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,28012.2180,81.0000,13.0000,9,840.4595,0 -> 5 -> 5 -> 13 -> 13 -> 12 -> 12 -> 14 -> 14 -> 7 -> 7 -> 4 -> 4 -> 3 -> 3 -> 1 -> 1 -> 6 -> 6 -> 0
2,28914.0831,240.0000,15.4000,9,619.5023,0 -> 15 -> 15 -> 2 -> 2 -> 9 -> 9 -> 8 -> 8 -> 11 -> 11 -> 12 -> 12 -> 10 -> 10 -> 13 -> 13 -> 5 -> 5 -> 0
3,28398.7604,276.0000,15.4000,9,734.0322,0 -> 15 -> 15 -> 1 -> 1 -> 6 -> 6 -> 14 -> 14 -> 9 -> 9 -> 4 -> 4 -> 7 -> 7 -> 2 -> 2 -> 3 -> 3 -> 0
4,28675.2919,276.0000,15.4000,9,663.9000,0 -> 5 -> 5 -> 11 -> 11 -> 8 -> 8 -> 10 -> 10 -> 12 -> 12 -> 13 -> 13 -> 6 -> 6 -> 1 -> 1 -> 15 -> 15 -> 0
5,28298.1381,276.0000,15.4000,9,769.7250,0 -> 5 -> 5 -> 14 -> 14 -> 7 -> 7 -> 11 -> 11 -> 8 -> 8 -> 3 -> 3 -> 2 -> 2 -> 9 -> 9 -> 4 -> 4 -> 0
6,28512.4946,276.0000,15.4000,9,753.6270,0 -> 5 -> 5 -> 13 -> 13 -> 12 -> 12 -> 14 -> 14 -> 15 -> 15 -> 1 -> 1 -> 7 -> 7 -> 10 -> 10 -> 6 -> 6 -> 0
7,28311.4223,276.0000,15.4000,9,752.7697,0 -> 5 -> 5 -> 11 -> 11 -> 4 -> 4 -> 3 -> 3 -> 2 -> 2 -> 9 -> 9 -> 8 -> 8 -> 13 -> 13 -> 12 -> 12 -> 0
8,28617.6790,276.0000,15.4000,9,705.7371,0 -> 15 -> 15 -> 4 -> 4 -> 11 -> 11 -> 10 -> 10 -> 7 -> 7 -> 14 -> 14 -> 6 -> 6 -> 1 -> 1 -> 5 -> 5 -> 0
9,28622.7713,276.0000,15.4000,9,680.1644,0 -> 3 -> 3 -> 2 -> 2 -> 11 -> 11 -> 8 -> 8 -> 9 -> 9 -> 4 -> 4 -> 13 -> 13 -> 12 -> 12 -> 15 -> 15 -> 0
10,28518.2050,276.0000,15.4000,9,724.1875,0 -> 10 -> 10 -> 7 -> 7 -> 14 -> 14 -> 3 -> 3 -> 2 -> 2 -> 11 -> 11 -> 5 -> 5 -> 1 -> 1 -> 6 -> 6 -> 0
11,28506.4084,274.0000,15.5333,9,743.7291,0 -> 12 -> 12 -> 13 -> 13 -> 15 -> 15 -> 8 -> 8 -> 7 -> 7 -> 10 -> 10 -> 9 -> 9 -> 4 -> 4 -> 3 -> 3 -> 0
12,28826.3769,276.0000,15.5333,9,634.1175,0 -> 2 -> 2 -> 12 -> 12 -> 14 -> 14 -> 6 -> 6 -> 13 -> 13 -> 8 -> 8 -> 11 -> 11 -> 1 -> 1 -> 5 -> 5 -> 0
13,28347.3996,278.0000,15.4000,9,759.3470,0 -> 15 -> 15 -> 4 -> 4 -> 9 -> 9 -> 2 -> 2 -> 3 -> 3 -> 14 -> 14 -> 7 -> 7 -> 10 -> 10 -> 12 -> 12 -> 0
14,28570.9521,276.0000,15.4000,9,681.8754,0 -> 15 -> 15 -> 4 -> 4 -> 13 -> 13 -> 9 -> 9 -> 8 -> 8 -> 11 -> 11 -> 5 -> 5 -> 1 -> 1 -> 6 -> 6 -> 0
15,28402.8615,274.0000,15.5333,9,737.3356,0 -> 15 -> 15 -> 4 -> 4 -> 9 -> 9 -> 14 -> 14 -> 3 -> 3 -> 2 -> 2 -> 7 -> 7 -> 10 -> 10 -> 12 -> 12 -> 0
16,28561.7320,278.0000,15.4000,9,683.1213,0 -> 9 -> 9 -> 4 -> 4 -> 13 -> 13 -> 5 -> 5 -> 1 -> 1 -> 15 -> 15 -> 8 -> 8 -> 11 -> 11 -> 6 -> 6 -> 0
17,28257.9591,274.0000,15.5333,9,785.4012,0 -> 5 -> 5 -> 9 -> 9 -> 2 -> 2 -> 3 -> 3 -> 4 -> 4 -> 10 -> 10 -> 7 -> 7 -> 14 -> 14 -> 12 -> 12 -> 0
