round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,3,1
1,3,0,5,1
1,4,0,19,0
1,5,0,1,1
1,6,0,19,0
1,7,0,7,1
1,8,0,19,0
1,9,0,17,1
1,10,0,19,0
1,11,0,19,0
1,12,0,15,1
1,13,0,13,1
1,14,0,11,1
1,15,0,9,1
2,1,19,9,1
2,2,3,22,0
2,3,5,24,0
2,4,19,5,1
2,5,1,20,0
2,6,19,17,1
2,7,7,26,0
2,8,19,11,1
2,9,17,1,1
2,10,19,7,1
2,11,19,15,1
2,12,15,3,1
2,13,13,32,0
2,14,11,13,1
2,15,9,28,0
3,1,9,28,0
3,2,22,17,1
3,3,24,7,1
3,4,5,24,0
3,5,20,1,1
3,6,17,5,1
3,7,26,15,1
3,8,11,30,0
3,9,1,20,0
3,10,7,26,0
3,11,15,3,1
3,12,3,22,0
3,13,32,11,1
3,14,13,9,1
3,15,28,13,1
4,1,28,9,1
4,2,17,17,1
4,3,7,26,0
4,4,24,5,1
4,5,1,20,0
4,6,5,24,0
4,7,15,15,1
4,8,30,11,1
4,9,20,1,1
4,10,26,7,1
4,11,3,22,0
4,12,22,3,1
4,13,11,13,1
4,14,9,28,0
4,15,13,32,0
5,1,9,28,0
5,2,17,1,1
5,3,26,11,1
5,4,5,24,0
5,5,20,17,1
5,6,24,13,1
5,7,15,3,1
5,8,11,30,0
5,9,1,20,0
5,10,7,26,0
5,11,22,15,1
5,12,3,22,0
5,13,13,7,1
5,14,28,9,1
5,15,32,5,1
6,1,28,11,1
6,2,1,20,0
6,3,11,30,0
6,4,24,15,1
6,5,17,1,1
6,6,13,5,1
6,7,3,22,0
6,8,30,9,1
6,9,20,17,1
6,10,26,13,1
6,11,15,3,1
6,12,22,7,1
6,13,7,26,0
6,14,9,28,0
6,15,5,24,0
7,1,11,30,0
7,2,20,1,1
7,3,30,3,1
7,4,15,15,1
7,5,1,20,0
7,6,5,24,0
7,7,22,5,1
7,8,9,28,0
7,9,17,17,1
7,10,13,13,1
7,11,3,22,0
7,12,7,26,0
7,13,26,11,1
7,14,28,7,1
7,15,24,9,1
8,1,30,9,1
8,2,1,20,0
8,3,3,22,0
8,4,15,5,1
8,5,20,17,1
8,6,24,13,1
8,7,5,24,0
8,8,28,7,1
8,9,17,1,1
8,10,13,32,0
8,11,22,15,1
8,12,26,3,1
8,13,11,11,1
8,14,7,26,0
8,15,9,28,0
9,1,9,28,0
9,2,20,17,1
9,3,22,5,1
9,4,5,24,0
9,5,17,1,1
9,6,13,32,0
9,7,24,15,1
9,8,7,26,0
9,9,1,20,0
9,10,32,11,1
9,11,15,3,1
9,12,3,22,0
9,13,11,13,1
9,14,26,7,1
9,15,28,9,1
10,1,28,9,1
10,2,17,1,1
10,3,5,24,0
10,4,24,13,1
10,5,1,20,0
10,6,32,3,1
10,7,15,5,1
10,8,26,11,1
10,9,20,17,1
